DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-38.2,38.2,Hard Constraint,SCRNODE8,MAY_2027,Off-peak,322.57
10002 FOUNDRY 71199 L_ARCO_ 1,Line,From - To,38.2,38.2,Hard Constraint,SCRNODE8,MAY_2027,Off-peak,500.44
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-40.4,40.4,Hard Constraint,SCRNODE8,MAR_2027,PeakWD,302.35
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-38.2,38.2,Hard Constraint,SCRNODE8,MAY_2027,PeakWD,4039.21
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-38.2,38.2,Hard Constraint,SCRNODE8,MAY_2027,PeakWE,1814.7
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,120.0,120.0,Hard Constraint,SARYYUC8,APR_2027,Off-peak,33.48
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,122.1,122.1,Hard Constraint,SARYYUC8,FEB_2027,Off-peak,0.75
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,117.9,117.9,Hard Constraint,SARYYUC8,JUN_2027,Off-peak,0.32
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,119.1,119.1,Hard Constraint,SARYYUC8,MAY_2027,Off-peak,34.62
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,120.0,120.0,Hard Constraint,SARYYUC8,APR_2027,PeakWD,222.59
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,122.1,122.1,Hard Constraint,SARYYUC8,FEB_2027,PeakWD,9.07
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,124.2,124.2,Hard Constraint,SARYYUC8,JAN_2027,PeakWD,16.83
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,121.2,121.2,Hard Constraint,SARYYUC8,MAR_2027,PeakWD,264.92
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,119.1,119.1,Hard Constraint,SARYYUC8,MAY_2027,PeakWD,210.62
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,120.0,120.0,Hard Constraint,SARYYUC8,APR_2027,PeakWE,14.03
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,124.2,124.2,Hard Constraint,SARYYUC8,JAN_2027,PeakWE,12.3
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,117.9,117.9,Hard Constraint,SARYYUC8,JUN_2027,PeakWE,0.64
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,121.2,121.2,Hard Constraint,SARYYUC8,MAR_2027,PeakWE,17.4
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,119.1,119.1,Hard Constraint,SARYYUC8,MAY_2027,PeakWE,62.13
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-244.4,244.4,Hard Constraint,DWLFYUC8,FEB_2027,Off-peak,207.65
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-248.3,248.3,Hard Constraint,DWLFYUC8,JAN_2027,Off-peak,17.25
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-242.4,242.4,Hard Constraint,DWLFYUC8,MAR_2027,Off-peak,80.24
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-248.2,248.3,Hard Constraint,DWLFYUC8,JAN_2027,PeakWD,146.37
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-58.8,58.8,Hard Constraint,,APR_2027,Off-peak,711.78
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-62.1,62.1,Hard Constraint,DFERGRM8,FEB_2027,Off-peak,273.34
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-65.1,65.1,Hard Constraint,DWLFMET5,JAN_2027,Off-peak,429.92
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-55.5,55.5,Hard Constraint,DWLFMET5,JUN_2027,Off-peak,426.8
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-60.6,60.6,Hard Constraint,DWLFMET5,MAR_2027,Off-peak,641.51
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-57.3,57.3,Hard Constraint,DWLFMET5,MAY_2027,Off-peak,464.59
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-58.8,58.8,Hard Constraint,DWLFMET5,APR_2027,PeakWD,386.4
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-62.1,62.1,Hard Constraint,DMOSME25,FEB_2027,PeakWD,272.22
1013 WOLFSS_8 1103 SANDHLTA 1,Line,From - To,65.1,65.1,Hard Constraint,DTMDCRK8,JAN_2027,PeakWD,11.07
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-65.1,65.1,Hard Constraint,,JAN_2027,PeakWD,28.92
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-55.5,55.5,Hard Constraint,DWLFMET5,JUN_2027,PeakWD,236.96
1013 WOLFSS_8 1103 SANDHLTA 1,Line,From - To,55.5,55.5,Hard Constraint,SSALCHL5,JUN_2027,PeakWD,106.08
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-60.6,60.6,Hard Constraint,DWLFMET5,MAR_2027,PeakWD,318.84
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-57.3,57.3,Hard Constraint,,MAY_2027,PeakWD,366.91
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-58.8,58.8,Hard Constraint,DMOSME25,APR_2027,PeakWE,144.91
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-62.1,62.1,Hard Constraint,DWLFMET5,FEB_2027,PeakWE,122.49
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-65.1,65.1,Hard Constraint,DWLFMET5,JAN_2027,PeakWE,120.86
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-55.5,55.5,Hard Constraint,DWLFMET5,JUN_2027,PeakWE,126.04
1013 WOLFSS_8 1103 SANDHLTA 1,Line,From - To,55.5,55.5,Hard Constraint,SSALCHL5,JUN_2027,PeakWE,19.62
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-60.6,60.6,Hard Constraint,DWLFMET5,MAR_2027,PeakWE,199.49
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-57.3,57.3,Hard Constraint,,MAY_2027,PeakWE,198.04
1013 WOLFSS_8 1107 MONAHN2T 1,Line,To - From,-64.8,64.8,Hard Constraint,DMOSME25,JAN_2027,Off-peak,12753.02
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-122.1,122.1,Hard Constraint,DODEMOS5,FEB_2027,Off-peak,445.96
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-124.2,124.2,Hard Constraint,DODEMOS5,JAN_2027,Off-peak,342.43
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,JUN_2027,Off-peak,16.81
1019 MOSS_8 1129 WESTOVER 1,Line,From - To,119.1,119.1,Hard Constraint,SODNOD38,MAY_2027,PeakWD,108.63
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-120.0,120.0,Hard Constraint,DODEMOS5,APR_2027,PeakWE,49.82
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,JUN_2027,PeakWE,25.17
