CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
188428170,XPERAS,LHSES_UNIT1,VLSES_UNIT3,OPT,Off-peak,1.8,0.347579
188460364,XRESI1,LPCCS_CT21,VLSES_UNIT3,OPT,Off-peak,3.1,0.17
188408024,XHART2,STEAM_ENG123,PANDA_S_ST1,OPT,Off-peak,0.2,0.444856
188242796,XBJEN,SHEEPCRK_1,PANDA_S_ST1,OPT,Off-peak,0.5,1.656672
188276523,XEDIS1,SHEEPCRK_1,PANDA_S_ST1,OPT,Off-peak,2.0,1.656672
188276524,XEDIS1,SHEEPCRK_1,PANDA_S_ST1,OPT,Off-peak,2.0,1.656672
188276525,XEDIS1,SHEEPCRK_1,PANDA_S_ST1,OPT,Off-peak,3.0,1.656672
188303859,XINTER,CPSES_UNIT1,WHCCS_CT1_ST,OPT,Off-peak,4.0,0.06299
188469120,XATVU1,DC2SES_ALL,WHCCS_CT1_ST,OPT,Off-peak,5.0,0.181319
188265097,XMEA,BVE_UNIT1,JAR_RN,OPT,Off-peak,4.9,0.321077
188273134,XMEA1,DOWGEN_PUN1,JAR_RN,OPT,Off-peak,5.7,0.497915
188548898,XUSRM2,BRPANGLE_RN,DOWGEN_PUN3,OPT,Off-peak,13.6,0.198371
188512891,XVITR2,HB_BUSAVG,DOWGEN_PUN3,OPT,Off-peak,10.6,0.508801
188505769,XVITR1,THW_1_CCU,DOWGEN_PUN3,OPT,Off-peak,10.6,0.405044
188243410,XBJEN,RELOJ_ALL,LV3_RN,OPT,Off-peak,0.4,1.31
188306714,XALTU2,RELOJ_ALL,LV3_RN,OPT,Off-peak,1.4,1.31
188318089,XSNDA1,RELOJ_ALL,LV3_RN,OPT,Off-peak,2.0,1.280093
188410312,XLCPE1,RELOJ_ALL,LV3_RN,OPT,Off-peak,2.5,1.31
188539709,XPEATR,RELOJ_ALL,LV3_RN,OPT,Off-peak,6.4,1.31
188416503,XDCEND,EL_RAYO_ALL,LV3_RN,OBL,Off-peak,2.6,-0.888517
188464624,XMAIA,INGLCO_PUN1,LGE_LGE_GT1,OPT,Off-peak,1.9,0.203834
188278566,XEDIS2,WHITE_PT_UN1,LGE_LGE_GT1,OPT,Off-peak,0.6,0.310736
188278567,XEDIS2,WHITE_PT_UN1,LGE_LGE_GT1,OPT,Off-peak,0.9,0.310736
188278568,XEDIS2,WHITE_PT_UN1,LGE_LGE_GT1,OPT,Off-peak,1.2,0.310736
188278569,XEDIS2,WHITE_PT_UN1,LGE_LGE_GT1,OPT,Off-peak,0.9,0.310736
188320958,XPEAK1,WHITE_PT_UN1,LGE_LGE_GT1,OBL,Off-peak,7.6,0.375768
188460195,XRESI1,ATK_ATKINSG7,BLUEJAY_RN,OPT,Off-peak,10.0,0.085397
188445093,XSCEN2,EBELLS_UNIT1,BLUEJAY_RN,OPT,Off-peak,10.4,0.47
188306945,XALTU2,DANSBY_ALL,BLUEJAY_RN,OPT,Off-peak,0.6,0.11
188460159,XRESI1,DANSBY_ALL,BLUEJAY_RN,OPT,Off-peak,3.8,0.11
188546957,XUSRM1,CRWN_SLR_UN1,BLUEJAY_RN,OPT,Off-peak,0.1,0.717469
188278044,XEDIS2,PHOEBE_ALL,PB2SES_CT5,OBL,Off-peak,0.6,4.415412
188278045,XEDIS2,PHOEBE_ALL,PB2SES_CT5,OBL,Off-peak,0.9,4.415412
188278046,XEDIS2,PHOEBE_ALL,PB2SES_CT5,OBL,Off-peak,1.2,4.415412
188278047,XEDIS2,PHOEBE_ALL,PB2SES_CT5,OBL,Off-peak,0.9,4.415412
188304630,XPEAKE,OBERON_U1,PB2SES_CT5,OBL,Off-peak,7.2,2.362454
188278484,XEDIS2,RIPPEY_ALL,FRNYPP_1_CCU,OPT,Off-peak,1.2,3.19157
188278485,XEDIS2,RIPPEY_ALL,FRNYPP_1_CCU,OPT,Off-peak,1.8,3.19157
