CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,ShadowPricePerMWH,NumberOfHours,MWh
178753219,,XBAYES,OPT,BUY,PREAWARD,CABEZON_ALL,LV4_UNIT_1,02/01/2027,02/28/2027,PeakWE,No,6.9,0.26,128.0,883.2
178726997,,XDANS2,OPT,BUY,PREAWARD,MNWL_BESS_RN,FRMRSVLW_RN,01/01/2027,01/31/2027,PeakWE,No,7.0,0.908134,176.0,1232.0
178821216,,XENER2,OPT,BUY,PREAWARD,WLTC_ESR_RN,CCEC_PUN2,04/01/2027,06/30/2027,PeakWE,No,1.7,0.345035,432.0,734.4
178620339,,XLQA3,OPT,BUY,PREAWARD,TOPAZ_ALL,BRHEIGHT_RN,01/01/2027,06/30/2027,PeakWE,No,10.0,0.021095,864.0,8640.0
178771165,,XBAYE1,OPT,BUY,PREAWARD,FREC_1_CCU,TRSES_UNIT6,03/01/2027,03/31/2027,PeakWE,No,0.7,0.27,128.0,89.6
178615174,,XEDIS2,OPT,BUY,PREAWARD,JAY_RN_1,WAP_WAP_G6,01/01/2027,06/30/2027,PeakWE,No,1.8,0.610985,864.0,1555.2
178656217,,XFREEP,OPT,BUY,PREAWARD,JUNO_ALL,MESQCRK_ALL,01/01/2027,01/31/2027,PeakWE,No,0.6,0.02,176.0,105.6
178601556,,XLUMN,OBL,BUY,PREAWARD,CPSES_UNIT1,HB_NORTH,04/01/2027,04/30/2027,PeakWE,No,44.6,0.47,128.0,5708.8
178616844,,XSESCA,OPT,BUY,PREAWARD,GREASWOD_ALL,TRBT_SLR_RN,06/01/2027,06/30/2027,PeakWE,No,5.0,0.0,128.0,640.0
178610588,,XSHEL3,OBL,BUY,PREAWARD,HB_SOUTH,LZ_LCRA,01/01/2027,06/30/2027,PeakWE,No,25.0,5.318868,864.0,21600.0
178833243,,XTARH1,OPT,BUY,PREAWARD,BOOTLEG_UN1,HI_LONE_ALL,01/01/2027,01/31/2027,PeakWE,No,10.0,0.089681,176.0,1760.0
178833138,,XTARH1,OPT,BUY,PREAWARD,WLTC_ESR_RN,CCEC_GT1,01/01/2027,01/31/2027,PeakWE,No,0.4,0.167711,176.0,70.4
178609804,,XTENS2,OPT,BUY,PREAWARD,HB_PAN,COTPLNS_RN,01/01/2027,06/30/2027,PeakWE,No,10.0,0.079742,864.0,8640.0
178688170,,XDYNE3,OPT,BUY,PREAWARD,MDANP_CT3_4,CNTRY_RN,01/01/2027,02/28/2027,PeakWE,No,0.5,0.127282,304.0,152.0
178688159,,XDYNE3,OPT,BUY,PREAWARD,IMP_RN1,DC_E,01/01/2027,02/28/2027,PeakWE,No,1.4,1.009528,304.0,425.59999999999997
178593697,,XSARAW,OPT,BUY,PREAWARD,SHANNONW_RN,WCPP_ST1,01/01/2027,06/30/2027,PeakWE,No,1.0,1.09218,864.0,864.0
178621740,,XVITO1,OPT,BUY,PREAWARD,INGLCO_PUN3,LGE_LGE_GT1,01/01/2027,06/30/2027,PeakWE,No,7.5,0.136963,864.0,6480.0
178596561,,XLUTRD,OPT,BUY,PREAWARD,SPTX12B_RN,HB_WEST,01/01/2027,01/31/2027,PeakWE,No,1.5,0.475649,176.0,264.0
178793603,,XRESIS,OPT,BUY,PREAWARD,LEG_LEG_G1,THW_THWGT5X,01/01/2027,01/31/2027,PeakWD,No,0.2,1.175899,320.0,64.0
178638660,,XTXAP3,OPT,BUY,PREAWARD,UCC_COG_PUN2,AMOCO_PUN1,06/01/2027,06/30/2027,PeakWD,No,0.2,0.06,352.0,70.4
178724675,,XLCPE1,OPT,BUY,PREAWARD,CABEZON_ALL,LV4_UNIT_1,04/01/2027,04/30/2027,PeakWD,No,10.0,0.3,352.0,3520.0
178697688,,XHERMI,OPT,BUY,PREAWARD,SHANNONW_RN,WCPP_ST1,01/01/2027,02/28/2027,PeakWD,No,6.0,1.136429,640.0,3840.0
178618102,,XLQA,OPT,BUY,PREAWARD,PROSPERO_ALL,BARROW_ALL,03/01/2027,04/30/2027,PeakWD,No,4.0,0.811537,720.0,2880.0
178636698,,XTXAP3,OPT,BUY,PREAWARD,MDANP_CT5_6,MDANP_CT3_4,03/01/2027,03/31/2027,PeakWD,No,41.7,0.081174,368.0,15345.6
178595790,,XLCRA,OBL,BUY,PREAWARD,FERGCC_ST1_5,LZ_LCRA,05/01/2027,05/31/2027,PeakWD,No,25.0,1.512914,320.0,8000.0
178693305,,XENTGR,OPT,BUY,PREAWARD,DUKE_GST1CCU,EL_RAYO_ALL,03/01/2027,03/31/2027,PeakWD,No,4.6,0.77815,368.0,1692.8
178692411,,XPEAK1,OPT,BUY,PREAWARD,MLSES_UNIT1,HB_NORTH,03/01/2027,03/31/2027,PeakWD,No,29.0,0.659589,368.0,10672.0
178616442,,XSUEZI,OBL,BUY,PREAWARD,SANTACRU_ALL,E_BLACK_RN,01/01/2027,06/30/2027,PeakWD,No,0.5,5.777271,2032.0,1016.0
178637399,,XTXAP3,OPT,BUY,PREAWARD,HORSCR_RN,KEO_KEO_SM1,04/01/2027,05/31/2027,PeakWD,No,4.5,0.21,672.0,3024.0
178635257,,XTXAP3,OPT,BUY,PREAWARD,TXCTY_CTA,BRHEIGHT_RN,01/01/2027,02/28/2027,PeakWD,No,12.4,0.06,640.0,7936.0
178741217,,XCRIMS,OPT,BUY,PREAWARD,FTWIND_UNIT1,POTSVIL_RN,01/01/2027,01/31/2027,PeakWD,No,1.5,4.82,320.0,480.0
178689221,,XDYNE3,OPT,BUY,PREAWARD,ESTONIAN_ALL,LPCCS_CT11,03/01/2027,04/30/2027,PeakWD,No,0.1,0.314371,720.0,72.0
178615955,,XEDIS2,OPT,BUY,PREAWARD,WCPP_CT1,WILDWIND_ALL,01/01/2027,06/30/2027,PeakWD,No,2.7,0.987966,2032.0,5486.400000000001
178602117,,XMEA,OPT,BUY,PREAWARD,NEBULA_RN,L_FRE_ESR_RN,04/01/2027,04/30/2027,PeakWD,No,4.3,0.16,352.0,1513.6
178853391,,XVITRE,OPT,BUY,PREAWARD,HB_NORTH,LHSES_UNIT2,01/01/2027,02/28/2027,PeakWD,No,11.5,0.45409,640.0,7360.0
178748822,,XBRAVO,OBL,BUY,PREAWARD,LBRA_BES1,STP_STP_G1,03/01/2027,03/31/2027,PeakWD,No,0.7,-3.830359,368.0,257.59999999999997
178749134,,XBRAVO,OBL,BUY,PREAWARD,HLY_RN,LZ_HOUSTON,05/01/2027,05/31/2027,PeakWD,No,4.2,-0.737292,320.0,1344.0
178626637,,XNRGP2,OPT,BUY,PREAWARD,HHGT_KENDAL,BRP_RN_UNIT1,02/01/2027,02/28/2027,PeakWD,No,0.7,3.195087,320.0,224.0
178637025,,XTXAP3,OPT,BUY,PREAWARD,BARROW_ALL,EUNICE_ALL,03/01/2027,03/31/2027,PeakWD,No,3.5,0.24,368.0,1288.0
178606676,,XNEXTA,OBL,BUY,PREAWARD,INRT_W_ALL,HB_NORTH,02/01/2027,02/28/2027,PeakWD,No,12.4,1.889573,320.0,3968.0
178693752,,XENTGR,OPT,BUY,PREAWARD,BAYC_BESS_RN,PAVLOV_BT_RN,06/01/2027,06/30/2027,PeakWD,No,0.7,1.471477,352.0,246.39999999999998
178754555,,XTEFLP,OBL,BUY,PREAWARD,BUFF_GAP_ALL,IMP_RN1,06/01/2027,06/30/2027,PeakWD,No,3.0,-1.555069,352.0,1056.0
178626212,,XMAGE,OPT,BUY,PREAWARD,SAMSON_ALL,DC_E,04/01/2027,04/30/2027,PeakWD,No,7.4,0.09,352.0,2604.8
178797356,,XATVUM,OPT,BUY,PREAWARD,AGUAYO_UNIT1,PANDA_T1_CT1,01/01/2027,06/30/2027,PeakWD,No,2.7,1.710706,2032.0,5486.400000000001
178749265,,XBRAVO,OBL,BUY,PREAWARD,LGD_LANGFORD,RAT_RN_1,04/01/2027,04/30/2027,PeakWD,No,4.1,-1.789227,352.0,1443.1999999999998
178728719,,XLCPE,OPT,BUY,PREAWARD,FRNYPP_1_CCU,TURQ_BESS1,03/01/2027,03/31/2027,PeakWD,No,2.5,0.683529,368.0,920.0
178702509,,XDYNE3,OPT,BUY,PREAWARD,N_AL_BESS_RN,GKS_BESS_RN,03/01/2027,03/31/2027,PeakWD,No,5.4,0.156638,368.0,1987.2
178635285,,XTXAP3,OPT,BUY,PREAWARD,COYOTSPR_RN,SADLBACK_RN,01/01/2027,02/28/2027,PeakWD,No,19.1,0.28,640.0,12224.0
178634689,,XCPSE2,OPT,BUY,PREAWARD,SIRIUS_UNIT1,LZ_CPS,01/01/2027,01/31/2027,PeakWD,No,4.5,6.35634,320.0,1440.0
178836757,,XTARH2,OPT,BUY,PREAWARD,BRP_PBL1_RN,BRP_PBL2_RN,06/01/2027,06/30/2027,PeakWE,No,0.6,2.672414,128.0,76.8
178680397,,XPATTE,OPT,BUY,PREAWARD,PH1_UNIT1_2,HB_NORTH,04/01/2027,04/30/2027,PeakWE,No,2.0,5.335122,128.0,256.0
178838387,,XVITRE,OPT,BUY,PREAWARD,VERAWIND_ALL,NOVA2S_UNIT1,03/01/2027,04/30/2027,PeakWE,No,3.0,0.325449,256.0,768.0
178773412,,XCDAFP,OPT,BUY,PREAWARD,OLIN_OLING_1,OLIN_OLING_2,06/01/2027,06/30/2027,PeakWE,No,17.6,0.116139,128.0,2252.8
178623824,,XCPSE2,OPT,BUY,PREAWARD,RN_OCI_ALAMO,LZ_CPS,06/01/2027,06/30/2027,PeakWE,No,2.2,0.284046,128.0,281.6
178658988,,XCC8C2,OPT,BUY,PREAWARD,BRP_PBL2_RN,BRP_PBL1_RN,02/01/2027,02/28/2027,PeakWE,No,0.3,2.137931,128.0,38.4
178688763,,XDYNE3,OPT,BUY,PREAWARD,CANYONWD_ALL,IND_INADALE1,03/01/2027,03/31/2027,PeakWE,No,0.4,0.294544,128.0,51.2
178615262,,XEDIS2,OPT,BUY,PREAWARD,LHSES_UNIT1,FRNYPP_2_CCU,01/01/2027,06/30/2027,PeakWE,No,2.7,0.434214,864.0,2332.8
178645329,,XECNRQ,OPT,BUY,PREAWARD,CAMWIND_RN,PALMWI_UNIT1,01/01/2027,01/31/2027,PeakWE,No,3.1,0.3,176.0,545.6
178725332,,XCRIMS,OPT,BUY,PREAWARD,SUNVASLR_ALL,AQUI_ALL,01/01/2027,01/31/2027,PeakWE,No,4.0,0.387879,176.0,704.0
178735042,,XTEFLP,OBL,BUY,PREAWARD,EXGNSND_RN,FAL_FALCONG1,02/01/2027,02/28/2027,PeakWE,No,2.5,-2.011173,128.0,320.0
178594438,,XSUEZ1,OBL,BUY,PREAWARD,HB_WEST,LZ_WEST,04/01/2027,04/30/2027,PeakWE,No,2.0,8.37,128.0,256.0
178815454,,XENER1,OPT,BUY,PREAWARD,WHCCS_CT2,CPSES_UNIT2,01/01/2027,03/31/2027,PeakWE,No,4.9,0.068122,432.0,2116.8
178685104,,XCWPE1,OPT,BUY,PREAWARD,DIBOL_RN,LFSTH_RN,02/01/2027,02/28/2027,PeakWE,No,9.5,0.008621,128.0,1216.0
178836241,,XTARH1,OPT,BUY,PREAWARD,CABEZON_ALL,RELOJ_ALL,05/01/2027,05/31/2027,PeakWE,No,2.5,0.11475,176.0,440.0
178604893,,XHWE,OBL,BUY,PREAWARD,LNCRK_ALL,HB_NORTH,01/01/2027,01/31/2027,PeakWE,No,2.0,0.9,176.0,352.0
178815118,,XENER1,OPT,BUY,PREAWARD,MIAM1_G1_G2,SLTFRK_UN1_2,01/01/2027,03/31/2027,PeakWE,No,19.9,0.017031,432.0,8596.8
178601549,,XLUMN,OBL,BUY,PREAWARD,CPSES_UNIT2,HB_NORTH,03/01/2027,03/31/2027,PeakWE,No,44.7,0.4,128.0,5721.6
178688759,,XDYNE3,OPT,BUY,PREAWARD,BBREEZE_1_2,LMAJADAS_ALL,03/01/2027,03/31/2027,PeakWE,No,1.4,0.691731,128.0,179.2
178855312,,XBRAV1,OPT,BUY,PREAWARD,OECCS_1,PIONR_DJ_RN,03/01/2027,03/31/2027,PeakWE,No,7.9,2.955911,128.0,1011.2
178834338,,XTARH1,OPT,BUY,PREAWARD,LZ_HOUSTON,THW_1_CCU,03/01/2027,03/31/2027,PeakWE,No,8.2,0.132404,128.0,1049.6
178645449,,XECNRQ,OPT,BUY,PREAWARD,E_BLACK_RN,NF_BRP_RN,01/01/2027,01/31/2027,PeakWE,No,3.1,4.0,176.0,545.6
178605040,,XHWE,OBL,BUY,PREAWARD,MIRASOLE_GEN,HB_SOUTH,02/01/2027,04/30/2027,PeakWE,No,2.0,6.129681,384.0,768.0
178603028,,XTENS,OPT,BUY,PREAWARD,TAHOKA_ALL,SRWE1_UNIT1,03/01/2027,04/30/2027,PeakWE,No,5.3,1.5,256.0,1356.8
178821458,,XENER2,OPT,BUY,PREAWARD,CHISMGRD_RN,RN_DEC_AGR_A,04/01/2027,06/30/2027,PeakWE,No,0.8,1.089955,432.0,345.6
178747017,,XUNCI3,OPT,BUY,PREAWARD,REDBARN_RN,HI_LONEB_RN1,01/01/2027,06/30/2027,PeakWE,No,0.8,0.19,864.0,691.2
178731013,,XMOUN2,OPT,BUY,PREAWARD,AMISTAD_ALL,HAMI_BESS_RN,01/01/2027,06/30/2027,PeakWE,No,1.1,0.2,864.0,950.4000000000001
178648489,,XEDFEN,OBL,BUY,PREAWARD,HB_HOUSTON,LZ_HOUSTON,04/01/2027,04/30/2027,PeakWE,No,5.9,0.937927,128.0,755.2
178675038,,XALTU2,OPT,BUY,PREAWARD,BOSQ_BSQS_34,BOSQ_BSQSU_5,05/01/2027,06/30/2027,PeakWE,No,5.0,0.174272,304.0,1520.0
178656159,,XFREEP,OPT,BUY,PREAWARD,GRANDVW1_A_B,GOODNIT1_ALL,02/01/2027,02/28/2027,PeakWE,No,10.0,0.01704,128.0,1280.0
178726921,,XDANS2,OPT,BUY,PREAWARD,MARBFA,LZ_AEN,06/01/2027,06/30/2027,PeakWE,No,6.6,1.658307,128.0,844.8
178677987,,XMUDD,OPT,BUY,PREAWARD,RADN_SLR_ALL,FTWIND_UNIT1,05/01/2027,05/31/2027,PeakWE,No,4.0,0.362115,176.0,704.0
178615140,,XEDIS2,OPT,BUY,PREAWARD,HRZN_SLR_UN1,SAN_SANMIGG1,01/01/2027,06/30/2027,PeakWE,No,0.4,1.5,864.0,345.6
178614292,,XEDIS2,OBL,BUY,PREAWARD,MISAE_GEN_RN,AZURE_RN,01/01/2027,06/30/2027,PeakWE,No,0.5,1.901156,864.0,432.0
178591349,,XSESSW,OPT,BUY,PREAWARD,SGSA_DGR,HOVEY_GEN,06/01/2027,06/30/2027,PeakWE,No,0.7,0.01,128.0,89.6
178855295,,XBRAV1,OBL,BUY,PREAWARD,LV5_UNIT1,GKS_BESS_RN,03/01/2027,03/31/2027,PeakWE,No,4.2,-3.013645,128.0,537.6
178659135,,XCC8C2,OPT,BUY,PREAWARD,RAMBLER_UNIT,ANG_ALL,05/01/2027,05/31/2027,PeakWE,No,5.0,0.0,176.0,880.0
178778825,,XPENL2,OBL,BUY,PREAWARD,LHM_PUN1,TC_PUN1,03/01/2027,04/30/2027,PeakWE,No,2.2,-3.0,256.0,563.2
178600751,,XEXELO,OBL,BUY,PREAWARD,CBECII_89,HB_NORTH,01/01/2027,06/30/2027,PeakWE,No,20.0,1.42,864.0,17280.0
178671589,,XCWPEI,OPT,BUY,PREAWARD,QUEEN_BA_RN,QUEEN_SL_RN,04/01/2027,04/30/2027,PeakWE,No,20.3,0.23,128.0,2598.4
178671774,,XCWPEI,OPT,BUY,PREAWARD,JUNO_ALL,LGDRAW_S_ALL,01/01/2027,01/31/2027,PeakWE,No,0.2,0.02,176.0,35.2
178772465,,XMAGE1,OPT,BUY,PREAWARD,MADERO_RN,DC_R,06/01/2027,06/30/2027,PeakWE,No,14.3,0.14,128.0,1830.4
178619153,,XLQA2,OPT,BUY,PREAWARD,NACPW_UNIT1,MLSES_UNIT1,01/01/2027,06/30/2027,PeakWE,No,1.9,0.1,864.0,1641.6
178785470,,XRESIS,OPT,BUY,PREAWARD,WAP_WAP_G6,LZ_HOUSTON,02/01/2027,02/28/2027,PeakWE,No,0.4,1.867097,128.0,51.2
178697800,,XCWPE1,OPT,BUY,PREAWARD,BR_ARROW_ALL,HB_NORTH,03/01/2027,03/31/2027,PeakWE,No,1.4,0.677801,128.0,179.2
178594077,,XDCEN2,OPT,BUY,PREAWARD,RN_DEC_AGR_B,WILDWIND_ALL,03/01/2027,03/31/2027,PeakWE,No,0.9,0.511013,128.0,115.2
178751442,,XPERAS,OPT,BUY,PREAWARD,NOVA2S_UNIT1,NOVA1SLR_ALL,01/01/2027,06/30/2027,PeakWE,No,4.3,0.07,864.0,3715.2
178596908,,XAEN,OPT,BUY,PREAWARD,ARAGORN_RN,LZ_AEN,01/01/2027,01/31/2027,PeakWE,No,1.0,2.443085,176.0,176.0
178855700,,XBRAV1,OBL,BUY,PREAWARD,COYOTSPR_AGR,QUEEN_BA_RN,05/01/2027,05/31/2027,PeakWE,No,1.0,-1.724252,176.0,176.0
178623844,,XCPSE2,OPT,BUY,PREAWARD,TRBT_SLR_RN,LZ_CPS,01/01/2027,01/31/2027,PeakWE,No,5.5,2.731845,176.0,968.0
178653307,,XBIOUR,OPT,BUY,PREAWARD,ANEM_ESS_RN,CABEZON_ALL,04/01/2027,06/30/2027,PeakWE,No,5.0,0.516018,432.0,2160.0
178776752,,XSCEN2,OPT,BUY,PREAWARD,DENISON_G1_2,VLSES_UNIT3,01/01/2027,02/28/2027,PeakWE,No,5.2,0.12,304.0,1580.8
178630850,,XUNCIA,OPT,BUY,PREAWARD,HICK_G1_G2,WL_RANCH_RN,01/01/2027,06/30/2027,PeakWE,No,1.3,0.459655,864.0,1123.2
178688905,,XDYNE3,OPT,BUY,PREAWARD,MIDWY_RN,OBERON_U1,05/01/2027,06/30/2027,PeakWE,No,3.1,0.225208,304.0,942.4
178690863,,XHART1,OPT,BUY,PREAWARD,CBY_CBY_G1,THW_THWGT5X,02/01/2027,02/28/2027,PeakWE,No,0.2,0.217472,128.0,25.6
178630491,,XUNCIA,OPT,BUY,PREAWARD,FLCNS_UNIT1,HOLSTEIN_ALL,01/01/2027,06/30/2027,PeakWE,No,0.5,0.331491,864.0,432.0
178734324,,XUNCI2,OPT,BUY,PREAWARD,BAC_RN_ALL,WAP_WAP_G6,01/01/2027,06/30/2027,PeakWE,No,1.1,0.160925,864.0,950.4000000000001
178671687,,XCWPEI,OPT,BUY,PREAWARD,PALE_ESS_EN,AEEC,04/01/2027,04/30/2027,PeakWE,No,101.7,0.01,128.0,13017.6
178688726,,XDYNE3,OPT,BUY,PREAWARD,CBY_CBY_G1,CBY_CBY_G2,04/01/2027,04/30/2027,PeakWE,No,0.3,0.339046,128.0,38.4
178809844,,XKANAP,OPT,BUY,PREAWARD,MOZART_WIND1,SOLARA_UNIT1,01/01/2027,01/31/2027,PeakWD,No,4.0,1.328424,320.0,1280.0
178702459,,XDYNE3,OPT,BUY,PREAWARD,CBY_CBY_G1,BTE_PUN1,03/01/2027,03/31/2027,PeakWD,No,1.8,0.114354,368.0,662.4
178583015,,XSESSW,OPT,BUY,PREAWARD,CCEC_GT1,NUE_NUECESG7,04/01/2027,04/30/2027,PeakWD,No,0.1,0.15,352.0,35.2
178818036,,XTARHA,OPT,BUY,PREAWARD,WLTC_ESR_RN,CCEC_GT1,06/01/2027,06/30/2027,PeakWD,No,0.1,0.205368,352.0,35.2
178583584,,XSESSW,OPT,BUY,PREAWARD,SIL_SILAS_10,RN_SR_WIND1,02/01/2027,02/28/2027,PeakWD,No,5.0,0.157411,320.0,1600.0
178790118,,XRESI1,OPT,BUY,PREAWARD,TAHOKA_ALL,MESQCRK_ALL,03/01/2027,03/31/2027,PeakWD,No,0.6,1.483943,368.0,220.79999999999998
178637276,,XTXAP3,OPT,BUY,PREAWARD,CASL_GAP_UN1,SPTX12B_RN,04/01/2027,05/31/2027,PeakWD,No,23.3,0.22,672.0,15657.6
178693801,,XENTGR,OPT,BUY,PREAWARD,IND_INADALE1,ENDPARK_ESS1,06/01/2027,06/30/2027,PeakWD,No,3.2,0.7352,352.0,1126.4
178614088,,XEDIS2,OBL,BUY,PREAWARD,BRISCOE_WIND,WAKEWE_ALL,01/01/2027,06/30/2027,PeakWD,No,0.5,1.481142,2032.0,1016.0
178790459,,XRESI1,OPT,BUY,PREAWARD,BR_ARROW_ALL,LZ_NORTH,01/01/2027,01/31/2027,PeakWD,No,0.3,1.8936,320.0,96.0
178761168,,XBAYE2,OPT,BUY,PREAWARD,PAULN_RN,KELAMSL_U1,01/01/2027,01/31/2027,PeakWD,No,4.8,0.13,320.0,1536.0
178583009,,XSESSW,OPT,BUY,PREAWARD,BYU_PUN4,DDPEC_GT1,04/01/2027,04/30/2027,PeakWD,No,1.3,0.12,352.0,457.6
178635356,,XTXAP3,OPT,BUY,PREAWARD,AMOCO_PUN1,UCC_COG_PUN2,01/01/2027,02/28/2027,PeakWD,No,2.4,0.13,640.0,1536.0
178705805,,XHART2,OPT,BUY,PREAWARD,NUE_NUECESG9,OXY_OXY_CCG1,05/01/2027,05/31/2027,PeakWD,No,0.2,0.350371,320.0,64.0
178661144,,XUNCIA,OPT,BUY,PREAWARD,EXN_PUN1,CHE_LYD,01/01/2027,06/30/2027,PeakWD,No,1.4,0.314581,2032.0,2844.7999999999997
178614522,,XEDIS2,OBL,BUY,PREAWARD,MIAM1_G1_G2,WAKEWE_ALL,01/01/2027,06/30/2027,PeakWD,No,0.5,1.289559,2032.0,1016.0
178657455,,XFREEP,OPT,BUY,PREAWARD,INGLCO_PUN3,LGE_LGE_GT1,04/01/2027,04/30/2027,PeakWD,No,5.6,0.05,352.0,1971.1999999999998
178745354,,XLELAN,OPT,BUY,PREAWARD,SBE_RN_1,CBEC_ALL,03/01/2027,03/31/2027,PeakWD,No,4.0,1.029725,368.0,1472.0
178610231,,XFRONT,OBL,BUY,PREAWARD,HB_HOUSTON,LZ_HOUSTON,01/01/2027,06/30/2027,PeakWD,No,0.6,1.597481,2032.0,1219.2
178788291,,XRESI2,OPT,BUY,PREAWARD,COTPLNS_RN,WAKEWE_ALL,06/01/2027,06/30/2027,PeakWD,No,0.6,1.641886,352.0,211.2
178702500,,XDYNE3,OPT,BUY,PREAWARD,MERCURY_ALL,AQUI_ALL,03/01/2027,03/31/2027,PeakWD,No,2.0,0.04,368.0,736.0
178603299,,XHWE,OBL,BUY,PREAWARD,LNCRK_ALL,HB_NORTH,01/01/2027,01/31/2027,PeakWD,No,2.0,1.248858,320.0,640.0
178693388,,XENTGR,OPT,BUY,PREAWARD,BUCKTHRN_RN,MNWL_BESS_RN,03/01/2027,03/31/2027,PeakWD,No,2.9,1.21393,368.0,1067.2
178610337,,XFRONT,OBL,BUY,PREAWARD,HB_WEST,LZ_WEST,04/01/2027,06/30/2027,PeakWD,No,0.1,7.718125,1024.0,102.4
178822553,,XENER1,OPT,BUY,PREAWARD,PLN_ALL,DOWGEN_PUN2,01/01/2027,03/31/2027,PeakWD,No,1.2,0.754808,1008.0,1209.6
