DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,82.0,82.0,Hard Constraint,SARYYUC8,JAN_2026,Off-peak,18.46
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,78.6,78.6,Hard Constraint,SARYYUC8,JUN_2026,Off-peak,8.58
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,80.8,80.8,Hard Constraint,SARYYUC8,MAR_2026,Off-peak,7.38
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,79.4,79.4,Hard Constraint,SARYYUC8,MAY_2026,Off-peak,14.94
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,81.4,81.4,Hard Constraint,SARYYUC8,FEB_2026,PeakWD,27.1
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,82.0,82.0,Hard Constraint,SARYYUC8,JAN_2026,PeakWD,19.8
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,79.4,79.4,Hard Constraint,SARYYUC8,MAY_2026,PeakWD,28.09
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-81.4,81.4,Hard Constraint,DODEMOS5,FEB_2026,Off-peak,108.74
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-82.0,82.0,Hard Constraint,DODEMOS5,JAN_2026,Off-peak,82.89
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-78.6,78.6,Hard Constraint,DODEMOS5,JUN_2026,Off-peak,59.55
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-80.0,80.0,Hard Constraint,DODEMOS5,APR_2026,PeakWD,96.82
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-82.0,82.0,Hard Constraint,DODEMOS5,JAN_2026,PeakWD,89.26
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-78.6,78.6,Hard Constraint,DODEMOS5,JUN_2026,PeakWD,78.7
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-81.4,81.4,Hard Constraint,DODEMOS5,FEB_2026,PeakWE,2.19
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-82.0,82.0,Hard Constraint,DODEMOS5,JAN_2026,PeakWE,5.82
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-78.6,78.6,Hard Constraint,DODEMOS5,JUN_2026,PeakWE,14.16
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-80.8,80.8,Hard Constraint,DODEMOS5,MAR_2026,PeakWE,133.68
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-79.4,79.4,Hard Constraint,DODEMOS5,MAY_2026,PeakWE,27.92
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-206.5,206.5,Hard Constraint,DCONLNG5,FEB_2026,Off-peak,162.08
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-202.7,202.7,Hard Constraint,DCONLNG5,MAR_2026,Off-peak,393.76
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-195.0,195.0,Hard Constraint,DCONLNG5,MAY_2026,Off-peak,221.47
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-198.9,198.9,Hard Constraint,DCONLNG5,APR_2026,PeakWD,309.69
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-206.5,206.5,Hard Constraint,DCONLNG5,FEB_2026,PeakWD,1557.05
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-210.3,210.3,Hard Constraint,DCONLNG5,JAN_2026,PeakWD,3749.57
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-191.2,191.2,Hard Constraint,DCONLNG5,JUN_2026,PeakWD,16.27
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-202.7,202.7,Hard Constraint,DCONLNG5,MAR_2026,PeakWD,2225.98
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-195.0,195.0,Hard Constraint,DCONLNG5,MAY_2026,PeakWD,622.45
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-206.5,206.5,Hard Constraint,DCONLNG5,FEB_2026,PeakWE,464.24
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-210.3,210.3,Hard Constraint,DCONLNG5,JAN_2026,PeakWE,1194.57
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-191.2,191.2,Hard Constraint,DCONLNG5,JUN_2026,PeakWE,234.83
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-202.7,202.7,Hard Constraint,DCONLNG5,MAR_2026,PeakWE,435.7
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-195.0,195.0,Hard Constraint,DCONLNG5,MAY_2026,PeakWE,271.08
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-195.0,195.0,Hard Constraint,DCONLNG5,FEB_2026,Off-peak,118.64
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-198.8,198.8,Hard Constraint,DCONLNG5,JAN_2026,Off-peak,596.26
