CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
153585408,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.549546
153585409,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.549546
153585410,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.549546
153585411,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.549546
153585412,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWD,302.0,5.083271
153585413,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWD,299.5,5.083271
153585414,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWD,206.9,9.027185
153585415,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWD,204.8,9.027185
153585446,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWD,35.0,9.82149
153585447,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWD,35.0,9.82149
153585448,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWD,35.0,9.82149
153585449,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWD,20.0,12.141606
153585450,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWD,38.0,12.141606
153585467,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWD,15.0,3.323623
153585468,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWD,100.0,3.313976
153585521,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWD,164.0,5.608314
153585522,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,PeakWD,164.0,5.608314
153585523,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWD,184.0,5.608314
153585524,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWD,560.0,4.954992
153585525,XCPSE,CALAVER_OWS1,LZ_CPS,OPT,PeakWD,420.0,0.754699
153585526,XCPSE,CALAVER_OWS2,LZ_CPS,OPT,PeakWD,410.0,0.754699
153585527,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWD,362.0,9.881616
153585528,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWD,358.4,9.881616
153585539,XGAR,OLIN_OLING_2,LZ_NORTH,OPT,PeakWD,107.0,1.899492
153585540,XGAR,OLIN_OLING_3,LZ_NORTH,OPT,PeakWD,146.0,1.899492
153585557,XGEUS,STEA_STEAM_1,LZ_NORTH,OPT,PeakWD,9.0,2.050303
153585558,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,PeakWD,11.0,1.928334
153585559,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,PeakWD,30.0,1.928334
153585670,XLCRA,AUSTPL_ALL,LZ_LCRA,OPT,PeakWD,2.0,1.314414
153585671,XLCRA,AUSTPL_ALL,LZ_LCRA,OPT,PeakWD,2.0,1.314414
153585672,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWD,5.1,1.686624
