CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
153586536,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,20.0,0.1
153586537,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,20.0,0.1
153586538,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,304.0,0.707678
153586539,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,Off-peak,304.0,0.707678
153586540,XAEN,STP_STP_G1,LZ_AEN,OPT,Off-peak,211.7,1.988397
153586541,XAEN,STP_STP_G2,LZ_AEN,OPT,Off-peak,209.6,1.988397
153586581,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.257507
153586582,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.257507
153586583,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.257507
153586584,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,Off-peak,20.0,3.593105
153586585,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,Off-peak,40.0,3.593105
153586609,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,164.0,0.158492
153586610,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,Off-peak,164.0,0.158492
153586611,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,184.0,0.158492
153586612,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,Off-peak,560.0,0.253861
153586613,XCPSE,STP_STP_G1,LZ_CPS,OPT,Off-peak,370.4,2.350096
153586614,XCPSE,STP_STP_G2,LZ_CPS,OPT,Off-peak,366.8,2.350096
153586629,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,Off-peak,2.0,0.337718
153586630,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,Off-peak,3.0,0.337718
153586687,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,Off-peak,199.4,0.867146
153586688,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,Off-peak,199.4,0.867146
153586689,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,Off-peak,293.9,0.867478
153586690,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,Off-peak,57.8,0.793744
153586691,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,Off-peak,55.3,0.793744
153586692,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,Off-peak,60.6,0.793744
153586721,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,12.464873
153586722,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,12.464873
