DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-41.4,41.4,Hard Constraint,SARYYUC8,FEB_2026,PeakWD,91.36
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,41.0,41.0,Hard Constraint,SARYYUC8,JAN_2026,PeakWE,3.46
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,39.3,39.3,Hard Constraint,SARYYUC8,JUN_2026,PeakWE,4.85
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-40.4,40.4,Hard Constraint,DODEMOS5,MAR_2026,PeakWE,64.45
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,40.0,40.0,Hard Constraint,DODEMOS5,APR_2026,Off-peak,773.49
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,40.4,40.4,Hard Constraint,DODEMOS5,MAR_2026,Off-peak,313.44
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,40.0,40.0,Hard Constraint,DODEMOS5,APR_2026,PeakWD,9.29
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,40.4,40.4,Hard Constraint,DODEMOS5,MAR_2026,PeakWD,118.02
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,41.0,41.0,Hard Constraint,DODEMOS5,JAN_2026,PeakWE,194.79
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,40.4,40.4,Hard Constraint,DODEMOS5,MAR_2026,PeakWE,39.45
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,21.0,21.0,Hard Constraint,DWLFMOS5,APR_2026,Off-peak,1195.21
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,21.6,21.6,Hard Constraint,DWLFMOS5,FEB_2026,Off-peak,1060.44
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,21.4,21.4,Hard Constraint,DWLFMOS5,JAN_2026,Off-peak,2343.83
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,21.0,21.0,Hard Constraint,DWLFMOS5,MAR_2026,Off-peak,5427.36
