SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,APR_2026,PeakWE,0.138795
WRSBES_BESS1,APR_2026,PeakWE,0.055911
VISION_RN,APR_2026,PeakWE,2.332725
GRIF_TRL_RN,APR_2026,PeakWE,6.791339
VIC_VICTORG6,APR_2026,PeakWE,0.842143
VIC_VICTORG5,APR_2026,PeakWE,0.842143
MYR_ALL,APR_2026,PeakWE,-0.556848
CEDROHI_CHW1,APR_2026,PeakWE,9.795768
HAMI_BESS_RN,APR_2026,PeakWE,-5.190949
BRP_ZPT1_RN,APR_2026,PeakWE,8.464078
N_MRD_ESR_RN,APR_2026,PeakWE,3.164389
VORT_ALL_RN,APR_2026,PeakWE,6.082517
SBEAN_BESS,APR_2026,PeakWE,0.350557
REDBARN_RN,APR_2026,PeakWE,0.815999
SPNC_SPNCE_5,APR_2026,PeakWE,2.854125
SPNC_SPNCE_4,APR_2026,PeakWE,2.854125
SAN_SANMIGG1,APR_2026,PeakWE,2.834845
SC2SES_UNIT1,APR_2026,PeakWE,1.999157
MCLNSLR_RN,APR_2026,PeakWE,-15.964529
CBECII_CT7,APR_2026,PeakWE,-0.323905
WILDWIND_ALL,APR_2026,PeakWE,3.576925
TGCCS_ALL,APR_2026,PeakWE,1.970725
HB_NORTH,APR_2026,PeakWE,2.706033
COTPLNS_RN,APR_2026,PeakWE,10.870183
CALAVER_JKS2,APR_2026,PeakWE,-1.798808
CALAVER_JKS1,APR_2026,PeakWE,-1.798808
CALAVER_JTD2,APR_2026,PeakWE,-4.494187
CALAVER_JTD1,APR_2026,PeakWE,-4.494187
HHGT_KENDAL,APR_2026,PeakWE,1.066033
BRPMAGNO_RN,APR_2026,PeakWE,-44.575530
LASSO_GEN,APR_2026,PeakWE,-0.604021
LGE_LGE_GT2,APR_2026,PeakWE,-7.149704
LGE_LGE_GT1,APR_2026,PeakWE,-7.149704
RIPPEY_ALL,APR_2026,PeakWE,0.330201
SANDHSYD6_7,APR_2026,PeakWE,-4.615561
BRP_PBL2_RN,APR_2026,PeakWE,-15.894230
DC_R,APR_2026,PeakWE,3.141919
DC_N,APR_2026,PeakWE,7.643153
PISG_RN_ALL,APR_2026,PeakWE,2.471133
ALGOD_ALL_RN,APR_2026,PeakWE,5.236528
DC_L,APR_2026,PeakWE,13.582119
TNSKA_CCU,APR_2026,PeakWE,3.224707
VANCOURT_RN,APR_2026,PeakWE,8.504439
LPCCS_UNIT1,APR_2026,PeakWE,2.650469
DC_E,APR_2026,PeakWE,2.440371
LPCCS_UNIT2,APR_2026,PeakWE,2.650469
NCARBID_PUN1,APR_2026,PeakWE,-0.357412
NCARBID_PUN2,APR_2026,PeakWE,-0.357221
CN_BRKS_UNT1,APR_2026,PeakWE,11.062307
QALSW_ALL,APR_2026,PeakWE,1.244050
LZ_AEN,APR_2026,PeakWE,-4.227392
WAP_WAPGT_1,APR_2026,PeakWE,-3.603567
TXCTY_CTB,APR_2026,PeakWE,-19.874930
TXCTY_CTC,APR_2026,PeakWE,-19.874930
TORR_ALL,APR_2026,PeakWE,12.706033
TXCTY_CTA,APR_2026,PeakWE,-19.874930
REDFISH_ALL,APR_2026,PeakWE,10.376033
PANDA_T2_ST1,APR_2026,PeakWE,1.636033
SWT_BESS_RN,APR_2026,PeakWE,6.191951
DECKER_GT,APR_2026,PeakWE,-5.103568
OBERON_U1,APR_2026,PeakWE,-1.302115
MISAE_GEN_RN,APR_2026,PeakWE,10.207306
N_AL_BESS_RN,APR_2026,PeakWE,1.971061
ZIER_SLR_ALL,APR_2026,PeakWE,-6.988023
RSK_RN,APR_2026,PeakWE,3.822136
BAYC_BESS_RN,APR_2026,PeakWE,-8.015201
WHCCS2_4,APR_2026,PeakWE,4.062462
RN_ECEC_HOLT,APR_2026,PeakWE,1.358179
BOSQ_BSQS_12,APR_2026,PeakWE,2.044447
FLTCK_SSI,APR_2026,PeakWE,0.667671
NED_NEDIN_G1,APR_2026,PeakWE,1.960136
LONEWOLF_ALL,APR_2026,PeakWE,6.648170
NED_NEDIN_G2,APR_2026,PeakWE,2.564783
NED_NEDIN_G3,APR_2026,PeakWE,7.593217
BRISCOE_WIND,APR_2026,PeakWE,10.782195
ELSAUZ_ALL,APR_2026,PeakWE,10.415820
BOSQ_BSQSU_5,APR_2026,PeakWE,2.044447
RTLSNAKE_BT,APR_2026,PeakWE,0.252170
COTTON_PAP2,APR_2026,PeakWE,5.684393
JUNCTION_RN,APR_2026,PeakWE,-6.497447
HI_LONEB_RN1,APR_2026,PeakWE,1.454963
TGS_GT01,APR_2026,PeakWE,-4.106017
FERGCC_GT2_3,APR_2026,PeakWE,-5.193198
MLSES_UNIT1,APR_2026,PeakWE,1.931188
MLSES_UNIT2,APR_2026,PeakWE,1.931188
MLSES_UNIT3,APR_2026,PeakWE,1.931188
ROW_ALL,APR_2026,PeakWE,-1.888493
MWEC_G1,APR_2026,PeakWE,5.499942
E_BLACK_RN,APR_2026,PeakWE,0.596602
CHE_PUN2,APR_2026,PeakWE,-7.548335
CHE_PUN1,APR_2026,PeakWE,-7.548335
THW_1_CCU,APR_2026,PeakWE,-4.594357
JC_BAT_RN,APR_2026,PeakWE,-4.675266
HB_PAN,APR_2026,PeakWE,10.554072
BOSQ_BSQS_34,APR_2026,PeakWE,1.765972
GBY_GT,APR_2026,PeakWE,-6.493857
FLCNS_UNIT3,APR_2026,PeakWE,3.605282
FENCESLR_ALL,APR_2026,PeakWE,1.962918
FLCNS_UNIT2,APR_2026,PeakWE,3.605282
FLCNS_UNIT1,APR_2026,PeakWE,3.605282
TOPAZ_ALL,APR_2026,PeakWE,-19.963392
CORAZON_RN,APR_2026,PeakWE,12.686033
LGW_UNIT_ALL,APR_2026,PeakWE,5.897870
GWEC_G1,APR_2026,PeakWE,0.528394
PANDA_S_ST1,APR_2026,PeakWE,2.175401
WHCCS_CT1_ST,APR_2026,PeakWE,4.062632
FRNYPP_1_CCU,APR_2026,PeakWE,1.550207
TGW_T1_T2,APR_2026,PeakWE,8.706033
COYOTSPR_RN,APR_2026,PeakWE,0.058795
SAMSON_ALL,APR_2026,PeakWE,2.510477
TTWEC_G1,APR_2026,PeakWE,6.977887
WIPOPA_3_4,APR_2026,PeakWE,-1.569631
WOODWRD1_RN,APR_2026,PeakWE,-1.812371
LAPETUS_U1,APR_2026,PeakWE,1.676926
LV5_UNIT1,APR_2026,PeakWE,4.206033
FRNYPP_2_CCU,APR_2026,PeakWE,1.550207
FLOWERII_RN,APR_2026,PeakWE,-0.228961
PNPI_GT2_RN,APR_2026,PeakWE,-3.603567
CONIGLIO_RN,APR_2026,PeakWE,2.118841
MARBFA,APR_2026,PeakWE,-4.854404
HAYSEN1_2,APR_2026,PeakWE,-0.417505
FLUVANNA_1_2,APR_2026,PeakWE,7.702463
CBY4_ALL,APR_2026,PeakWE,-10.091673
ROSELAND_ALL,APR_2026,PeakWE,3.072023
TC_PUN1,APR_2026,PeakWE,-1.454565
TC_PUN2,APR_2026,PeakWE,-1.454565
TURQ_BESS1,APR_2026,PeakWE,1.859185
LZ_CPS,APR_2026,PeakWE,-3.971620
PHOEBE_ALL,APR_2026,PeakWE,1.073533
AMADEUS_ALL,APR_2026,PeakWE,6.885649
FERGCC_ST1_5,APR_2026,PeakWE,-5.193198
HHOLLW2_WND1,APR_2026,PeakWE,6.727887
HOL_ALL,APR_2026,PeakWE,-0.525857
FAL_FALCONG1,APR_2026,PeakWE,5.317198
FAL_FALCONG2,APR_2026,PeakWE,5.317198
EL_RAYO_ALL,APR_2026,PeakWE,10.206033
FAL_FALCONG3,APR_2026,PeakWE,5.317198
CPSES_UNIT2,APR_2026,PeakWE,4.056033
