CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
175349682,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.376384
175349683,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.376384
175349684,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWE,304.0,3.200963
175349685,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWE,304.0,3.200963
175349686,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWE,211.7,8.701178
175349687,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWE,209.6,8.701178
175349708,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,34.7,8.350595
175349709,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWE,34.7,8.350595
175349710,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,34.7,8.350595
175349711,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWE,19.8,11.28705
175349712,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWE,39.6,11.28705
175349722,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWE,3.1,2.254465
175349723,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWE,15.0,2.329492
175349759,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,102.3,0.94
175349760,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,PeakWE,105.8,0.94
175349761,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,122.3,0.94
175349762,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWE,560.0,1.030331
175349763,XCPSE,CALAVER_OWS2,LZ_CPS,OPT,PeakWE,17.4,0.32
175349764,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWE,370.4,9.576357
175349765,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWE,366.8,9.576357
175349769,XGAR,OLIN_OLING_3,LZ_NORTH,OPT,PeakWE,106.9,0.660658
175349778,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,PeakWE,11.0,0.763195
175349779,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,PeakWE,12.0,0.763195
175349831,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,PeakWE,179.5,3.216772
175349832,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,PeakWE,179.5,3.216772
175349833,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,PeakWE,264.5,3.21763
175349834,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,PeakWE,55.0,3.078544
175349835,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,PeakWE,52.6,3.078544
175349836,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,PeakWE,57.6,3.078544
175349906,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,7.139119
175349907,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,7.139119
175349908,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,PeakWE,10.5,6.43451
175349909,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,PeakWE,10.5,6.43451
175349910,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,PeakWE,10.5,6.43451
175349911,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,PeakWE,239.0,9.429696
175349912,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,PeakWE,239.0,8.303832
175349913,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,PeakWE,247.8,8.733832
175349914,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,PeakWE,195.5,5.047034
175349923,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWE,15.7,1.155155
175349924,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWE,15.7,1.155155
175358764,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,25.0,0.175999
175358765,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,25.0,0.175999
175358766,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,304.0,1.169732
