SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,APR_2027,PeakWE,-16.534387
LMWD_SLR_RN,APR_2027,PeakWE,-1.009671
DSWL_BES1,APR_2027,PeakWE,-2.101506
HRNT_SLR_RN,APR_2027,PeakWE,5.842369
WRSBES_BESS1,APR_2027,PeakWE,-16.890257
SBEAN_BESS,APR_2027,PeakWE,-16.471913
REDBARN_RN,APR_2027,PeakWE,-14.109430
VISION_RN,APR_2027,PeakWE,-1.556233
GRIF_TRL_RN,APR_2027,PeakWE,2.220301
PERE_SLR_RN,APR_2027,PeakWE,-1.464596
VIC_VICTORG6,APR_2027,PeakWE,-5.210413
VIC_VICTORG5,APR_2027,PeakWE,-5.210413
MYR_ALL,APR_2027,PeakWE,-2.239591
CEDROHI_CHW1,APR_2027,PeakWE,3.579512
HAMI_BESS_RN,APR_2027,PeakWE,-14.905129
CMPD_SLR_RN,APR_2027,PeakWE,3.411358
BRP_ZPT1_RN,APR_2027,PeakWE,-5.691437
N_MRD_ESR_RN,APR_2027,PeakWE,-9.536018
HARLIN_1_RN,APR_2027,PeakWE,-7.819612
SPNC_SPNCE_5,APR_2027,PeakWE,2.583585
RIOG_ESR2_RN,APR_2027,PeakWE,-5.816912
VORT_ALL_RN,APR_2027,PeakWE,1.861024
SPNC_SPNCE_4,APR_2027,PeakWE,2.583585
SAN_SANMIGG1,APR_2027,PeakWE,-2.903155
SC2SES_UNIT1,APR_2027,PeakWE,-1.876120
MCLNSLR_RN,APR_2027,PeakWE,-11.873520
CBECII_CT7,APR_2027,PeakWE,-0.403550
WILDWIND_ALL,APR_2027,PeakWE,-0.491631
MU_RN,APR_2027,PeakWE,-4.195350
TGCCS_ALL,APR_2027,PeakWE,-1.726930
HB_NORTH,APR_2027,PeakWE,-1.309761
COTPLNS_RN,APR_2027,PeakWE,5.751461
SIG_SLR_RN,APR_2027,PeakWE,-1.642001
CISC_RN,APR_2027,PeakWE,-9.388625
TYSN_SLR_RN,APR_2027,PeakWE,-1.174537
CALAVER_JKS2,APR_2027,PeakWE,-8.982985
CALAVER_JKS1,APR_2027,PeakWE,-8.982985
FALFUR_RN2,APR_2027,PeakWE,-0.439741
FORTMA_RN,APR_2027,PeakWE,-6.148398
CALAVER_JTD2,APR_2027,PeakWE,-8.146291
CALAVER_JTD1,APR_2027,PeakWE,-8.146291
HHGT_KENDAL,APR_2027,PeakWE,-4.687735
BRPMAGNO_RN,APR_2027,PeakWE,-5.275454
PEARSALL_RN,APR_2027,PeakWE,-6.873012
LASSO_GEN,APR_2027,PeakWE,-16.021635
HEN_RN,APR_2027,PeakWE,-0.959761
LGE_LGE_GT2,APR_2027,PeakWE,-1.967293
LGE_LGE_GT1,APR_2027,PeakWE,-1.967293
RIPPEY_ALL,APR_2027,PeakWE,1.629745
SANDHSYD6_7,APR_2027,PeakWE,-7.083809
BRP_PBL2_RN,APR_2027,PeakWE,-12.343377
DC_R,APR_2027,PeakWE,-5.204708
PAVO_ESS_ALL,APR_2027,PeakWE,-16.268230
ESCONDID_ESR,APR_2027,PeakWE,-12.493937
PINEFRST_RN,APR_2027,PeakWE,-1.152379
DC_N,APR_2027,PeakWE,1.941149
PISG_RN_ALL,APR_2027,PeakWE,-1.578807
ALGOD_ALL_RN,APR_2027,PeakWE,0.405404
DC_L,APR_2027,PeakWE,4.789512
TNSKA_CCU,APR_2027,PeakWE,-1.128039
VANCOURT_RN,APR_2027,PeakWE,2.415399
LPCCS_UNIT1,APR_2027,PeakWE,-1.400394
DC_E,APR_2027,PeakWE,-1.077844
LPCCS_UNIT2,APR_2027,PeakWE,-1.400394
NCARBID_PUN1,APR_2027,PeakWE,-8.310416
NCARBID_PUN2,APR_2027,PeakWE,-8.312118
K2_DGR1_RN,APR_2027,PeakWE,-8.259997
CN_BRKS_UNT1,APR_2027,PeakWE,5.694753
FAGUSSLR_RN,APR_2027,PeakWE,4.722979
QALSW_ALL,APR_2027,PeakWE,-15.343104
LZ_AEN,APR_2027,PeakWE,-7.143773
WAP_WAPGT_1,APR_2027,PeakWE,-2.654395
TXCTY_CTB,APR_2027,PeakWE,-5.417321
TXCTY_CTC,APR_2027,PeakWE,-5.417321
TORR_ALL,APR_2027,PeakWE,3.786435
TXCTY_CTA,APR_2027,PeakWE,-5.417321
REDFISH_ALL,APR_2027,PeakWE,0.440239
PANDA_T2_ST1,APR_2027,PeakWE,-1.543278
SWT_BESS_RN,APR_2027,PeakWE,-9.847746
DECKER_GT,APR_2027,PeakWE,-7.201045
OBERON_U1,APR_2027,PeakWE,-16.438417
GRAN_SLR_RN,APR_2027,PeakWE,-5.592486
MISAE_GEN_RN,APR_2027,PeakWE,4.720720
N_AL_BESS_RN,APR_2027,PeakWE,-8.057718
ANEM_ESS_RN,APR_2027,PeakWE,2.277067
KNAPP_RN,APR_2027,PeakWE,-15.447733
ASCK_SLR_RN,APR_2027,PeakWE,4.481781
LOWR_ESS_RN,APR_2027,PeakWE,-8.747244
