DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
10002 FOUNDRY 71199 L_ARCO_ 1,Line,From - To,51.0,51.0,Hard Constraint,SCRNODE8,MAY_2027,Off-peak,393.91
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,158.7,158.7,Hard Constraint,SARYYUC8,MAY_2027,Off-peak,5.13
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,160.1,160.1,Hard Constraint,SARYYUC8,APR_2027,PeakWD,47.26
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,158.7,158.7,Hard Constraint,SARYYUC8,MAY_2027,PeakWD,23.15
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,162.9,162.9,Hard Constraint,SARYYUC8,FEB_2027,PeakWE,2.72
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,165.5,165.5,Hard Constraint,SARYYUC8,JAN_2027,PeakWE,12.14
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,158.7,158.7,Hard Constraint,SARYYUC8,MAY_2027,PeakWE,24.68
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-86.6,86.6,Hard Constraint,DWLFMET5,APR_2027,Off-peak,8549.71
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-93.4,93.4,Hard Constraint,DWLFMET5,FEB_2027,Off-peak,3880.44
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-96.9,96.9,Hard Constraint,DMOSME25,JAN_2027,Off-peak,5178.52
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-96.9,96.9,Hard Constraint,DWLFMET5,JAN_2027,Off-peak,1525.46
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-86.5,86.5,Hard Constraint,DWLFMET5,JUN_2027,Off-peak,1570.01
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-89.0,89.0,Hard Constraint,DWLFMET5,MAR_2027,Off-peak,1777.88
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-84.6,84.6,Hard Constraint,DMOSME25,MAY_2027,Off-peak,1943.78
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-86.0,86.0,Hard Constraint,DMOSME25,APR_2027,PeakWD,3907.47
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-86.0,86.0,Hard Constraint,DWLFMET5,APR_2027,PeakWD,912.41
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-93.1,93.1,Hard Constraint,DMOSME25,FEB_2027,PeakWD,515.79
