CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
175340968,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,12.0,0.228523
175340969,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,5.0,0.228523
175340970,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,12.0,0.228523
175340971,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,5.0,0.228523
175340972,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,301.5,1.900971
175340973,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,Off-peak,302.5,1.900971
175340974,XAEN,STP_STP_G1,LZ_AEN,OPT,Off-peak,216.5,6.964113
175340975,XAEN,STP_STP_G2,LZ_AEN,OPT,Off-peak,214.4,6.964113
175341013,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,33.7,6.717467
175341014,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,Off-peak,33.7,6.717467
175341015,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,33.7,6.717467
175341016,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,Off-peak,20.2,8.033041
175341017,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,Off-peak,41.5,8.033041
175348557,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,161.6,0.68
175348558,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,Off-peak,161.9,0.68
175348559,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,169.6,0.68
175348560,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,Off-peak,560.0,0.595365
175348561,XCPSE,CALAVER_OWS1,LZ_CPS,OPT,Off-peak,409.3,0.243151
175348562,XCPSE,STP_STP_G1,LZ_CPS,OPT,Off-peak,378.8,8.651358
175348563,XCPSE,STP_STP_G2,LZ_CPS,OPT,Off-peak,375.2,8.651358
175348577,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,Off-peak,2.0,0.446709
175348578,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,Off-peak,8.0,0.446709
175348624,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,Off-peak,178.0,3.051669
175348626,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,Off-peak,178.6,3.051669
175348627,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,Off-peak,265.1,3.052952
175348628,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,Off-peak,52.0,2.831437
175348629,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,Off-peak,50.6,2.831437
175348630,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,Off-peak,54.5,2.831437
175348671,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,2.99033
175348672,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,2.99033
175348673,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,Off-peak,10.5,6.476099
175348674,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,Off-peak,10.5,6.476099
175348675,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,Off-peak,10.5,6.476099
175348676,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,Off-peak,233.8,6.931127
175348677,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,Off-peak,233.8,7.120447
175348678,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,Off-peak,241.3,6.908834
175348679,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,Off-peak,195.5,2.689275
175348687,XETEC,DENISON_G1_2,LZ_NORTH,OPT,Off-peak,15.7,0.69363
175348688,XETEC,DENISON_G1_2,LZ_NORTH,OPT,Off-peak,15.7,0.69363
175348959,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,15.0,0.362201
175348960,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,12.0,0.362201
175348961,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,15.0,0.362201
175348962,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,12.0,0.362201
175348963,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWE,301.5,5.458265
175348964,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWE,302.5,5.458265
175348965,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWE,216.5,11.599958
175348966,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWE,214.4,11.599958
175348999,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,33.7,8.670201
175349000,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWE,33.7,8.670201
175349001,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,33.7,8.670201
175349002,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWE,20.2,10.870831
175349003,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWE,41.5,10.870831
175349010,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWE,3.0,3.112766
175349011,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWE,15.0,3.059538
175349043,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,176.0,0.6
175349044,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,PeakWE,176.0,0.6
175349045,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,184.0,0.6
175349046,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWE,560.0,0.63
175349047,XCPSE,CALAVER_OWS1,LZ_CPS,OPT,PeakWE,384.2,0.320285
175349048,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWE,378.8,10.800014
175349049,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWE,375.2,10.800014
175349053,XGAR,OLIN_OLING_2,LZ_NORTH,OPT,PeakWE,55.9,0.547504
175349054,XGAR,OLIN_OLING_3,LZ_NORTH,OPT,PeakWE,60.3,0.547504
175349060,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,PeakWE,8.0,0.591165
175349061,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,PeakWE,12.0,0.591165
175349108,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,PeakWE,178.0,5.841774
175349109,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,PeakWE,178.6,5.841774
175349110,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,PeakWE,265.1,5.84123
175349111,XLCRA,GID_GIDEONG1,LZ_LCRA,OPT,PeakWE,78.7,7.46753
175349112,XLCRA,GID_GIDEONG2,LZ_LCRA,OPT,PeakWE,83.9,7.46753
175349113,XLCRA,GID_GIDEONG3,LZ_LCRA,OPT,PeakWE,170.0,7.46753
175349114,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,PeakWE,52.0,5.518586
175349115,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,PeakWE,50.6,5.518586
175349116,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,PeakWE,54.5,5.518586
175349145,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,4.71084
175349146,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,4.71084
175349147,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,PeakWE,10.5,7.491641
175349148,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,PeakWE,10.5,7.491641
175349149,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,PeakWE,10.5,7.491641
175349150,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,PeakWE,233.8,8.49709
175349151,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,PeakWE,233.8,9.992838
175349152,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,PeakWE,241.3,8.821985
175349153,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,PeakWE,195.5,4.257631
175349156,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWE,15.7,0.756517
175349157,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWE,15.7,0.756517
