DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,216.1,216.2,Hard Constraint,SARYYUC8,AUG_2024,PeakWD,47.23
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,216.2,216.2,Hard Constraint,SARYYUC8,JUL_2024,PeakWD,11.7
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,223.8,223.8,Hard Constraint,SARYYUC8,NOV_2024,PeakWD,46.87
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,220.0,220.0,Hard Constraint,SARYYUC8,OCT_2024,PeakWD,39.29
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,216.1,216.2,Hard Constraint,SARYYUC8,AUG_2024,PeakWE,3.24
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,216.1,216.2,Hard Constraint,SARYYUC8,JUL_2024,PeakWE,17.64
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-216.1,216.2,Hard Constraint,DODEMOS5,JUL_2024,PeakWD,35.16
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,152.9,152.9,Hard Constraint,DWLFMOS5,SEP_2024,Off-peak,140.07
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,155.6,155.7,Hard Constraint,DWLFMOS5,OCT_2024,PeakWD,43.86
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,152.9,152.9,Hard Constraint,DWLFMOS5,SEP_2024,PeakWD,7.26
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,152.9,152.9,Hard Constraint,DWLFMOS5,SEP_2024,PeakWE,107.94
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-578.4,578.4,Hard Constraint,DCONLNG5,DEC_2024,Off-peak,513.85
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-567.9,567.9,Hard Constraint,DCONLNG5,NOV_2024,Off-peak,241.29
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-578.4,578.4,Hard Constraint,DCONLNG5,DEC_2024,PeakWD,72.01
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-567.9,567.9,Hard Constraint,DCONLNG5,NOV_2024,PeakWD,628.85
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-546.9,546.9,Hard Constraint,DCONLNG5,OCT_2024,PeakWD,460.46
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-525.8,525.8,Hard Constraint,DCONLNG5,JUL_2024,PeakWE,512.36
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,225.5,225.5,Hard Constraint,DODEMOS5,DEC_2024,PeakWD,214.78
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,216.2,216.2,Hard Constraint,DODEMOS5,JUL_2024,PeakWD,98.5
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,220.0,220.0,Hard Constraint,DODEMOS5,OCT_2024,PeakWD,102.1
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,225.5,225.5,Hard Constraint,DODEMOS5,DEC_2024,PeakWE,113.85
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,220.0,220.0,Hard Constraint,DODEMOS5,OCT_2024,PeakWE,69.72
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,115.5,115.5,Hard Constraint,DWLFMOS5,SEP_2024,Off-peak,249.88
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,117.7,117.7,Hard Constraint,DWLFMOS5,DEC_2024,PeakWD,2024.32
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,116.6,116.6,Hard Constraint,DWLFMOS5,NOV_2024,PeakWD,138.32
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,116.6,116.6,Hard Constraint,DWLFMOS5,NOV_2024,PeakWE,2303.76
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,115.5,115.5,Hard Constraint,DWLFMOS5,OCT_2024,PeakWE,134.37
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,603.9,603.9,Hard Constraint,SW_BW_25,SEP_2024,PeakWD,7.97
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-585.8,585.8,Hard Constraint,DMGSBIT5,AUG_2024,Off-peak,1585.71
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-585.8,585.8,Hard Constraint,DMGSBTR5,AUG_2024,Off-peak,2856.84
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-672.6,672.6,Hard Constraint,DMGSBIT5,DEC_2024,Off-peak,123.26
