DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
10002 FOUNDRY 71199 L_ARCO_ 1,Line,From - To,13.1,13.1,Hard Constraint,SCRNODE8,APR_2028,Off-peak,264.71
10002 FOUNDRY 71199 L_ARCO_ 1,Line,From - To,14.5,14.5,Hard Constraint,SCRNODE8,JAN_2028,PeakWE,55.83
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,40.0,40.0,Hard Constraint,SARYYUC8,APR_2028,Off-peak,1.9
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,40.0,40.0,Hard Constraint,SARYYUC8,APR_2028,PeakWD,46.44
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-40.7,40.7,Hard Constraint,SARYYUC8,FEB_2028,PeakWD,29.41
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,39.7,39.7,Hard Constraint,SARYYUC8,MAY_2028,PeakWD,269.42
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,40.0,40.0,Hard Constraint,SARYYUC8,APR_2028,PeakWE,5.95
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,40.7,40.7,Hard Constraint,SARYYUC8,FEB_2028,PeakWE,22.7
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,40.4,40.4,Hard Constraint,SARYYUC8,MAR_2028,PeakWE,64.58
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-80.8,80.8,Hard Constraint,DWLFYUC8,MAR_2028,PeakWD,42.75
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-19.6,19.6,Hard Constraint,DMOSME25,APR_2028,Off-peak,3943.99
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-19.6,19.6,Hard Constraint,DWLFMET5,APR_2028,Off-peak,1556.99
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-20.7,20.7,Hard Constraint,DMOSME25,FEB_2028,Off-peak,828.73
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-20.7,20.7,Hard Constraint,DWLFMET5,FEB_2028,Off-peak,7700.16
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-21.7,21.7,Hard Constraint,DMOSME25,JAN_2028,Off-peak,5810.73
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-18.5,18.5,Hard Constraint,DWLFMET5,JUN_2028,Off-peak,5089.8
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-20.2,20.2,Hard Constraint,DMOSME25,MAR_2028,Off-peak,5358.97
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-19.1,19.1,Hard Constraint,DMOSME25,MAY_2028,Off-peak,3291.45
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-19.1,19.1,Hard Constraint,DWLFMET5,MAY_2028,Off-peak,2007.6
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-19.6,19.6,Hard Constraint,DMOSME25,APR_2028,PeakWD,1414.26
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-20.7,20.7,Hard Constraint,DWLFMET5,FEB_2028,PeakWD,3039.48
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-21.7,21.7,Hard Constraint,DMOSME25,JAN_2028,PeakWD,2545.51
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-18.5,18.5,Hard Constraint,DWLFMET5,JUN_2028,PeakWD,4060.88
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-20.2,20.2,Hard Constraint,DMOSME25,MAR_2028,PeakWD,4534.07
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-19.1,19.1,Hard Constraint,DWLFMET5,MAY_2028,PeakWD,3060.63
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-19.6,19.6,Hard Constraint,DMOSME25,APR_2028,PeakWE,216.39
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-20.7,20.7,Hard Constraint,DWLFMET5,FEB_2028,PeakWE,1812.83
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-21.7,21.7,Hard Constraint,DWLFMET5,JAN_2028,PeakWE,1122.52
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-18.5,18.5,Hard Constraint,DMOSME25,JUN_2028,PeakWE,765.03
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-20.2,20.2,Hard Constraint,DWLFMET5,MAR_2028,PeakWE,186.39
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-19.1,19.1,Hard Constraint,DWLFMET5,MAY_2028,PeakWE,507.7
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-41.4,41.4,Hard Constraint,DODEMOS5,JAN_2028,Off-peak,279.63
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-40.7,40.7,Hard Constraint,DODEMOS5,FEB_2028,PeakWD,82.73
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-41.4,41.4,Hard Constraint,DODEMOS5,JAN_2028,PeakWE,11.29
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-40.7,40.7,Hard Constraint,DODEMOS5,FEB_2028,PeakWD,82.44
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-41.4,41.4,Hard Constraint,DODEMOS5,JAN_2028,PeakWD,43.55
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-40.0,40.0,Hard Constraint,DODEMOS5,APR_2028,PeakWE,4.39
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-41.4,41.4,Hard Constraint,DODEMOS5,JAN_2028,PeakWE,8.18
1019 MOSS_8 1143 AMOCNCTA 1,Line,From - To,40.7,40.7,Hard Constraint,DODNSFA8,FEB_2028,PeakWD,361.6
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,37.6,37.6,Hard Constraint,DMOSME25,APR_2028,Off-peak,372.63
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-37.6,37.6,Hard Constraint,DWLFYU18,APR_2028,Off-peak,45.44
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,38.7,38.7,Hard Constraint,DMOSME25,FEB_2028,Off-peak,170.2
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-38.7,38.7,Hard Constraint,DWLFYU18,FEB_2028,Off-peak,6.61
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,39.9,39.9,Hard Constraint,DMOSME25,JAN_2028,Off-peak,215.71
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-39.9,39.9,Hard Constraint,DWLFYU18,JAN_2028,Off-peak,46.38
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,36.4,36.4,Hard Constraint,DWLFMET5,JUN_2028,Off-peak,62.95
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-36.4,36.4,Hard Constraint,SWLFECT8,JUN_2028,Off-peak,8.67
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,38.1,38.1,Hard Constraint,DMOSME25,MAR_2028,Off-peak,74.21
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-38.1,38.1,Hard Constraint,DWLFYU18,MAR_2028,Off-peak,68.25
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,37.0,37.0,Hard Constraint,DWLFMET5,MAY_2028,Off-peak,78.28
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,37.6,37.6,Hard Constraint,DMOSME25,APR_2028,PeakWD,137.59
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-37.6,37.6,Hard Constraint,DWLFYU18,APR_2028,PeakWD,35.49
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,38.7,38.7,Hard Constraint,DWLFMET5,FEB_2028,PeakWD,59.79
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-38.7,38.7,Hard Constraint,DWLFYU18,FEB_2028,PeakWD,9.55
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,39.9,39.9,Hard Constraint,DMOSME25,JAN_2028,PeakWD,201.8
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-39.9,39.9,Hard Constraint,DWLFYU18,JAN_2028,PeakWD,20.76
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,36.4,36.4,Hard Constraint,DWLFMET5,JUN_2028,PeakWD,29.51
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-36.4,36.4,Hard Constraint,DWLFYU18,JUN_2028,PeakWD,22.88
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,38.1,38.1,Hard Constraint,DWLFMET5,MAR_2028,PeakWD,38.83
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-38.1,38.1,Hard Constraint,DWLFYU18,MAR_2028,PeakWD,8.61
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,37.0,37.0,Hard Constraint,DWLFMET5,MAY_2028,PeakWD,33.29
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-37.0,37.0,Hard Constraint,DWLFYU18,MAY_2028,PeakWD,27.05
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,37.6,37.6,Hard Constraint,DMOSME25,APR_2028,PeakWE,95.47
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-37.6,37.6,Hard Constraint,DWLFYU18,APR_2028,PeakWE,8.42
