CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
199427667,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,20.0,0.1
199427668,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,20.0,0.1
199427669,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,304.0,0.857141
199427670,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,Off-peak,304.0,0.857141
199427671,XAEN,STP_STP_G1,LZ_AEN,OPT,Off-peak,211.7,1.579821
199427672,XAEN,STP_STP_G2,LZ_AEN,OPT,Off-peak,209.6,1.579821
199427707,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,4.774694
199427708,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,Off-peak,35.0,4.774694
199427709,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,4.774694
199427710,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,Off-peak,20.0,5.501259
199427711,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,Off-peak,40.0,5.501259
199427780,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,178.0,0.515229
199427781,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,Off-peak,178.0,0.515229
199427782,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,184.0,0.515229
199427783,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,Off-peak,560.0,0.584238
199427784,XCPSE,STP_STP_G1,LZ_CPS,OPT,Off-peak,370.4,2.67216
199427785,XCPSE,STP_STP_G2,LZ_CPS,OPT,Off-peak,366.8,2.67216
199427794,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,Off-peak,4.0,0.496666
199427795,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,Off-peak,4.0,0.496666
199427860,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,Off-peak,199.4,1.185483
199427861,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,Off-peak,199.4,1.185483
199427862,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,Off-peak,293.9,1.184068
199427863,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,Off-peak,57.8,0.971306
199427864,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,Off-peak,55.3,0.971306
199427865,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,Off-peak,60.6,0.971306
199427950,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,1.833066
199427951,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,1.833066
199427952,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,Off-peak,10.5,7.351766
199427953,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,Off-peak,10.5,7.351766
199427954,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,Off-peak,10.5,7.351766
199427955,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,Off-peak,247.3,5.005008
199427956,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,Off-peak,247.3,4.981735
199427957,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,Off-peak,250.0,4.893112
199427958,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,Off-peak,195.5,1.609613
199427977,XETEC,DENISON_G1_2,LZ_NORTH,OPT,Off-peak,15.7,1.157079
199427978,XETEC,DENISON_G1_2,LZ_NORTH,OPT,Off-peak,15.7,1.157079
199435161,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.664777
