CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
199425114,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,19.8,0.1542
199425115,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,19.8,0.1542
199425116,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,301.5,1.500783
199425117,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,Off-peak,302.5,1.500783
199425118,XAEN,STP_STP_G1,LZ_AEN,OPT,Off-peak,216.5,3.384745
199425119,XAEN,STP_STP_G2,LZ_AEN,OPT,Off-peak,214.4,3.384745
199425122,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,20.0,0.751588
199425123,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,20.0,0.751588
199425124,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWE,301.5,4.500692
199425125,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWE,302.5,4.500692
199425126,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWE,216.5,8.018714
199425127,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWE,214.4,8.018714
199425175,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,6.2754
199425176,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,Off-peak,35.0,6.2754
199425177,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,6.2754
199425178,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,Off-peak,21.0,7.384338
199425179,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,Off-peak,43.0,7.384338
199425203,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,8.406387
199425204,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWE,35.0,8.406387
199425205,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,8.406387
199425206,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWE,21.0,10.634319
199425207,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWE,43.0,10.634319
199425241,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWE,3.1,3.123723
199425242,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWE,15.0,3.220721
199425244,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,176.0,0.670735
199425245,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,Off-peak,176.0,0.670735
