DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DPRSPAC5,AUG_2025,Off-peak,2.69
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DVLSPAC5,AUG_2025,Off-peak,0.44
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DVLSPAC5,AUG_2025,PeakWD,31.63
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DVLSPAC5,AUG_2025,PeakWE,0.75
1692 PARIS_SW 140067 LPCCS_ 1,Line,From - To,1458.9,1458.9,Hard Constraint,STNWTDW5,AUG_2025,PeakWD,255.24
1692 PARIS_SW 140067 LPCCS_ 1,Line,From - To,1458.9,1458.9,Hard Constraint,DMDAVEN5,AUG_2025,PeakWE,76.59
1693 PARIS_SW 1801 PAR_PUMP 1,Line,From - To,224.1,224.1,Hard Constraint,DVLSPAC5,AUG_2025,Off-peak,7.21
1693 PARIS_SW 1801 PAR_PUMP 1,Line,From - To,224.1,224.1,Hard Constraint,DVLSPAC5,AUG_2025,PeakWD,55.81
1693 PARIS_SW 1801 PAR_PUMP 1,Line,From - To,224.1,224.1,Hard Constraint,DVLSPAC5,AUG_2025,PeakWE,9.24
1693 PARIS_SW 2163 FLYNGTGR 1,Line,To - From,-191.7,191.7,Hard Constraint,SPRSPAR8,AUG_2025,PeakWD,39.19
1693 PARIS_SW 2163 FLYNGTGR 1,Line,To - From,-199.9,199.9,Hard Constraint,DPRSHWK8,AUG_2025,PeakWE,85.95
1694 TENASKA_ 1700 TOCO_8 2,Line,From - To,273.9,273.9,Hard Constraint,DPRSHWK8,AUG_2025,PeakWD,377.3
1694 TENASKA_ 1700 TOCO_8 2,Line,From - To,273.9,273.9,Hard Constraint,DPRSHWK8,AUG_2025,PeakWE,54.78
1695 MOSES_5 11688 THORNTR 2,Line,To - From,-958.5,958.5,Hard Constraint,STT2MNS5,AUG_2025,Off-peak,1.98
1695 MOSES_5 11688 THORNTR 2,Line,To - From,-958.5,958.5,Hard Constraint,STT2MNS5,AUG_2025,PeakWD,27.75
1695 MOSES_5 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DPRSPAC5,AUG_2025,Off-peak,0.34
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-958.5,958.5,Hard Constraint,DVLSPAC5,AUG_2025,PeakWD,440.33
1695 MOSES_5 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DPRSPAC5,AUG_2025,PeakWE,4.18
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-958.5,958.5,Hard Constraint,DVLSPAC5,AUG_2025,PeakWE,128.9
1695 MOSES_5 1697 SULSP_SS 1,Line,From - To,958.5,958.5,Hard Constraint,DFMRCYC5,AUG_2025,PeakWE,28.71
1696 MOSES1_T 12464 STOUTSC 1,Line,From - To,958.5,958.5,Hard Constraint,DFMRSLT5,AUG_2025,Off-peak,4.6
1696 MOSES1_T 12464 STOUTSC 1,Line,From - To,958.5,958.5,Hard Constraint,DTTRSLT5,AUG_2025,Off-peak,8.95
1696 MOSES1_T 12464 STOUTSC 1,Line,From - To,958.5,958.5,Hard Constraint,DFMRCYC5,AUG_2025,PeakWD,1027.31
1696 MOSES1_T 12464 STOUTSC 1,Line,From - To,958.5,958.5,Hard Constraint,DFMRCYC5,AUG_2025,PeakWE,372.3
1697 SULSP_SS 2464 CASHSW_T 1,Line,From - To,946.8,946.8,Hard Constraint,DFMRCYC5,AUG_2025,PeakWD,1279.45
1697 SULSP_SS 2464 CASHSW_T 1,Line,From - To,946.8,946.8,Hard Constraint,DTTRSLT5,AUG_2025,PeakWD,10.63
1697 SULSP_SS 2464 CASHSW_T 1,Line,From - To,946.8,946.8,Hard Constraint,DFMRCYC5,AUG_2025,PeakWE,287.79
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1458.9,1458.9,Hard Constraint,DJCKHND5,AUG_2025,Off-peak,56.84
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1458.9,1458.9,Hard Constraint,DJCKHND5,AUG_2025,PeakWD,62.28
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1458.9,1458.9,Hard Constraint,DJCKHND5,AUG_2025,PeakWE,5.94
1739 DENISND_ 6949 DENISDMA 1,Line,From - To,128.7,128.7,Hard Constraint,DFOWSMG5,AUG_2025,Off-peak,7.21
1739 DENISND_ 6949 DENISDMA 1,Line,From - To,128.7,128.7,Hard Constraint,,AUG_2025,PeakWD,13.23
1739 DENISND_ 6949 DENISDMA 1,Line,From - To,128.7,128.7,Hard Constraint,SSHIMCC8,AUG_2025,PeakWE,32.87
1760 BONHMSS1 1808 BONHAM_8 1,Line,From - To,191.7,191.7,Hard Constraint,DPRSPAC5,AUG_2025,Off-peak,0.03
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-191.7,191.7,Hard Constraint,DPRSHWK8,AUG_2025,Off-peak,1.21
1773 PARIS_E_ 1786 RENO_T8 2,Line,From - To,191.7,191.7,Hard Constraint,DPRSHWK8,AUG_2025,Off-peak,1.24
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-191.7,191.7,Hard Constraint,STNSTCO8,AUG_2025,Off-peak,7.68
1773 PARIS_E_ 1786 RENO_T8 2,Line,From - To,191.7,191.7,Hard Constraint,STNSTCO8,AUG_2025,Off-peak,7.34
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-191.7,191.7,Hard Constraint,DPRSHWK8,AUG_2025,PeakWD,96.4
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-191.7,191.7,Hard Constraint,DPRSHWK8,AUG_2025,PeakWE,67.68
1808 BONHAM_8 11809 COPPERH 1,Line,To - From,-191.7,191.7,Hard Constraint,DVLSPAC5,AUG_2025,PeakWD,35.03
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-191.7,191.7,Hard Constraint,DVLSPAC5,AUG_2025,PeakWD,385.9
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-191.7,191.7,Hard Constraint,DVLSPAC5,AUG_2025,PeakWE,32.18
1851 ROANOKE1 15855 EXCHANG 1,Line,To - From,-1458.9,1458.9,Hard Constraint,SRN2EXC5,AUG_2025,Off-peak,156.16
1851 ROANOKE1 15855 EXCHANG 1,Line,To - From,-1458.9,1458.9,Hard Constraint,SRN2EXC5,AUG_2025,PeakWD,2135.83
1906 VENUS_S5 11904 ENDEAVO 1,Line,From - To,1458.5,1458.5,Hard Constraint,DCDHTVW5,AUG_2025,Off-peak,0.45
1906 VENUS_S5 11904 ENDEAVO 1,Line,From - To,1458.5,1458.5,Hard Constraint,DCDHTVW5,AUG_2025,PeakWD,41.51
1906 VENUS_S5 11904 ENDEAVO 1,Line,From - To,1458.5,1458.5,Hard Constraint,DCDHTVW5,AUG_2025,PeakWE,24.59
1906 VENUS_S5 1939 MDLTHELP 1,Line,To - From,-1458.9,1458.9,Hard Constraint,SAEEABE5,AUG_2025,Off-peak,1.37
1907 VENUS_N5 68090 SAMSW 1,Line,To - From,-958.5,958.5,Hard Constraint,DLEGOUT5,AUG_2025,PeakWD,1253.83
1907 VENUS_N5 68090 SAMSW 1,Line,To - From,-958.5,958.5,Hard Constraint,DMDAVEN5,AUG_2025,PeakWD,152.94
1907 VENUS_N5 68090 SAMSW 1,Line,To - From,-958.5,958.5,Hard Constraint,DNAVOUT5,AUG_2025,PeakWD,1359.29
1907 VENUS_N5 68090 SAMSW 1,Line,To - From,-958.5,958.5,Hard Constraint,SSAMAQU5,AUG_2025,PeakWD,23.65
1907 VENUS_N5 68090 SAMSW 1,Line,To - From,-958.5,958.5,Hard Constraint,DNAVOUT5,AUG_2025,PeakWE,169.85
1907 VENUS_N5 68090 SAMSW 1,Line,To - From,-958.5,958.5,Hard Constraint,DNAVVEN5,AUG_2025,PeakWE,558.31
1907 VENUS_N5 68090 SAMSW 1,Line,To - From,-958.5,958.5,Hard Constraint,SLPCPR25,AUG_2025,PeakWE,470.91
1969 MARRS_8 2162 STUART1_ 3,Line,From - To,191.7,191.7,Hard Constraint,DEVRHLS8,AUG_2025,Off-peak,318.08
1974 HIGHL_W_ 1984 ARGYLE1_ 1,Line,To - From,-189.0,189.0,Hard Constraint,DLWSRNK5,AUG_2025,Off-peak,2607.53
1974 HIGHL_W_ 1984 ARGYLE1_ 1,Line,To - From,-189.0,189.0,Hard Constraint,DLWSRNK5,AUG_2025,PeakWE,312.62
1984 ARGYLE1_ 1986 KRUM_T8 1,Line,To - From,-189.0,189.0,Hard Constraint,SABRSPR8,AUG_2025,PeakWE,95.83
2 KEITHSW 4 IOLA 1,Line,To - From,-212.4,212.4,Hard Constraint,SCRTIOL8,AUG_2025,PeakWD,3.95
2 KEITHSW 4 IOLA 1,Line,To - From,-212.4,212.4,Hard Constraint,SKEIGIB8,AUG_2025,PeakWE,0.81
2081 HICKS_SW 15855 EXCHANG 2,Line,From - To,1458.9,1458.9,Hard Constraint,SHC2EXC5,AUG_2025,PeakWE,874.53
2082 HICKS_SW 151362 CHISMG 1,Line,From - To,688.5,688.5,Hard Constraint,DALNANA8,AUG_2025,PeakWD,174.7
2082 HICKS_SW 151362 CHISMG 1,Line,From - To,688.5,688.5,Hard Constraint,DALNANA8,AUG_2025,PeakWE,60.6
214 ROCKETTSW 218 ROCKETT 1,Line,To - From,-31.5,31.5,Hard Constraint,DENWSTE8,AUG_2025,Off-peak,304.13
214 ROCKETTSW 218 ROCKETT 1,Line,To - From,-31.5,31.5,Hard Constraint,DENWSTE8,AUG_2025,PeakWD,20527.47
214 ROCKETTSW 218 ROCKETT 1,Line,To - From,-31.5,31.5,Hard Constraint,DENWSTE8,AUG_2025,PeakWE,4924
217 GLNHEIGHT 2316 MG_IND_T 1,Line,From - To,191.7,191.7,Hard Constraint,XVE2N58,AUG_2025,Off-peak,96.93
217 GLNHEIGHT 2316 MG_IND_T 1,Line,From - To,191.7,191.7,Hard Constraint,XVE2N58,AUG_2025,PeakWD,433.28
217 GLNHEIGHT 2316 MG_IND_T 1,Line,From - To,191.7,191.7,Hard Constraint,XVE2N58,AUG_2025,PeakWE,94.13
230 DWUSSWW 832 MCCREE9 1,Line,To - From,-16.2,16.2,Hard Constraint,,AUG_2025,Off-peak,1050.96
230 DWUSSWW 832 MCCREE9 1,Line,From - To,16.2,16.2,Hard Constraint,,AUG_2025,Off-peak,2614.9
230 DWUSSWW 832 MCCREE9 1,Line,To - From,-16.2,16.2,Hard Constraint,,AUG_2025,PeakWD,16905.55
230 DWUSSWW 832 MCCREE9 1,Line,To - From,-16.2,16.2,Hard Constraint,,AUG_2025,PeakWE,8674.38
2325 ENNS_8 12329 SHANKLS 1,Line,To - From,-151.2,151.2,Hard Constraint,SENWSHK8,AUG_2025,Off-peak,23.63
2335 WAX_9 2343 WAX_OCF_ 1,Line,From - To,37.8,37.8,Hard Constraint,DSTEDES8,AUG_2025,Off-peak,370.5
2335 WAX_9 2343 WAX_OCF_ 1,Line,From - To,37.8,37.8,Hard Constraint,DSTEDES8,AUG_2025,PeakWD,5770.92
2337 ITALY_9 2338 MILFRDEX 1,Line,From - To,28.8,28.8,Hard Constraint,SHLSWH28,AUG_2025,Off-peak,156.91
2337 ITALY_9 2338 MILFRDEX 1,Line,To - From,-28.8,28.8,Hard Constraint,SBLURDH8,AUG_2025,PeakWD,925.52
2337 ITALY_9 2338 MILFRDEX 1,Line,To - From,-28.8,28.8,Hard Constraint,SBLARDH8,AUG_2025,PeakWE,35.31
2337 ITALY_9 2338 MILFRDEX 1,Line,To - From,-28.8,28.8,Hard Constraint,SBLURDH8,AUG_2025,PeakWE,56.11
23908 DEAFSMI 23910 WINDMIL 1,Line,From - To,1611.3,1611.3,Hard Constraint,DAJSALI5,AUG_2025,Off-peak,1.66
23908 DEAFSMI 23910 WINDMIL 1,Line,From - To,1611.3,1611.3,Hard Constraint,DALIMPT5,AUG_2025,PeakWE,0.47
23915 KANGARO 23920 BLKWTRD 1,Line,From - To,1769.4,1769.4,Hard Constraint,SAEEABE5,AUG_2025,Off-peak,5.29
23915 KANGARO 23920 BLKWTRD 1,Line,To - From,-1769.4,1769.4,Hard Constraint,DKROZTU5,AUG_2025,PeakWD,18.28
23915 KANGARO 23920 BLKWTRD 1,Line,To - From,-1769.4,1769.4,Hard Constraint,DOGKRTU5,AUG_2025,PeakWD,4.73
23924 FARMLAN 59900 LONG_DR 1,Line,From - To,958.5,958.5,Hard Constraint,SBWDKRO5,AUG_2025,PeakWE,50.17
2434 SGVLSW1_ 2732 MARSHLL_ 1,Line,From - To,191.7,191.7,Hard Constraint,DTRSEUS8,AUG_2025,Off-peak,31.17
2441 PRCKSW1_ 2762 PRCK2_8 1,Line,From - To,273.6,273.6,Hard Constraint,DPDSCNR8,AUG_2025,Off-peak,11.43
2441 PRCKSW1_ 2762 PRCK2_8 1,Line,From - To,273.6,273.6,Hard Constraint,DPDSCNR8,AUG_2025,PeakWE,49.73
2493 CCRST_W8 3024 SOKCF2_8 1,Line,From - To,154.8,154.8,Hard Constraint,DCDHMCS8,AUG_2025,PeakWD,1978.8
