SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,NOV_2024,PeakWE,-2.476758
PRO_RN,NOV_2024,PeakWE,-3.211703
WRSBES_BESS1,NOV_2024,PeakWE,-2.603945
SRWE1_UNIT1,NOV_2024,PeakWE,2.658419
SBEAN_BESS,NOV_2024,PeakWE,-2.147629
CAPRIDG4_CR4,NOV_2024,PeakWE,3.219475
REDBARN_RN,NOV_2024,PeakWE,-1.668958
RN_RTS1,NOV_2024,PeakWE,3.188195
VISION_RN,NOV_2024,PeakWE,0.021171
GRIF_TRL_RN,NOV_2024,PeakWE,3.179754
LOS_LOSTPST1,NOV_2024,PeakWE,-1.416534
VIC_VICTORG6,NOV_2024,PeakWE,-2.307819
VIC_VICTORG5,NOV_2024,PeakWE,-2.307819
STEA_STEAM_2,NOV_2024,PeakWE,-0.583139
STEA_STEAM_1,NOV_2024,PeakWE,-0.353139
MYR_ALL,NOV_2024,PeakWE,-0.216846
RHESS2_ESS1,NOV_2024,PeakWE,-0.854937
STEA_STEAM_3,NOV_2024,PeakWE,-0.583139
HAMI_BESS_RN,NOV_2024,PeakWE,-3.988302
BRP_ZPT1_RN,NOV_2024,PeakWE,5.197097
BYU_BYU_12,NOV_2024,PeakWE,-8.910890
OGSES_2,NOV_2024,PeakWE,-0.566387
SPNC_SPNCE_5,NOV_2024,PeakWE,0.987658
VORT_ALL_RN,NOV_2024,PeakWE,2.715502
SPNC_SPNCE_4,NOV_2024,PeakWE,0.987658
MESQCRK_ALL,NOV_2024,PeakWE,2.658419
SAN_SANMIGG1,NOV_2024,PeakWE,2.397934
SC2SES_UNIT1,NOV_2024,PeakWE,0.044360
MCLNSLR_RN,NOV_2024,PeakWE,-13.029046
BRP_PBL1_RN,NOV_2024,PeakWE,-11.772592
CEDROHI_CHW1,NOV_2024,PeakWE,7.567132
OGSES_1,NOV_2024,PeakWE,-0.566387
SCES_UNIT1,NOV_2024,PeakWE,0.208044
SPLAIN2_RN,NOV_2024,PeakWE,7.749333
CBECII_CT7,NOV_2024,PeakWE,-0.286706
