DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
132 BELLCNTY8 3640 SALADO1_ 1,Line,From - To,204.9,204.9,Hard Constraint,DSALHUT5,OCT_2025,PeakWE,12508.92
1321 CARBONSW 1323 BIGSPRIG 1,Line,From - To,58.5,58.5,Hard Constraint,DCONLNG5,OCT_2025,PeakWD,296.55
1321 CARBONSW 1323 BIGSPRIG 1,Line,From - To,58.5,58.5,Hard Constraint,DCONLNG5,OCT_2025,PeakWE,85.94
1333 MCDONALD 1334 GLASSCNT 1,Line,From - To,242.5,242.5,Hard Constraint,DMCDSHP8,OCT_2025,Off-peak,200.48
1333 MCDONALD 1334 GLASSCNT 1,Line,From - To,176.4,176.4,Hard Constraint,,OCT_2025,PeakWD,445.61
1333 MCDONALD 1334 GLASSCNT 1,Line,From - To,176.4,176.4,Hard Constraint,,OCT_2025,PeakWE,170.36
1335 FORSANTA 11337 POLECAT 1,Line,To - From,-214.0,214.0,Hard Constraint,DMCDSHP8,OCT_2025,Off-peak,12.94
1335 FORSANTA 11337 POLECAT 1,Line,From - To,214.0,214.0,Hard Constraint,DMCDSHP8,OCT_2025,Off-peak,627.08
1335 FORSANTA 11337 POLECAT 1,Line,From - To,279.5,279.5,Hard Constraint,DMCDSHP8,OCT_2025,PeakWD,334.92
1335 FORSANTA 11337 POLECAT 1,Line,From - To,176.4,176.4,Hard Constraint,,OCT_2025,PeakWE,48.48
1378 COLOCITY 1380 PLOWBOY_ 1,Line,From - To,39.6,39.6,Hard Constraint,SFLNBHI9,OCT_2025,PeakWD,79.66
1378 COLOCITY 1380 PLOWBOY_ 1,Line,From - To,39.6,39.6,Hard Constraint,SFLNBHI9,OCT_2025,PeakWE,45.01
139 LAKEBELTO 141 MOFFAT 1,Line,From - To,203.7,203.7,Hard Constraint,SCAYBOS8,OCT_2025,Off-peak,19.35
139 LAKEBELTO 141 MOFFAT 1,Line,From - To,203.7,203.7,Hard Constraint,SCAYBOS8,OCT_2025,PeakWE,76.71
1422 BOWMAN_5 17002 GARVEYR 1,Line,From - To,1046.7,1046.7,Hard Constraint,SBOMJC25,OCT_2025,PeakWE,26.9
1430 GRHAMSES 1445 BURWICK_ 1,Line,To - From,-1550.7,1550.7,Hard Constraint,,OCT_2025,Off-peak,46.26
1430 GRHAMSES 1445 BURWICK_ 1,Line,To - From,-1550.7,1550.7,Hard Constraint,,OCT_2025,PeakWD,51.44
1430 GRHAMSES 1445 BURWICK_ 1,Line,To - From,-1550.7,1550.7,Hard Constraint,,OCT_2025,PeakWE,11.52
1431 GRHAMSES 1477 RICESW_8 1,Line,To - From,-176.4,176.4,Hard Constraint,DBOMGRS8,OCT_2025,Off-peak,429.4
1431 GRHAMSES 1477 RICESW_8 1,Line,To - From,-176.4,176.4,Hard Constraint,DBOMGRS8,OCT_2025,PeakWD,587.96
1431 GRHAMSES 1477 RICESW_8 1,Line,To - From,-176.4,176.4,Hard Constraint,DBOMGRS8,OCT_2025,PeakWE,242.59
1431 GRHAMSES 1601 GRAHAME_ 1,Line,From - To,176.8,176.8,Hard Constraint,SBOMJC25,OCT_2025,Off-peak,66.14
1431 GRHAMSES 1601 GRAHAME_ 1,Line,From - To,176.8,176.8,Hard Constraint,SGRSJC25,OCT_2025,Off-peak,213.69
1431 GRHAMSES 1601 GRAHAME_ 1,Line,From - To,176.8,176.8,Hard Constraint,SGRSJC25,OCT_2025,PeakWD,317.09
1431 GRHAMSES 1601 GRAHAME_ 1,Line,From - To,176.8,176.8,Hard Constraint,SGRSPK25,OCT_2025,PeakWD,1097.37
1431 GRHAMSES 1601 GRAHAME_ 1,Line,From - To,176.8,176.8,Hard Constraint,SBOMJC25,OCT_2025,PeakWE,307.92
1431 GRHAMSES 1601 GRAHAME_ 1,Line,From - To,176.8,176.8,Hard Constraint,SGRSJC25,OCT_2025,PeakWE,110.29
1436 PARKER_5 1506 LONG_HLL 1,Line,To - From,-1018.6,1018.6,Hard Constraint,SGRSPK25,OCT_2025,Off-peak,87.25
1436 PARKER_5 1506 LONG_HLL 1,Line,To - From,-1018.6,1018.6,Hard Constraint,SGRSPK25,OCT_2025,PeakWD,81.22
1436 PARKER_5 1506 LONG_HLL 1,Line,To - From,-1018.6,1018.6,Hard Constraint,SGRSPK25,OCT_2025,PeakWE,16.01
