SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,OCT_2026,PeakWE,-16.670753
LMWD_SLR_RN,OCT_2026,PeakWE,2.117447
HRNT_SLR_RN,OCT_2026,PeakWE,6.405821
DSWL_BES1,OCT_2026,PeakWE,0.270439
WRSBES_BESS1,OCT_2026,PeakWE,-16.705562
SBEAN_BESS,OCT_2026,PeakWE,-16.305014
REDBARN_RN,OCT_2026,PeakWE,-13.159005
VISION_RN,OCT_2026,PeakWE,0.375595
GRIF_TRL_RN,OCT_2026,PeakWE,3.930230
PERE_SLR_RN,OCT_2026,PeakWE,-0.003793
VIC_VICTORG6,OCT_2026,PeakWE,-2.012728
VIC_VICTORG5,OCT_2026,PeakWE,-2.012728
MYR_ALL,OCT_2026,PeakWE,-2.279067
CEDROHI_CHW1,OCT_2026,PeakWE,1.326121
HAMI_BESS_RN,OCT_2026,PeakWE,-11.416573
CMPD_SLR_RN,OCT_2026,PeakWE,6.530573
BRP_ZPT1_RN,OCT_2026,PeakWE,-4.738459
N_MRD_ESR_RN,OCT_2026,PeakWE,-6.327583
HARLIN_1_RN,OCT_2026,PeakWE,-4.590932
SPNC_SPNCE_5,OCT_2026,PeakWE,2.524425
RIOG_ESR2_RN,OCT_2026,PeakWE,-5.651570
VORT_ALL_RN,OCT_2026,PeakWE,3.364725
SPNC_SPNCE_4,OCT_2026,PeakWE,2.524425
SAN_SANMIGG1,OCT_2026,PeakWE,-1.669561
SC2SES_UNIT1,OCT_2026,PeakWE,0.337657
MCLNSLR_RN,OCT_2026,PeakWE,-8.663379
CBECII_CT7,OCT_2026,PeakWE,-0.372583
WILDWIND_ALL,OCT_2026,PeakWE,1.098964
MU_RN,OCT_2026,PeakWE,-3.926961
TGCCS_ALL,OCT_2026,PeakWE,0.554430
HB_NORTH,OCT_2026,PeakWE,0.527272
COTPLNS_RN,OCT_2026,PeakWE,6.411808
SIG_SLR_RN,OCT_2026,PeakWE,0.403640
CISC_RN,OCT_2026,PeakWE,-3.216134
TYSN_SLR_RN,OCT_2026,PeakWE,1.738256
CALAVER_JKS2,OCT_2026,PeakWE,-7.155681
CALAVER_JKS1,OCT_2026,PeakWE,-7.155681
FALFUR_RN2,OCT_2026,PeakWE,-0.280659
