CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
163656040,XUNCI3,CBY4_ALL,CBY_CBY_G1,OPT,PeakWE,6.0,0.242164
163656238,XUNCI3,EXN_PUN1,CBY_CBY_G1,OPT,PeakWE,4.3,0.097795
163656070,XUNCI3,CAL_PUN1,CBY_CBY_G1,OPT,PeakWE,3.3,0.243918
163654808,XUNCI3,PANDA_T1_CT1,SCES_UNIT1,OPT,PeakWE,1.0,0.6635
163498708,XTENS,PANDA_T2_ST1,SCES_UNIT1,OPT,PeakWE,6.0,0.547008
163498709,XTENS,PANDA_T2_ST1,SCES_UNIT1,OPT,PeakWE,9.0,0.547008
163494570,XFPLE,ROSELAND_ALL,SCES_UNIT1,OBL,PeakWE,1.0,-0.448496
163580301,XINTER,ROSELAND_ALL,SCES_UNIT1,OPT,PeakWE,10.0,0.120084
163588808,XALTU1,ROSELAND_ALL,SCES_UNIT1,OPT,PeakWE,0.5,0.120084
163601223,XENTGR,ROSELAND_ALL,SCES_UNIT1,OPT,PeakWE,1.5,0.082505
163608543,XDYNE3,ROSELAND_ALL,SCES_UNIT1,OPT,PeakWE,4.8,0.082505
163656497,XUNCI3,ROSELAND_ALL,SCES_UNIT1,OPT,PeakWE,7.7,0.120084
163656512,XUNCI3,ROSELAND_ALL,SCES_UNIT1,OPT,PeakWE,8.2,0.120084
163695911,XATVU2,ROSELAND_ALL,SCES_UNIT1,OPT,PeakWE,10.0,0.082505
163658140,XUNCI2,BOSQ_BSQSU_5,SCES_UNIT1,OPT,PeakWE,1.5,0.522339
163655071,XUNCI3,BOSQ_BSQSU_5,SCES_UNIT1,OPT,PeakWE,3.5,0.522339
163658585,XUNCI2,PHILLWND_ALL,SCES_UNIT1,OPT,PeakWE,5.1,0.116796
163655492,XUNCI3,PHILLWND_ALL,SCES_UNIT1,OPT,PeakWE,4.5,0.116796
163495277,XENDUR,CORALSLR_ALL,SCES_UNIT1,OPT,PeakWE,10.0,0.311881
163514377,XSWPWR,OGSES_1,SCES_UNIT1,OPT,PeakWE,0.1,0.641045
163654807,XUNCI3,OGSES_1,SCES_UNIT1,OPT,PeakWE,1.1,0.641045
