DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-390.1,390.1,Hard Constraint,DCONLNG5,SEP_2025,PeakWE,373.29
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-382.4,382.4,Hard Constraint,DCONLNG5,AUG_2025,Off-peak,499.88
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-397.6,397.6,Hard Constraint,DCONLNG5,DEC_2025,Off-peak,2639.74
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-382.4,382.4,Hard Constraint,DCONLNG5,JUL_2025,Off-peak,667.35
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-390.0,390.0,Hard Constraint,DCONLNG5,NOV_2025,Off-peak,1522.88
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-382.4,382.4,Hard Constraint,DCONLNG5,OCT_2025,Off-peak,1722.42
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-382.4,382.4,Hard Constraint,DCONLNG5,SEP_2025,Off-peak,1217.45
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-397.6,397.6,Hard Constraint,DCONLNG5,DEC_2025,PeakWD,88.3
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-382.4,382.4,Hard Constraint,DCONLNG5,OCT_2025,PeakWD,11.72
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,164.0,164.0,Hard Constraint,DODEMOS5,DEC_2025,PeakWE,46.03
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,85.6,85.6,Hard Constraint,DWLFMOS5,DEC_2025,Off-peak,3676.85
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,JUL_2025,Off-peak,611.48
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.8,84.8,Hard Constraint,DWLFMOS5,NOV_2025,Off-peak,4984.18
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,OCT_2025,Off-peak,6102.9
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,SEP_2025,Off-peak,447.23
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,85.6,85.6,Hard Constraint,DWLFMOS5,DEC_2025,PeakWD,3879.43
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.8,84.8,Hard Constraint,DWLFMOS5,NOV_2025,PeakWD,4871.08
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,OCT_2025,PeakWD,10066.19
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,85.6,85.6,Hard Constraint,DWLFMOS5,DEC_2025,PeakWE,2080.29
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.8,84.8,Hard Constraint,DWLFMOS5,NOV_2025,PeakWE,3751.4
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,OCT_2025,PeakWE,2120.58
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,477.6,477.6,Hard Constraint,SW_BW_25,NOV_2025,Off-peak,6.88
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,452.8,452.8,Hard Constraint,SW_BW_25,OCT_2025,Off-peak,9.52
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,426.0,426.0,Hard Constraint,SW_BW_25,AUG_2025,PeakWD,15.59
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,489.2,489.2,Hard Constraint,SW_BW_25,DEC_2025,PeakWD,3.03
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,426.0,426.0,Hard Constraint,SW_BW_25,JUL_2025,PeakWD,86.82
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,477.6,477.6,Hard Constraint,SW_BW_25,NOV_2025,PeakWD,9.21
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,452.8,452.8,Hard Constraint,SW_BW_25,OCT_2025,PeakWD,104.68
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,439.2,439.2,Hard Constraint,SW_BW_25,SEP_2025,PeakWD,136.86
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,426.0,426.0,Hard Constraint,SW_BW_25,AUG_2025,PeakWE,32.11
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,489.2,489.2,Hard Constraint,SW_BW_25,DEC_2025,PeakWE,18.41
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,426.0,426.0,Hard Constraint,SW_BW_25,JUL_2025,PeakWE,52.82
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,477.6,477.6,Hard Constraint,SW_BW_25,NOV_2025,PeakWE,12.15
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,452.8,452.8,Hard Constraint,SW_BW_25,OCT_2025,PeakWE,86.3
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,439.2,439.2,Hard Constraint,SW_BW_25,SEP_2025,PeakWE,71.02
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-674.0,674.0,Hard Constraint,DMGSBIT5,DEC_2025,Off-peak,164.56
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-674.0,674.0,Hard Constraint,DMGSBTR5,DEC_2025,Off-peak,1648.33
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-666.9,666.9,Hard Constraint,DMGSBIT5,NOV_2025,Off-peak,160.31
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-666.9,666.9,Hard Constraint,DMGSBTR5,NOV_2025,Off-peak,1138.32
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-652.1,652.1,Hard Constraint,DMGSBTR5,OCT_2025,Off-peak,1002.21
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-644.4,644.4,Hard Constraint,DMGSBTR5,SEP_2025,Off-peak,1008.81
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-674.0,674.0,Hard Constraint,DMGSBTR5,DEC_2025,PeakWD,1947.36
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-666.9,666.9,Hard Constraint,DMGSBTR5,NOV_2025,PeakWD,2269.15
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-652.1,652.1,Hard Constraint,DMGSBTR5,OCT_2025,PeakWD,1190.25
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-674.0,674.0,Hard Constraint,DMGSBIT5,DEC_2025,PeakWE,0.68
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-674.0,674.0,Hard Constraint,DMGSBTR5,DEC_2025,PeakWE,519.06
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-666.9,666.9,Hard Constraint,DMGSBTR5,NOV_2025,PeakWE,637.59
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-652.1,652.1,Hard Constraint,DMGSBIT5,OCT_2025,PeakWE,25.49
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-652.1,652.1,Hard Constraint,DMGSBTR5,OCT_2025,PeakWE,32.78
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,74.0,74.0,Hard Constraint,DCONLNG5,AUG_2025,Off-peak,8878.36
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,74.0,74.0,Hard Constraint,DMGSCON5,AUG_2025,Off-peak,1713.9
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,84.8,84.8,Hard Constraint,DMGSCON5,DEC_2025,Off-peak,7301.93
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,74.0,74.0,Hard Constraint,DCONLNG5,JUL_2025,Off-peak,6692.48
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,74.0,74.0,Hard Constraint,DMGSCON5,JUL_2025,Off-peak,2879.92
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,82.8,82.8,Hard Constraint,DMGSCON5,NOV_2025,Off-peak,10320.57
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,78.4,78.4,Hard Constraint,DMGSCON5,OCT_2025,Off-peak,15455.4
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,76.4,76.4,Hard Constraint,DMGSCON5,SEP_2025,Off-peak,7590.92
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,74.0,74.0,Hard Constraint,DCONLNG5,AUG_2025,PeakWD,11789.54
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,84.8,84.8,Hard Constraint,DCONLNG5,DEC_2025,PeakWD,9094.89
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,74.0,74.0,Hard Constraint,DCONLNG5,JUL_2025,PeakWD,15723.38
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,82.8,82.8,Hard Constraint,DCONLNG5,NOV_2025,PeakWD,10346.87
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,78.4,78.4,Hard Constraint,DCONLNG5,OCT_2025,PeakWD,11237.53
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,78.4,78.4,Hard Constraint,DMGSCON5,OCT_2025,PeakWD,786.25
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,76.4,76.4,Hard Constraint,DCONLNG5,SEP_2025,PeakWD,2500.72
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,76.4,76.4,Hard Constraint,DMGSCON5,SEP_2025,PeakWD,9176.59
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,74.0,74.0,Hard Constraint,DCONLNG5,AUG_2025,PeakWE,7176.29
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,84.8,84.8,Hard Constraint,DCONLNG5,DEC_2025,PeakWE,4922.38
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,74.0,74.0,Hard Constraint,DCONLNG5,JUL_2025,PeakWE,6247.04
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,82.8,82.8,Hard Constraint,DCONLNG5,NOV_2025,PeakWE,8326.67
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,78.4,78.4,Hard Constraint,DCONLNG5,OCT_2025,PeakWE,3859.05
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,76.4,76.4,Hard Constraint,DCONLNG5,SEP_2025,PeakWE,4638.62
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,76.4,76.4,Hard Constraint,DMGSCON5,SEP_2025,PeakWE,149.62
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,426.0,426.0,Hard Constraint,SCONMGS5,AUG_2025,Off-peak,2304.67
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,489.2,489.2,Hard Constraint,SCONMGS5,DEC_2025,Off-peak,1957.36
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,426.0,426.0,Hard Constraint,SCONMGS5,JUL_2025,Off-peak,3193.97
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,477.6,477.6,Hard Constraint,SCONMGS5,NOV_2025,Off-peak,835.25
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,452.8,452.8,Hard Constraint,SCONMGS5,OCT_2025,Off-peak,2318.5
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,439.2,439.2,Hard Constraint,SCONMGS5,SEP_2025,Off-peak,3124.09
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,489.2,489.2,Hard Constraint,SCONMGS5,DEC_2025,PeakWD,1785.82
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,477.6,477.6,Hard Constraint,SCONMGS5,NOV_2025,PeakWD,960.02
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,452.8,452.8,Hard Constraint,SCONMGS5,OCT_2025,PeakWD,1689.53
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,439.2,439.2,Hard Constraint,SCONMGS5,SEP_2025,PeakWD,1354.58
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,489.2,489.2,Hard Constraint,SCONMGS5,DEC_2025,PeakWE,321.51
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,452.8,452.8,Hard Constraint,SCONMGS5,OCT_2025,PeakWE,441.35
1058 LONGSHOR 11387 CONSAVV 1,Line,From - To,439.2,439.2,Hard Constraint,SCONMGS5,SEP_2025,PeakWE,225.08
1064 SUN_8 1067 GOLDENSW 1,Line,To - From,-157.2,157.2,Hard Constraint,DMTSCOS5,JUL_2025,PeakWD,18.21
1064 SUN_8 1067 GOLDENSW 1,Line,To - From,-162.8,162.8,Hard Constraint,DMTSCOS5,NOV_2025,PeakWD,13.66
1064 SUN_8 1067 GOLDENSW 1,Line,To - From,-157.2,157.2,Hard Constraint,SSCUSU28,AUG_2025,PeakWE,3.69
1064 SUN_8 1067 GOLDENSW 1,Line,To - From,-164.0,164.0,Hard Constraint,DSCOTKW5,DEC_2025,PeakWE,16.54
1064 SUN_8 1067 GOLDENSW 1,Line,To - From,-157.2,157.2,Hard Constraint,DMTSCOS5,JUL_2025,PeakWE,18.29
1074 WINKSS_8 131853 NOTSW_ 1,Line,To - From,-191.2,191.2,Hard Constraint,SACSNOT8,SEP_2025,PeakWD,28.69
1074 WINKSS_8 131853 NOTSW_ 1,Line,To - From,-191.2,191.2,Hard Constraint,SACSNOT8,SEP_2025,PeakWE,11.93
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,253.6,253.6,Hard Constraint,,NOV_2025,Off-peak,0.39
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,255.6,255.6,Hard Constraint,,DEC_2025,PeakWD,5.59
