CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
156351057,XEDFT3,BCATWD_WD_1,HB_NORTH,OPT,Off-peak,17.9,3.578255
156351058,XEDFT3,BCATWD_WD_1,HB_NORTH,OPT,Off-peak,17.8,3.578255
156351087,XEDFT3,DERMOTT_ALL,HB_NORTH,OPT,Off-peak,25.8,6.946779
156351088,XEDFT3,DERMOTT_ALL,HB_NORTH,OPT,Off-peak,25.8,6.946779
156351089,XEDFT3,DERMOTT_ALL,HB_NORTH,OPT,Off-peak,25.8,6.946779
156351090,XEDFT3,DERMOTT_ALL,HB_NORTH,OPT,Off-peak,13.9,6.946779
156361617,XEXELO,HB_WEST,HB_NORTH,OBL,Off-peak,25.0,-8.757473
156361618,XEXELO,HB_WEST,HB_NORTH,OBL,Off-peak,25.0,-8.757473
156361619,XEXELO,HB_WEST,HB_NORTH,OBL,Off-peak,25.0,-8.757473
156361620,XEXELO,HB_WEST,HB_NORTH,OBL,Off-peak,25.0,-8.757473
156361621,XEXELO,HB_WEST,HB_NORTH,OBL,Off-peak,25.0,-8.757473
156351117,XEDFT3,HB_WEST,HB_NORTH,OPT,Off-peak,4.7,1.989909
156351118,XEDFT3,HB_WEST,HB_NORTH,OPT,Off-peak,4.7,1.989909
156351119,XEDFT3,HB_WEST,HB_NORTH,OPT,Off-peak,4.7,1.989909
156351120,XEDFT3,HB_WEST,HB_NORTH,OPT,Off-peak,4.7,1.989909
156351121,XEDFT3,HB_WEST,HB_NORTH,OPT,Off-peak,4.7,1.989909
156371754,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156371755,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156371756,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156371757,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156371758,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156371759,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156371760,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156371761,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156371762,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156371763,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156371764,XNEXTA,HB_WEST,HB_NORTH,OBL,Off-peak,3.0,-8.17
156386725,XSUEZI,HB_WEST,HB_NORTH,OBL,Off-peak,4.0,-9.58
156402982,XATNV,HB_WEST,HB_NORTH,OPT,Off-peak,6.0,1.989909
156479889,XDEN,HB_WEST,HB_NORTH,OBL,Off-peak,10.0,-8.17
156479890,XDEN,HB_WEST,HB_NORTH,OBL,Off-peak,10.0,-8.17
156479891,XDEN,HB_WEST,HB_NORTH,OBL,Off-peak,10.0,-8.17
156479892,XDEN,HB_WEST,HB_NORTH,OBL,Off-peak,10.0,-8.17
156479893,XDEN,HB_WEST,HB_NORTH,OBL,Off-peak,25.0,-8.17
156371654,XNEXTA,BLSMT1_5_A_6,HB_NORTH,OBL,Off-peak,5.3,4.26281
156371655,XNEXTA,BLSMT1_5_A_6,HB_NORTH,OBL,Off-peak,5.3,4.26281
