SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,APR_2026,PeakWE,-16.762819
LMWD_SLR_RN,APR_2026,PeakWE,3.277283
DSWL_BES1,APR_2026,PeakWE,0.494724
HRNT_SLR_RN,APR_2026,PeakWE,8.958446
WRSBES_BESS1,APR_2026,PeakWE,-17.180831
SBEAN_BESS,APR_2026,PeakWE,-16.750123
REDBARN_RN,APR_2026,PeakWE,-13.842698
VISION_RN,APR_2026,PeakWE,0.921772
GRIF_TRL_RN,APR_2026,PeakWE,5.665599
PERE_SLR_RN,APR_2026,PeakWE,-0.294893
VIC_VICTORG6,APR_2026,PeakWE,-1.047173
VIC_VICTORG5,APR_2026,PeakWE,-1.047173
MYR_ALL,APR_2026,PeakWE,-1.297628
CEDROHI_CHW1,APR_2026,PeakWE,4.958936
HAMI_BESS_RN,APR_2026,PeakWE,-13.194967
CMPD_SLR_RN,APR_2026,PeakWE,9.577549
BRP_ZPT1_RN,APR_2026,PeakWE,-1.953647
N_MRD_ESR_RN,APR_2026,PeakWE,-5.647811
SPNC_SPNCE_5,APR_2026,PeakWE,4.244696
RIOG_ESR2_RN,APR_2026,PeakWE,-2.236896
VORT_ALL_RN,APR_2026,PeakWE,5.149060
SPNC_SPNCE_4,APR_2026,PeakWE,4.244696
SAN_SANMIGG1,APR_2026,PeakWE,-2.137822
SC2SES_UNIT1,APR_2026,PeakWE,0.553082
MCLNSLR_RN,APR_2026,PeakWE,-14.404719
CBECII_CT7,APR_2026,PeakWE,-0.040220
WILDWIND_ALL,APR_2026,PeakWE,1.668001
MU_RN,APR_2026,PeakWE,-3.537313
TGCCS_ALL,APR_2026,PeakWE,0.637366
HB_NORTH,APR_2026,PeakWE,1.124138
COTPLNS_RN,APR_2026,PeakWE,8.770956
SIG_SLR_RN,APR_2026,PeakWE,0.191515
CISC_RN,APR_2026,PeakWE,-3.926300
TYSN_SLR_RN,APR_2026,PeakWE,2.646661
CALAVER_JKS2,APR_2026,PeakWE,-3.944453
CALAVER_JKS1,APR_2026,PeakWE,-3.944453
FALFUR_RN2,APR_2026,PeakWE,1.406353
FORTMA_RN,APR_2026,PeakWE,-8.274548
CALAVER_JTD2,APR_2026,PeakWE,-4.003582
CALAVER_JTD1,APR_2026,PeakWE,-4.003582
HHGT_KENDAL,APR_2026,PeakWE,-1.528993
BRPMAGNO_RN,APR_2026,PeakWE,-4.471676
PEARSALL_RN,APR_2026,PeakWE,-6.761792
LASSO_GEN,APR_2026,PeakWE,-16.014504
HEN_RN,APR_2026,PeakWE,-0.042590
LGE_LGE_GT2,APR_2026,PeakWE,-0.995682
LGE_LGE_GT1,APR_2026,PeakWE,-0.995682
RIPPEY_ALL,APR_2026,PeakWE,2.667092
SANDHSYD6_7,APR_2026,PeakWE,-4.852799
BRP_PBL2_RN,APR_2026,PeakWE,-14.632671
DC_R,APR_2026,PeakWE,-0.916739
PAVO_ESS_ALL,APR_2026,PeakWE,-16.687808
ESCONDID_ESR,APR_2026,PeakWE,-14.767431
PINEFRST_RN,APR_2026,PeakWE,0.803460
DC_N,APR_2026,PeakWE,5.027155
PISG_RN_ALL,APR_2026,PeakWE,0.890045
ALGOD_ALL_RN,APR_2026,PeakWE,1.019063
DC_L,APR_2026,PeakWE,7.647971
TNSKA_CCU,APR_2026,PeakWE,2.638420
VANCOURT_RN,APR_2026,PeakWE,3.826664
LPCCS_UNIT1,APR_2026,PeakWE,2.083994
DC_E,APR_2026,PeakWE,0.889582
LPCCS_UNIT2,APR_2026,PeakWE,2.083994
NCARBID_PUN1,APR_2026,PeakWE,-3.110460
NCARBID_PUN2,APR_2026,PeakWE,-3.109799
K2_DGR1_RN,APR_2026,PeakWE,-5.107491
CN_BRKS_UNT1,APR_2026,PeakWE,8.725948
