DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1464 WFALLS_S 1474 SCOTLD_P 1,Line,From - To,216.8,216.8,Hard Constraint,XGRS58,SEP_2025,PeakWD,440.65
1464 WFALLS_S 1474 SCOTLD_P 1,Line,From - To,216.8,216.8,Hard Constraint,XGRS58,SEP_2025,PeakWE,62.2
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,54.1,54.1,Hard Constraint,SSCLWF18,SEP_2025,Off-peak,116.91
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,46.8,46.8,Hard Constraint,SSCLWF18,SEP_2025,PeakWD,1082.21
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,44.3,44.3,Hard Constraint,SSCLWF18,SEP_2025,PeakWE,228.81
1498 WFCOGEN_ 1500 PARKWAY1 1,Line,From - To,189.0,189.0,Hard Constraint,SPLVWFC8,SEP_2025,Off-peak,10.39
1500 PARKWAY1 901254 BOWMAN 1,Line,To - From,-191.7,191.7,Hard Constraint,XBOM58,SEP_2025,PeakWD,432.38
1500 PARKWAY1 901254 BOWMAN 1,Line,To - From,-191.7,191.7,Hard Constraint,XBOM58,SEP_2025,PeakWE,102.16
1566 DECATUR_ 1582 BENNETT_ 1,Line,To - From,-198.0,198.0,Hard Constraint,SMYRSPR8,SEP_2025,Off-peak,291.8
1566 DECATUR_ 1582 BENNETT_ 1,Line,To - From,-198.0,198.0,Hard Constraint,SMYRSPR8,SEP_2025,PeakWD,1088.51
1566 DECATUR_ 1582 BENNETT_ 1,Line,To - From,-198.0,198.0,Hard Constraint,SMYRSPR8,SEP_2025,PeakWE,198.99
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-171.9,171.9,Hard Constraint,SGRSJC25,SEP_2025,Off-peak,159.22
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-171.9,171.9,Hard Constraint,SGRSJC25,SEP_2025,PeakWD,421.49
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-171.9,171.9,Hard Constraint,SGRSPK25,SEP_2025,PeakWD,212.1
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-171.9,171.9,Hard Constraint,SGRSJC25,SEP_2025,PeakWE,189.44
158 PANCAKE 37580 TNPANCA 1,Line,To - From,-64.8,64.8,Hard Constraint,XHA2S89,SEP_2025,Off-peak,573.82
158 PANCAKE 37580 TNPANCA 1,Line,To - From,-64.8,64.8,Hard Constraint,XHA2S89,SEP_2025,PeakWD,723.35
158 PANCAKE 37580 TNPANCA 1,Line,To - From,-64.8,64.8,Hard Constraint,XHA2S89,SEP_2025,PeakWE,354.5
160008 DC_R_B 900131 RAILRO 1,Line,To - From,-309.6,309.6,Hard Constraint,,SEP_2025,Off-peak,4.8
160008 DC_R_B 900131 RAILRO 1,Line,To - From,-309.6,309.6,Hard Constraint,,SEP_2025,PeakWD,39.81
160008 DC_R_B 900131 RAILRO 1,Line,To - From,-309.6,309.6,Hard Constraint,DSTERI89,SEP_2025,PeakWE,5.25
1602 GRAHAM_9 1603 OLNEY_P9 1,Line,To - From,-38.7,38.7,Hard Constraint,DGRMGRS8,SEP_2025,Off-peak,433.84
1602 GRAHAM_9 1603 OLNEY_P9 1,Line,To - From,-38.7,38.7,Hard Constraint,SRICGRS8,SEP_2025,Off-peak,159.05
1602 GRAHAM_9 1603 OLNEY_P9 1,Line,To - From,-38.7,38.7,Hard Constraint,DGRMGRS8,SEP_2025,PeakWD,236.19
1602 GRAHAM_9 1603 OLNEY_P9 1,Line,To - From,-38.7,38.7,Hard Constraint,DGRMGRS8,SEP_2025,PeakWE,705.44
160295 PENA3_ 160299 BAFFIN 1,Line,From - To,699.3,699.3,Hard Constraint,,SEP_2025,PeakWD,3.36
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-43.5,43.5,Hard Constraint,DGRMGRS8,SEP_2025,Off-peak,389.87
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-37.8,37.8,Hard Constraint,DGRMGRS8,SEP_2025,PeakWD,3436.4
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-37.8,37.8,Hard Constraint,DGRMGRS8,SEP_2025,PeakWE,925.26
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-26.1,26.1,Hard Constraint,SCLCGTN8,SEP_2025,Off-peak,2299.44
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-26.1,26.1,Hard Constraint,SCLCGRS8,SEP_2025,PeakWD,697.46
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-26.1,26.1,Hard Constraint,SCLCGTN8,SEP_2025,PeakWD,3533.65
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-26.1,26.1,Hard Constraint,SCLCGTN8,SEP_2025,PeakWE,1207.85
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,SEP_2025,Off-peak,86.94
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,SEP_2025,PeakWD,246.91
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,SEP_2025,PeakWE,29.63
1685 FARMVLSW 2461 ROYSE_N5 1,Line,From - To,988.2,988.2,Hard Constraint,SFMRRYS5,SEP_2025,PeakWD,254.42
1685 FARMVLSW 2461 ROYSE_N5 1,Line,From - To,988.2,988.2,Hard Constraint,SFMRRYS5,SEP_2025,PeakWE,104
1692 PARIS_SW 11699 WOODARD 1,Line,To - From,-958.5,958.5,Hard Constraint,DPRSPAC5,SEP_2025,Off-peak,1.79
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DVLSPAC5,SEP_2025,PeakWD,6.05
1692 PARIS_SW 11699 WOODARD 1,Line,To - From,-958.5,958.5,Hard Constraint,DFMRCYC5,SEP_2025,PeakWE,26.52
