TargetDate,Source,Sink,TimeOfUse,StartDate,ACI99,ACP
07/09/2025,AUSTPL_ALL,GUADG_CCU1,PeakWE,01/01/2027,-39.2093,-2.9849
07/09/2025,DUP_PUN1,GUADG_CCU2,PeakWE,01/01/2027,-4.2563,0.4245
07/09/2025,VORT_ALL_RN,NACPW_UNIT1,PeakWE,01/01/2027,-3.7114,1.7634
07/09/2025,MISAE_GEN_RN,BLSMT1_5_A_6,PeakWE,01/01/2027,-0.059,1.6614
07/09/2025,MAND_SLR_RN,PNPI_GT2_RN,PeakWE,01/01/2027,-3.0876,-1.9195
07/09/2025,FERGCC_ST1_5,LZ_LCRA,PeakWE,01/01/2027,-4.463,0.1391
07/09/2025,LON_RN1,LHSES_UNIT1,PeakWE,01/01/2027,-3.7216,-3.5291
07/09/2025,SIRIUS_UNIT1,KEO_KEO_SM1,PeakWE,01/01/2027,-1.0755,-0.861
07/09/2025,MNWL_BESS_RN,JACKCNTY_CT1,PeakWE,01/01/2027,-4.814,-0.6
07/09/2025,SAMSON_ALL,CHE_PUN1,PeakWE,01/01/2027,-4.2082,0.7957
07/09/2025,BOSQ_BSQS_34,CBY_CBY_G1,PeakWE,01/01/2027,-2.076,-2.0751
07/09/2025,ALP_BESS_RN,CARBN_BSP_1,PeakWE,01/01/2027,-11.0586,-3.6398
07/09/2025,LHORN_N_U1_2,MIAM1_G1_G2,PeakWE,01/01/2027,-0.1516,0.1627
07/09/2025,OLNEYTN_RN,AEEC,PeakWE,01/01/2027,-24.4844,-8.6507
07/09/2025,HOUSEMTN_RN,HOVEY_GEN,PeakWE,01/01/2027,-4.8271,-0.38
07/09/2025,SHAFFER_ALL,WHITE_PT_UN1,PeakWE,01/01/2027,-0.3896,1.2702
07/09/2025,ANSON1_ALL,WHCCS2_4,PeakWE,01/01/2027,-1.7619,0.8563
07/09/2025,CBECII_89,HB_NORTH,PeakWE,01/01/2027,-7.4344,1.9033
07/09/2025,HB_BUSAVG,HB_HOUSTON,PeakWE,01/01/2027,-1.348,-0.1318
07/09/2025,ODESW_RN,WOV_BESS_RN,PeakWE,01/01/2027,-0.8392,0.25
07/09/2025,MUSTNGCK_ALL,HOLCOMB_RN1,PeakWE,01/01/2027,-13.9912,-2.1123
07/09/2025,GWEC_G1,HOLCOMB_RN1,PeakWE,01/01/2027,-57.3517,-6.0
07/09/2025,OR_BESS_RN,HOLCOMB_RN1,PeakWE,01/01/2027,-45.8783,0.3154
07/09/2025,PAVLOV_BT_RN,HOLCOMB_RN1,PeakWE,01/01/2027,-30.9845,-4.0993
07/09/2025,WRSBES_BESS1,RTLSNAKE_BT,PeakWE,01/01/2027,-1.9515,-0.15
07/09/2025,SGSA_DGR,GOMZ_RN,PeakWE,01/01/2027,-0.6451,0.2975
07/09/2025,BAYC_BESS_RN,CRAWFISH_RN,PeakWE,01/01/2027,-34.93,-2.3435
07/09/2025,TAHOKA_ALL,BOCO_ESS_RN,PeakWE,01/01/2027,-4.9003,-1.115
07/09/2025,SHEEPCRK_1,WHCCS_CT2,PeakWE,01/01/2027,-1.7329,0.7882
07/09/2025,DC2SES_ALL,WHCCS_CT1_ST,PeakWE,01/01/2027,-3.6324,-0.1778
07/09/2025,LZ_NORTH,WCPP_ST1,PeakWE,01/01/2027,-6.3994,-1.5244
07/09/2025,ANACACHO_ANA,BRP_RN_UNIT1,PeakWE,01/01/2027,-9.3077,-5.6204
07/09/2025,MIL_MILG1_2,SPNC_SPNCE_4,PeakWE,01/01/2027,-23.8833,-1.1248
07/09/2025,BLACKJAK_RN,SAN_SANMIGG1,PeakWE,01/01/2027,0.0215,1.7402
07/09/2025,MESQCRK_ALL,LGDRAW_S_ALL,PeakWE,01/01/2027,-0.0028,-0.0099
07/09/2025,WND_WHITNEY,WEBBER_WS_T1,PeakWE,01/01/2027,-4.6247,3.4434
07/09/2025,COL_COLETOG1,CRANELL_ALL,PeakWE,01/01/2027,-7.2161,-2.0141
07/09/2025,FERGCC_GT2_3,CALAVER_JTD1,PeakWE,01/01/2027,-5.9118,-1.9967
07/09/2025,JUNO_ALL,BVE_UNIT2,PeakWE,01/01/2027,-7.7033,-2.7573
07/09/2025,PSG_PSG_GT2,HAYSEN3_4,PeakWE,01/01/2027,-8.5751,-6.5752
07/09/2025,HI_LONE_ALL,HAYSEN1_2,PeakWE,01/01/2027,-22.5361,-7.8331
07/09/2025,FAL_FALCONG1,STAR_SLR_RN,PeakWE,01/01/2027,-0.2674,0.1617
07/09/2025,CALAVER_OWS1,CALAVER_JTD2,PeakWE,01/01/2027,-0.7397,0.1691
07/09/2025,RAYB_G78910,WEBBER_WS_T1,PeakWE,01/01/2027,-3.973,0.976
07/09/2025,FORMOSA_PUN2,PTLBES_BESS1,PeakWE,01/01/2027,-2.5575,0.0016
07/09/2025,LZ_AEN,JAY_RN_1,PeakWE,01/01/2027,-21.4845,-6.2417
07/09/2025,ROSELAND_ALL,JAY_RN_1,PeakWE,01/01/2027,-6.2375,0.9399
07/09/2025,PYR_PYRON1,HB_WEST,PeakWE,01/01/2027,-1.3357,4.25
07/09/2025,APPALOSA_ALL,HRNT_SLR_RN,PeakWE,01/01/2027,-57.0288,-21.8267
07/09/2025,SGM_SIGNALMT,CARBN_BSP_1,PeakWE,01/01/2027,-11.3081,-5.0
07/09/2025,TOPAZ_ALL,CALAVER_JTD1,PeakWE,01/01/2027,-13.0736,-3.4789
07/09/2025,PSG_PSG_GT2,BYU_BYU_12,PeakWE,01/01/2027,-0.6692,-2.3647
07/09/2025,COL_COLETOG1,BVE_UNIT3,PeakWE,01/01/2027,-4.1927,0.5755
07/09/2025,PSG_PSG_GT3,BVE_UNIT1,PeakWE,01/01/2027,-9.6769,-2.28
07/09/2025,HHGT_KENDAL,LZ_CPS,PeakWE,01/01/2027,-2.1407,-0.5789
07/09/2025,STP_STP_G1,HB_NORTH,PeakWE,01/01/2027,-7.5751,2.0573
07/09/2025,COYOTSPR_AGR,SG_BES_BESS1,PeakWE,01/01/2027,-4.0357,0.7195
07/09/2025,CN_BRKS_UNT1,PALE_ESS_EN,PeakWE,01/01/2027,-1.2049,-0.6072
07/09/2025,HB_NORTH,CBECII_89,PeakWE,01/01/2027,-16.2894,-3.7827
07/09/2025,CAMWIND_RN,CHALUP_ALL,PeakWE,01/01/2027,-3.9631,0.0094
07/09/2025,BRP_LOOP_RN,SAN_SANMIGG1,PeakWE,01/01/2027,-14.9281,-3.5244
07/09/2025,LZ_WEST,BULLCRK_1_2,PeakWE,01/01/2027,-19.9788,-9.6912
07/09/2025,PSG_PSG_GT2,BIGSTAR_ALL,PeakWE,01/01/2027,-8.9262,-6.1499
07/09/2025,LZ_LCRA,HAYSEN3_4,PeakWE,01/01/2027,-13.903,-6.8584
07/09/2025,PRID_RN,HAYSEN1_2,PeakWE,01/01/2027,-6.6967,0.4585
07/09/2025,DERMOTT_ALL,HAYSEN1_2,PeakWE,01/01/2027,-3.7137,-0.5453
07/09/2025,SWEETWND_1,HAYSEN1_2,PeakWE,01/01/2027,-3.6021,-1.9845
07/09/2025,SHAFFER_ALL,CRANELL_ALL,PeakWE,01/01/2027,-2.4667,0.7647
07/09/2025,LZ_WEST,RAT_RN_1,PeakWE,01/01/2027,-19.9472,-11.4738
07/09/2025,PSG_PSG_ST1,CAL_PUN1,PeakWE,01/01/2027,-0.0547,-0.722
07/09/2025,CALAVER_OWS2,CALAVER_JTD1,PeakWE,01/01/2027,-0.7387,0.1691
07/09/2025,LON_RN1,BVE_UNIT2,PeakWE,01/01/2027,-7.5746,-2.1788
07/09/2025,SRWE1_UNIT1,BULLCRK_1_2,PeakWE,01/01/2027,-3.4009,-1.4039
07/09/2025,BLACKJAK_RN,HB_SOUTH,PeakWE,01/01/2027,-0.5807,3.7635
07/09/2025,FTWIND_UNIT1,LGW_UNIT_ALL,PeakWE,01/01/2027,-1.0737,1.57
07/09/2025,INRT_W_ALL,SHANNONW_RN,PeakWE,01/01/2027,-3.6143,0.3701
07/09/2025,SPLAIN1_RN,WAKEWE_ALL,PeakWE,01/01/2027,-1.1473,1.7643
07/09/2025,TAHOKA_ALL,BULLCRK_1_2,PeakWE,01/01/2027,-8.199,-2.0536
07/09/2025,NF_BRP_RN,BUCHAN_ALL,PeakWE,01/01/2027,-17.7959,-6.2081
07/09/2025,GID_GIDEONG1,BRAUNIG_VHB3,PeakWE,01/01/2027,-2.5682,0.101
07/09/2025,MUSTNGCK_ALL,ALVIN_RN,PeakWE,01/01/2027,-13.8663,-4.7768
