TargetDate,Source,Sink,TimeOfUse,StartDate,ACI99,ACP
08/13/2025,RIPPEY_ALL,WILDWIND_ALL,Off-peak,08/01/2027,-2.2127,-0.4846
08/13/2025,FALFUR_RN,GKS_BESS_RN,Off-peak,08/01/2027,-3.2519,0.8575
08/13/2025,PSG_PSG_GT2,FEGC_RN,Off-peak,08/01/2027,-0.8345,-0.25
08/13/2025,PHOEBE_ALL,HRBESS_BESS,Off-peak,08/01/2027,-2.3036,-1.1596
08/13/2025,ELS_RN_1,MDANP_CT1_2,Off-peak,08/01/2027,-0.2285,-0.1806
08/13/2025,RN_DEC_AGR_C,LPCCS_CT11,Off-peak,08/01/2027,-3.8199,0.2248
08/13/2025,WOV_BESS_RN,QUEEN_SL_RN,Off-peak,08/01/2027,-8.5422,-2.2388
08/13/2025,RUSSEKST_RN,ALP_BESS_RN,Off-peak,08/01/2027,-128.1278,-19.55
08/13/2025,CORAZON_RN,HOLCOMB_RN1,Off-peak,08/01/2027,0.232,4.116
08/13/2025,MIDWY_RN,SADLBACK_RN,Off-peak,08/01/2027,-3.3332,0.2535
08/13/2025,OECCS_2,RTLSNAKE_BT,Off-peak,08/01/2027,-0.2687,1.0412
08/13/2025,BUCHAN_ALL,NF_BRP_RN,Off-peak,08/01/2027,-1.5846,1.93
08/13/2025,DAG_ALL,BSS_U1,Off-peak,08/01/2027,-1.5926,-0.2436
08/13/2025,OECCS_2,W_PECO_UNIT1,Off-peak,08/01/2027,-0.3404,0.7852
08/13/2025,LGE_LGE_GT1,INGLCO_PUN2,Off-peak,08/01/2027,-1.1335,0.06
08/13/2025,CAMWIND_RN,REDFISH_ALL,Off-peak,08/01/2027,-1.848,0.1813
08/13/2025,JACKCNTY_CT1,BAKE_RN_ALL,Off-peak,08/01/2027,-3.5184,0.03
08/13/2025,BSS_U1,MYR_ALL,Off-peak,08/01/2027,-0.6083,-0.2202
08/13/2025,TYLRWIND_RN,WILDWIND_ALL,Off-peak,08/01/2027,-1.7623,1.18
08/13/2025,MIDWY_RN,COYOTSPR_AGR,Off-peak,08/01/2027,-2.522,0.2715
08/13/2025,TYLRWIND_RN,WHCCS2_4,Off-peak,08/01/2027,-1.8894,1.1434
08/13/2025,MNWL_BESS_RN,WHCCS2_5_6,Off-peak,08/01/2027,-3.7694,-0.5888
08/13/2025,BVE_UNIT1,WAP_WAP_G6,Off-peak,08/01/2027,-0.899,-0.0635
08/13/2025,FAULKNER_RN,TI_SOLAR_ALL,Off-peak,08/01/2027,-0.4308,0.04
08/13/2025,MISAE_GEN_RN,NOVA2S_UNIT1,Off-peak,08/01/2027,-9.0953,-0.0086
08/13/2025,CAL_PUN2,TC_GTG2_RN,Off-peak,08/01/2027,-4.239,-0.27
08/13/2025,SHANNONW_RN,JCKCNTY2_ST2,Off-peak,08/01/2027,0.0083,0.584
