DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-37.1,37.1,Hard Constraint,SCRNODE8,JUL_2027,Off-peak,571.65
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-41.4,41.4,Hard Constraint,SCRNODE8,NOV_2027,PeakWD,405.62
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-39.3,39.3,Hard Constraint,SCRNODE8,OCT_2027,PeakWD,147.97
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-38.2,38.2,Hard Constraint,SCRNODE8,AUG_2027,PeakWE,841.58
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-37.1,37.1,Hard Constraint,SCRNODE8,JUL_2027,PeakWE,365.86
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-39.3,39.3,Hard Constraint,SCRNODE8,OCT_2027,PeakWE,1477.05
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,119.0,119.0,Hard Constraint,SARYYUC8,AUG_2027,Off-peak,133.82
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,118.0,118.0,Hard Constraint,SARYYUC8,JUL_2027,Off-peak,155.84
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,120.1,120.1,Hard Constraint,SARYYUC8,OCT_2027,Off-peak,41.92
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,119.0,119.0,Hard Constraint,SARYYUC8,SEP_2027,Off-peak,29.43
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,119.0,119.0,Hard Constraint,SARYYUC8,AUG_2027,PeakWD,49.8
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,118.0,118.0,Hard Constraint,SARYYUC8,JUL_2027,PeakWD,10.44
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,120.1,120.1,Hard Constraint,SARYYUC8,OCT_2027,PeakWD,34.88
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,119.0,119.0,Hard Constraint,SARYYUC8,SEP_2027,PeakWD,34.48
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,118.0,118.0,Hard Constraint,SARYYUC8,JUL_2027,PeakWE,16.03
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-57.3,57.3,Hard Constraint,DWLFMET5,AUG_2027,Off-peak,8550.32
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-63.6,63.6,Hard Constraint,DMOSME25,DEC_2027,Off-peak,1660.23
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-63.6,63.6,Hard Constraint,DWLFMET5,DEC_2027,Off-peak,4544.21
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-55.5,55.5,Hard Constraint,DWLFMET5,JUL_2027,Off-peak,4391.75
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-62.1,62.1,Hard Constraint,DWLFMET5,NOV_2027,Off-peak,7601.21
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-58.8,58.8,Hard Constraint,DMOSME25,OCT_2027,Off-peak,2095.61
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-58.8,58.8,Hard Constraint,DWLFMET5,OCT_2027,Off-peak,6751.78
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-57.3,57.3,Hard Constraint,DMOSME25,SEP_2027,Off-peak,1913.98
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-57.3,57.3,Hard Constraint,DWLFMET5,SEP_2027,Off-peak,5648.98
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-57.3,57.3,Hard Constraint,DMOSME25,AUG_2027,PeakWD,1027.03
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-63.6,63.6,Hard Constraint,DMOSME25,DEC_2027,PeakWD,2061.97
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-63.6,63.6,Hard Constraint,DWLFMET5,DEC_2027,PeakWD,407.71
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-55.5,55.5,Hard Constraint,DMOSME25,JUL_2027,PeakWD,1216.58
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-62.1,62.1,Hard Constraint,DMOSME25,NOV_2027,PeakWD,732.17
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-62.1,62.1,Hard Constraint,DWLFMET5,NOV_2027,PeakWD,1103.14
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-58.8,58.8,Hard Constraint,DWLFMET5,OCT_2027,PeakWD,2159.33
