SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,SEP_2027,PeakWE,-18.648816
LMWD_SLR_RN,SEP_2027,PeakWE,-4.175283
HRNT_SLR_RN,SEP_2027,PeakWE,0.037347
PERE_SLR_RN,SEP_2027,PeakWE,2.015407
DSWL_BES1,SEP_2027,PeakWE,-4.157227
WRSBES_BESS1,SEP_2027,PeakWE,-19.435063
SBEAN_BESS,SEP_2027,PeakWE,-18.334801
REDBARN_RN,SEP_2027,PeakWE,-16.373392
VISION_RN,SEP_2027,PeakWE,-4.197816
GRIF_TRL_RN,SEP_2027,PeakWE,-2.260542
VIC_VICTORG6,SEP_2027,PeakWE,-2.988007
VIC_VICTORG5,SEP_2027,PeakWE,-2.988007
MYR_ALL,SEP_2027,PeakWE,-3.622504
CEDROHI_CHW1,SEP_2027,PeakWE,2.508004
HAMI_BESS_RN,SEP_2027,PeakWE,-15.129668
CMPD_SLR_RN,SEP_2027,PeakWE,-0.385161
BRP_ZPT1_RN,SEP_2027,PeakWE,-5.057342
N_MRD_ESR_RN,SEP_2027,PeakWE,-7.760149
HARLIN_1_RN,SEP_2027,PeakWE,-6.796860
SPNC_SPNCE_5,SEP_2027,PeakWE,-3.439425
RIOG_ESR2_RN,SEP_2027,PeakWE,-6.793005
VORT_ALL_RN,SEP_2027,PeakWE,-2.686465
SPNC_SPNCE_4,SEP_2027,PeakWE,-3.439425
SAN_SANMIGG1,SEP_2027,PeakWE,-1.092066
SC2SES_UNIT1,SEP_2027,PeakWE,-4.486637
MCLNSLR_RN,SEP_2027,PeakWE,-8.254047
CBECII_CT7,SEP_2027,PeakWE,-1.281333
WILDWIND_ALL,SEP_2027,PeakWE,-4.162432
MU_RN,SEP_2027,PeakWE,-5.215663
TGCCS_ALL,SEP_2027,PeakWE,-4.354865
HB_NORTH,SEP_2027,PeakWE,-4.138007
COTPLNS_RN,SEP_2027,PeakWE,-0.188726
SIG_SLR_RN,SEP_2027,PeakWE,-4.891958
CISC_RN,SEP_2027,PeakWE,-12.223600
TYSN_SLR_RN,SEP_2027,PeakWE,-2.902795
CALAVER_JKS2,SEP_2027,PeakWE,-7.415430
CALAVER_JKS1,SEP_2027,PeakWE,-7.415430
FALFUR_RN2,SEP_2027,PeakWE,0.669970
FORTMA_RN,SEP_2027,PeakWE,-6.697060
CALAVER_JTD2,SEP_2027,PeakWE,-6.615600
CALAVER_JTD1,SEP_2027,PeakWE,-6.615600
HHGT_KENDAL,SEP_2027,PeakWE,-4.880541
BRPMAGNO_RN,SEP_2027,PeakWE,-6.706582
PEARSALL_RN,SEP_2027,PeakWE,-4.676490
LASSO_GEN,SEP_2027,PeakWE,-17.177513
HEN_RN,SEP_2027,PeakWE,-2.581071
LGE_LGE_GT2,SEP_2027,PeakWE,1.109142
LGE_LGE_GT1,SEP_2027,PeakWE,1.109142
RIPPEY_ALL,SEP_2027,PeakWE,-4.365444
SANDHSYD6_7,SEP_2027,PeakWE,-7.823213
BRP_PBL2_RN,SEP_2027,PeakWE,-10.323690
DC_R,SEP_2027,PeakWE,-4.181849
PAVO_ESS_ALL,SEP_2027,PeakWE,-17.741344
ESCONDID_ESR,SEP_2027,PeakWE,-10.833065
PINEFRST_RN,SEP_2027,PeakWE,-4.334721
DC_N,SEP_2027,PeakWE,-2.170618
PISG_RN_ALL,SEP_2027,PeakWE,-4.209243
ALGOD_ALL_RN,SEP_2027,PeakWE,2.268347
DC_L,SEP_2027,PeakWE,4.294817
TNSKA_CCU,SEP_2027,PeakWE,-2.995015
VANCOURT_RN,SEP_2027,PeakWE,0.601308
LPCCS_UNIT1,SEP_2027,PeakWE,-3.138007
DC_E,SEP_2027,PeakWE,-4.287792
LPCCS_UNIT2,SEP_2027,PeakWE,-3.138007
NCARBID_PUN1,SEP_2027,PeakWE,-5.251056
NCARBID_PUN2,SEP_2027,PeakWE,-5.251660
K2_DGR1_RN,SEP_2027,PeakWE,-6.864543
CN_BRKS_UNT1,SEP_2027,PeakWE,-0.121609
FAGUSSLR_RN,SEP_2027,PeakWE,-1.011177
QALSW_ALL,SEP_2027,PeakWE,-14.310896
LZ_AEN,SEP_2027,PeakWE,-7.741015
WAP_WAPGT_1,SEP_2027,PeakWE,-4.275913
TXCTY_CTB,SEP_2027,PeakWE,-6.666694
TXCTY_CTC,SEP_2027,PeakWE,-6.666694
TORR_ALL,SEP_2027,PeakWE,3.633317
TXCTY_CTA,SEP_2027,PeakWE,-6.666694
REDFISH_ALL,SEP_2027,PeakWE,0.961993
PANDA_T2_ST1,SEP_2027,PeakWE,-4.133538
SWT_BESS_RN,SEP_2027,PeakWE,-11.431646
DECKER_GT,SEP_2027,PeakWE,-8.276940
OBERON_U1,SEP_2027,PeakWE,-17.340887
GRAN_SLR_RN,SEP_2027,PeakWE,-6.033942
MISAE_GEN_RN,SEP_2027,PeakWE,-0.910592
N_AL_BESS_RN,SEP_2027,PeakWE,-6.166153
ANEM_ESS_RN,SEP_2027,PeakWE,2.919241
KNAPP_RN,SEP_2027,PeakWE,-12.448361
ASCK_SLR_RN,SEP_2027,PeakWE,-0.180166
LOWR_ESS_RN,SEP_2027,PeakWE,-6.921075
ZIER_SLR_ALL,SEP_2027,PeakWE,-11.992226
RSK_RN,SEP_2027,PeakWE,-9.343959
BAYC_BESS_RN,SEP_2027,PeakWE,-5.516316
WHCCS2_4,SEP_2027,PeakWE,-3.953755
RN_ECEC_HOLT,SEP_2027,PeakWE,-16.447628
BOSQ_BSQS_12,SEP_2027,PeakWE,-2.265204
FLTCK_SSI,SEP_2027,PeakWE,-9.005469
NED_NEDIN_G1,SEP_2027,PeakWE,-6.255791
LONEWOLF_ALL,SEP_2027,PeakWE,-4.570899
NED_NEDIN_G2,SEP_2027,PeakWE,-6.357862
NED_NEDIN_G3,SEP_2027,PeakWE,-5.917862
BRISCOE_WIND,SEP_2027,PeakWE,-0.362977
ELSAUZ_ALL,SEP_2027,PeakWE,5.961993
BOSQ_BSQSU_5,SEP_2027,PeakWE,-2.265204
