TargetDate,Source,Sink,TimeOfUse,StartDate,ACI99,ACP
02/11/2026,FERGCC_ST1_5,NF_BRP_RN,PeakWD,06/01/2028,-0.9185,7.5244
02/11/2026,GID_GIDEONG1,MAR_MARSFOG1,PeakWD,06/01/2028,-0.4057,2.7325
02/11/2026,FPPYD_FPP_G3,LOS_LOSTPST1,PeakWD,06/01/2028,-1.263,0.6
02/11/2026,JUNO_ALL,LOS_LOSTPGT1,PeakWD,06/01/2028,-10.2367,-3.0375
02/11/2026,MNWL_BESS_RN,LEG_LEG_G2,PeakWD,06/01/2028,-8.7219,-1.8146
02/11/2026,DC_N,JACKCNTY_STG,PeakWD,06/01/2028,-2.5914,3.5423
02/11/2026,WHCCS_CT2,JACKCNTY_CT1,PeakWD,06/01/2028,-7.6388,1.1126
02/11/2026,HB_NORTH,HB_HOUSTON,PeakWD,06/01/2028,-7.2846,4.128
02/11/2026,ASTRA_RN,PALE_ESS_EN,PeakWD,06/01/2028,-3.005,-1.3602
02/11/2026,GRIF_TRL_RN,CBECII_89,PeakWD,06/01/2028,-13.1789,1.2171
02/11/2026,PHILLWND_ALL,VISION_RN,PeakWD,06/01/2028,-1.6136,1.3737
02/11/2026,JCKCNTY2_CT3,VISION_RN,PeakWD,06/01/2028,-0.9781,0.8789
02/11/2026,MAND_SLR_RN,FTR_FTR_G1_4,PeakWD,06/01/2028,-2.5267,1.6376
02/11/2026,ANCHOR_ALL,FREC_2_CCU,PeakWD,06/01/2028,-1.1273,1.207
02/11/2026,TNSKA_CCU,FREC_2_CCU,PeakWD,06/01/2028,-2.7697,0.2112
02/11/2026,JUNO_ALL,FREC_1_CCU,PeakWD,06/01/2028,-8.3746,-4.3106
02/11/2026,SRWE1_UNIT1,WFCOGEN_13,PeakWD,06/01/2028,-10.6427,-6.2166
02/11/2026,LZ_HOUSTON,WAP_WAP_G7,PeakWD,06/01/2028,-6.0196,-3.9714
02/11/2026,ELS_RN_1,PAULN_RN,PeakWD,06/01/2028,-3.5677,-0.073
02/11/2026,PH1_UNIT1_2,HB_NORTH,PeakWD,06/01/2028,0.5586,5.1865
02/11/2026,WCPP_CT1,HB_NORTH,PeakWD,06/01/2028,-0.7997,0.109
02/11/2026,QALSW_ALL,RN_ECEC_HOLT,PeakWD,06/01/2028,-0.2966,1.07
02/11/2026,ANCHOR_ALL,PANDA_S_ST1,PeakWD,06/01/2028,-0.4541,1.7599
02/11/2026,BRAZ_WND_ALL,ABINDUST_RN,PeakWD,06/01/2028,-13.6772,1.9388
02/11/2026,RN_APOGEE,DILEOS_UNIT1,PeakWD,06/01/2028,-3.2473,0.9239
02/11/2026,PANDA_T2_ST1,BLUEJAY_RN,PeakWD,06/01/2028,-2.7033,1.8338
02/11/2026,LAMESASLR_G,LGDRAW_S_ALL,PeakWD,06/01/2028,-23.5698,-8.4852
02/11/2026,DOWGEN_PUN2,THW_THWGT5X,PeakWD,06/01/2028,-0.5862,3.1912
02/11/2026,LEG_LEG_G1,THW_1_CCU,PeakWD,06/01/2028,-3.4602,1.7953
02/11/2026,CLO_RN,TC_PUN1,PeakWD,06/01/2028,-1.036,-0.32
02/11/2026,HI_LONE_ALL,SWEETWN2_2_4,PeakWD,06/01/2028,-19.1526,-11.063
