TargetDate,Source,Sink,TimeOfUse,StartDate,ACI99,ACP
06/18/2025,TRSES_UNIT6,FREC_1_CCU,Off-peak,07/01/2026,-1.4093,-0.04
06/18/2025,SWTWN4_WND45,SUNVASLR_ALL,Off-peak,07/01/2026,-2.9997,-0.1521
06/18/2025,SWTWN4_WND45,YNG_WND_ALL,Off-peak,07/01/2026,-5.825,-1.8116
06/18/2025,PYR_PYRON1,TRINITY_ALL,Off-peak,07/01/2026,-8.606,-1.1837
06/18/2025,OECCS_2,KINGE_ALL,Off-peak,07/01/2026,-1.5928,-0.4252
06/18/2025,HB_HOUSTON,LZ_HOUSTON,Off-peak,07/01/2026,-0.0097,0.179
06/18/2025,GUADG_CCU1,BRA_AVR_CST1,Off-peak,07/01/2026,-1.9557,0.3124
06/18/2025,LONEWOLF_ALL,JCKCNTY2_ST2,Off-peak,07/01/2026,-6.0116,-4.9301
06/18/2025,SCES_UNIT1,HB_NORTH,Off-peak,07/01/2026,-2.7349,-0.1881
06/18/2025,RSK_RN,STWF_T1,Off-peak,07/01/2026,-30.0344,-6.5942
06/18/2025,SHANNONW_RN,KEECHI_U1,Off-peak,07/01/2026,-2.8417,1.6679
06/18/2025,SKY1,TC_PUN1,Off-peak,07/01/2026,-12.0942,-3.93
06/18/2025,VERTIGO_UN1,WFCOGEN_24,Off-peak,07/01/2026,-0.4407,0.7376
06/18/2025,WHCCS2_5_6,HB_NORTH,Off-peak,07/01/2026,-1.2061,0.3306
06/18/2025,LV4_UNIT_1,CEDROHI_CHW1,Off-peak,07/01/2026,-9.7459,-6.0288
06/18/2025,LV4_UNIT_1,EXGNWTL_1,Off-peak,07/01/2026,-9.7459,-6.0288
06/18/2025,MIRASOLE_GEN,CBEC_ALL,Off-peak,07/01/2026,-0.6978,10.4878
06/18/2025,MIRASOLE_GEN,RIOG_ESR_RN,Off-peak,07/01/2026,0.1285,6.2162
06/18/2025,LZ_HOUSTON,ALVIN_RN,Off-peak,07/01/2026,-1.8897,-0.9734
06/18/2025,LZ_AEN,LZ_CPS,Off-peak,07/01/2026,-0.7467,0.7315
06/18/2025,LZ_AEN,E_BLACK_RN,Off-peak,07/01/2026,-1.0524,-0.3233
06/18/2025,BOSQ_BSQS_34,BOSQ_BSQSU_5,Off-peak,07/01/2026,-0.3999,-0.1763
06/18/2025,LNCRK_ALL,PHILLWND_ALL,Off-peak,07/01/2026,-0.741,0.21
06/18/2025,TGCCS_ALL,SAMSON_ALL,Off-peak,07/01/2026,-1.205,-0.0757
06/18/2025,GWEC_G1,OR_BESS_RN,Off-peak,07/01/2026,-0.9683,-0.1359
06/18/2025,GRANDVW1_A_B,HB_WEST,Off-peak,07/01/2026,0.3025,9.4982
06/18/2025,MESQCRK_ALL,LGDRAW_S_ALL,Off-peak,07/01/2026,-0.1584,-0.0563
06/18/2025,LGW_UNIT_ALL,DIBOL_RN,Off-peak,07/01/2026,-1.1295,-0.35
06/18/2025,CAPRIDG4_CR4,HB_WEST,Off-peak,07/01/2026,-8.9292,-1.76
06/18/2025,BRTSW_BCW1,DC_E,Off-peak,07/01/2026,-1.4135,-0.5492
06/18/2025,AMISTAD_ALL,BRP_PBL1_RN,Off-peak,07/01/2026,-29.0911,7.3255
06/18/2025,HB_WEST,HB_NORTH,Off-peak,07/01/2026,-14.2142,-5.5
06/18/2025,HB_NORTH,HB_SOUTH,Off-peak,07/01/2026,-3.3552,1.8345
06/18/2025,HB_HOUSTON,HB_NORTH,Off-peak,07/01/2026,-3.3528,-0.5896
06/18/2025,GUADG_CCU1,DC_E,Off-peak,07/01/2026,-5.7176,-4.1313
06/18/2025,GUADG_CCU1,ALVIN_RN,Off-peak,07/01/2026,-2.5565,-3.5509
06/18/2025,BLSMT1_5_A_6,HORSECRK_RN,Off-peak,07/01/2026,-0.2751,-0.27
06/18/2025,PENA_ALL,ALGOD_ALL_RN,Off-peak,07/01/2026,-0.155,-0.3962
06/18/2025,QALSW_ALL,OWF_OWF,Off-peak,07/01/2026,-71.6303,-16.72
06/18/2025,TRINITY_ALL,NOBLESLR_ALL,Off-peak,07/01/2026,-0.0211,1.0202
06/18/2025,FERGCC_ST1_5,LZ_LCRA,Off-peak,07/01/2026,-2.0874,1.2726
06/18/2025,FORMOSA_PUN1,LZ_SOUTH,Off-peak,07/01/2026,-5.4394,-1.9193
06/18/2025,FLCNS_UNIT1,KINGE_ALL,Off-peak,07/01/2026,-4.0813,-5.3404
06/18/2025,EXN_PUN1,TC_PUN1,Off-peak,07/01/2026,-10.003,-0.3471
