CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
175348951,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,16.0,0.12288
175348952,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,1.0,0.12288
175348953,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,16.0,0.12288
175348954,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,1.0,0.12288
175348955,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,302.0,1.114417
175348956,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,Off-peak,299.5,1.114417
175348957,XAEN,STP_STP_G1,LZ_AEN,OPT,Off-peak,206.9,2.298434
175348958,XAEN,STP_STP_G2,LZ_AEN,OPT,Off-peak,204.8,2.298434
175348982,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.935227
175348983,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.935227
175348984,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.935227
175348985,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,Off-peak,20.0,4.538673
175348986,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,Off-peak,38.0,4.538673
175349018,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,164.0,0.429936
175349019,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,Off-peak,164.0,0.429936
175349020,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,184.0,0.429936
175349021,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,Off-peak,560.0,0.601854
175349022,XCPSE,STP_STP_G1,LZ_CPS,OPT,Off-peak,362.0,3.127299
175349023,XCPSE,STP_STP_G2,LZ_CPS,OPT,Off-peak,358.4,3.127299
175349086,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,Off-peak,198.1,1.352265
175349087,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,Off-peak,196.5,1.352265
175349088,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,Off-peak,286.7,1.351435
175349089,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,Off-peak,53.7,1.272742
175349090,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,Off-peak,53.7,1.272742
175349091,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,Off-peak,59.4,1.272742
175349123,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,2.557876
175349124,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,2.557876
175349125,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,Off-peak,10.5,6.442717
175349126,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,Off-peak,10.5,6.442717
175349127,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,Off-peak,10.5,6.442717
175349128,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,Off-peak,248.7,4.402443
175349129,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,Off-peak,248.7,4.21916
175349130,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,Off-peak,250.0,4.681277
175349131,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,Off-peak,195.5,2.002351
175349136,XETEC,DENISON_G1_2,LZ_NORTH,OPT,Off-peak,15.7,0.655421
175349137,XETEC,DENISON_G1_2,LZ_NORTH,OPT,Off-peak,15.7,0.655421
175349333,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.746062
175349334,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.746062
175349335,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.746062
175349336,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.746062
175349337,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWE,302.0,6.756801
175349338,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWE,299.5,6.756801
175349339,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWE,206.9,11.397663
175349340,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWE,204.8,11.397663
175349354,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,9.384933
175349355,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWE,35.0,9.384933
175349356,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,9.384933
175349357,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWE,20.0,13.801433
175349358,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWE,38.0,13.801433
175349364,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWE,14.0,3.515024
175349365,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWE,82.0,3.540651
175349385,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,164.0,2.132579
175349386,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,PeakWE,164.0,2.132579
175349387,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,184.0,2.132579
175349388,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWE,560.0,1.927163
175349389,XCPSE,CALAVER_OWS2,LZ_CPS,OPT,PeakWE,410.0,0.51
175349390,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWE,362.0,9.84997
175349391,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWE,358.4,9.84997
175349396,XGAR,OLIN_OLING_2,LZ_NORTH,OPT,PeakWE,107.0,1.243712
175349397,XGAR,OLIN_OLING_3,LZ_NORTH,OPT,PeakWE,146.0,1.243712
175349409,XGEUS,STEA_STEAM_1,LZ_NORTH,OPT,PeakWE,12.5,1.437515
175349410,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,PeakWE,15.0,1.197843
175349411,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,PeakWE,25.0,1.197843
175349524,XLCRA,AUSTPL_ALL,LZ_LCRA,OPT,PeakWE,5.2,1.369582
175349525,XLCRA,AUSTPL_ALL,LZ_LCRA,OPT,PeakWE,5.9,1.369582
175349526,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWE,10.4,1.395967
175349527,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWE,10.4,1.395967
175349528,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWE,11.1,1.395967
175349529,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,PeakWE,188.3,6.020899
175349530,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,PeakWE,186.7,6.020899
175349531,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,PeakWE,286.7,6.014924
175349532,XLCRA,GID_GIDEONG1,LZ_LCRA,OPT,PeakWE,20.0,4.708454
175349533,XLCRA,GID_GIDEONG2,LZ_LCRA,OPT,PeakWE,20.0,4.708454
175349534,XLCRA,GID_GIDEONG3,LZ_LCRA,OPT,PeakWE,60.0,7.971931
175349535,XLCRA,INKS_INKS_G1,LZ_LCRA,OPT,PeakWE,9.1,2.668369
175349666,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.908151
175349667,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.908151
175349668,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.908151
175349669,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.908151
175349670,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWD,302.0,10.790303
175349671,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWD,299.5,10.790303
175349672,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWD,206.9,13.591736
175349673,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWD,204.8,13.591736
175349702,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWD,35.0,11.175586
175349703,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWD,35.0,11.175586
175349704,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWD,35.0,11.175586
175349705,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWD,20.0,13.310526
175349706,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWD,38.0,13.310526
175349719,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWD,17.8,4.601652
175349720,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWD,106.5,4.595706
175349752,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWD,164.0,2.830258
175349753,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,PeakWD,164.0,2.830258
175349754,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWD,184.0,2.830258
175349755,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWD,560.0,3.081108
175349756,XCPSE,CALAVER_OWS2,LZ_CPS,OPT,PeakWD,410.0,0.767693
175349757,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWD,362.0,12.709019
175349758,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWD,358.4,12.709019
175349774,XGAR,OLIN_OLING_2,LZ_NORTH,OPT,PeakWD,107.0,1.337509
175349775,XGAR,OLIN_OLING_3,LZ_NORTH,OPT,PeakWD,146.0,1.337509
175349785,XGEUS,STEA_STEAM_1,LZ_NORTH,OPT,PeakWD,16.0,1.624575
175349786,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,PeakWD,20.0,1.412049
175349787,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,PeakWD,30.0,1.412049
175349930,XLCRA,AUSTPL_ALL,LZ_LCRA,OPT,PeakWD,5.2,1.720955
175349931,XLCRA,AUSTPL_ALL,LZ_LCRA,OPT,PeakWD,5.9,1.720955
175349932,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWD,10.4,2.110885
175349933,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWD,10.4,2.110885
175349934,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWD,11.0,2.110885
175349935,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,PeakWD,181.5,9.704898
175349936,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,PeakWD,180.0,9.704898
175349937,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,PeakWD,286.7,9.686377
175349938,XLCRA,GID_GIDEONG1,LZ_LCRA,OPT,PeakWD,84.8,19.978225
175349939,XLCRA,GID_GIDEONG2,LZ_LCRA,OPT,PeakWD,87.8,19.978225
175349940,XLCRA,GID_GIDEONG3,LZ_LCRA,OPT,PeakWD,199.5,9.005851
175349941,XLCRA,INKS_INKS_G1,LZ_LCRA,OPT,PeakWD,9.1,2.800277
175349942,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,PeakWD,53.7,9.60793
175349943,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,PeakWD,53.7,9.60793
175349944,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,PeakWD,59.4,9.60793
175349945,XLCRA,MARBFA,LZ_LCRA,OPT,PeakWD,13.7,1.175919
175349946,XLCRA,MARBFA,LZ_LCRA,OPT,PeakWD,13.1,1.175919
175349947,XLCRA,MAR_MARSFOG1,LZ_LCRA,OPT,PeakWD,23.6,2.094988
175349948,XLCRA,MAR_MARSFOG2,LZ_LCRA,OPT,PeakWD,23.6,1.195508
175349949,XLCRA,MAR_MARSFOG3,LZ_LCRA,OPT,PeakWD,19.0,1.242129
175349950,XLCRA,WIR_WIRTZ_G1,LZ_LCRA,OPT,PeakWD,19.0,2.733563
175349951,XLCRA,WIR_WIRTZ_G2,LZ_LCRA,OPT,PeakWD,19.0,2.733563
175349978,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWD,33.0,6.674004
175349979,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWD,33.0,6.674004
175349980,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,PeakWD,10.5,10.169361
175349981,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,PeakWD,10.5,10.169361
175349982,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,PeakWD,10.5,10.169361
175349983,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,PeakWD,248.7,11.997737
175349984,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,PeakWD,248.7,11.907296
175349985,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,PeakWD,250.0,11.618063
175349986,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,PeakWD,195.5,7.659677
175349991,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWD,15.7,2.109765
175349992,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWD,15.7,2.109765
175358536,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,PeakWE,53.7,5.971612
175358537,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,PeakWE,53.7,5.971612
175358538,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,PeakWE,59.4,5.971612
175358539,XLCRA,MARBFA,LZ_LCRA,OPT,PeakWE,13.7,0.919731
175358540,XLCRA,MARBFA,LZ_LCRA,OPT,PeakWE,13.1,0.919731
175358541,XLCRA,MAR_MARSFOG1,LZ_LCRA,OPT,PeakWE,23.6,1.072845
175358542,XLCRA,MAR_MARSFOG2,LZ_LCRA,OPT,PeakWE,23.6,0.832845
175358543,XLCRA,MAR_MARSFOG3,LZ_LCRA,OPT,PeakWE,19.0,0.979512
175358576,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,5.180492
175358577,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,5.180492
175358578,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,PeakWE,10.5,10.768227
175358579,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,PeakWE,10.5,10.768227
175358580,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,PeakWE,10.5,10.768227
175358581,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,PeakWE,248.7,9.754751
175358582,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,PeakWE,248.7,9.457915
175358583,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,PeakWE,250.0,10.163129
175358584,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,PeakWE,195.5,6.534796
