DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1309 BLUFCKTA 1318 CHINAGRV 1,Line,From - To,176.4,176.4,Hard Constraint,SECRDMT8,APR_2026,PeakWE,216.27
1310 KNAPP_8 1312 SCURYCHV 1,Line,To - From,-176.4,176.4,Hard Constraint,DMTSCOS5,APR_2026,Off-peak,11737.63
1310 KNAPP_8 1312 SCURYCHV 1,Line,To - From,-176.4,176.4,Hard Constraint,DMTSCOS5,APR_2026,PeakWD,10336.01
1310 KNAPP_8 1312 SCURYCHV 1,Line,To - From,-176.4,176.4,Hard Constraint,DMTSCOS5,APR_2026,PeakWE,4018.5
13142 TYLERSW 13235 CHANDLE 1,Line,From - To,31.5,31.5,Hard Constraint,DTRSENT5,APR_2026,PeakWD,912.46
1321 CARBONSW 1323 BIGSPRIG 1,Line,From - To,58.5,58.5,Hard Constraint,XBSP89,APR_2026,Off-peak,218.54
1321 CARBONSW 1323 BIGSPRIG 1,Line,From - To,58.5,58.5,Hard Constraint,XBSP89,APR_2026,PeakWD,51.1
1321 CARBONSW 1323 BIGSPRIG 1,Line,From - To,58.5,58.5,Hard Constraint,XBSP89,APR_2026,PeakWE,27.31
1334 GLASSCNT 1335 FORSANTA 1,Line,To - From,-176.4,176.4,Hard Constraint,SSTLEIN8,APR_2026,Off-peak,389.57
1334 GLASSCNT 1335 FORSANTA 1,Line,To - From,-176.4,176.4,Hard Constraint,SSTLEIN8,APR_2026,PeakWD,67.69
1334 GLASSCNT 1335 FORSANTA 1,Line,To - From,-176.4,176.4,Hard Constraint,SSTLEIN8,APR_2026,PeakWE,31.55
1335 FORSANTA 11337 POLECAT 1,Line,To - From,-176.4,176.4,Hard Constraint,SSTLEIN8,APR_2026,Off-peak,793.75
1335 FORSANTA 11337 POLECAT 1,Line,To - From,-176.4,176.4,Hard Constraint,SSTLEIN8,APR_2026,PeakWD,718.64
1335 FORSANTA 11337 POLECAT 1,Line,To - From,-176.4,176.4,Hard Constraint,SSTLEIN8,APR_2026,PeakWE,183.86
1380 PLOWBOY_ 1381 SWEETWTR 1,Line,To - From,-39.6,39.6,Hard Constraint,SFLNBHI9,APR_2026,PeakWD,103.37
139 LAKEBELTO 141 MOFFAT 1,Line,From - To,203.7,203.7,Hard Constraint,SCAYBOS8,APR_2026,PeakWE,128.01
1422 BOWMAN_5 17002 GARVEYR 1,Line,From - To,1046.7,1046.7,Hard Constraint,SBOMJC25,APR_2026,Off-peak,12.39
1429 JACKSBRO 1445 BURWICK_ 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DLONPK25,APR_2026,PeakWD,45.16
1429 JACKSBRO 1445 BURWICK_ 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DLONPK25,APR_2026,PeakWE,25.11
1430 GRHAMSES 17002 GARVEYR 1,Line,To - From,-1018.8,1018.8,Hard Constraint,SBOMJC25,APR_2026,Off-peak,110.48
1430 GRHAMSES 17002 GARVEYR 1,Line,To - From,-1018.8,1018.8,Hard Constraint,SBOMJC25,APR_2026,PeakWD,326.1
1430 GRHAMSES 17002 GARVEYR 1,Line,To - From,-1018.8,1018.8,Hard Constraint,SBOMJC25,APR_2026,PeakWE,47.51
1436 PARKER_5 1506 LONG_HLL 1,Line,To - From,-1018.6,1018.6,Hard Constraint,DJCKHND5,APR_2026,Off-peak,176.31
1436 PARKER_5 1506 LONG_HLL 1,Line,To - From,-1018.6,1018.6,Hard Constraint,DJCKHND5,APR_2026,PeakWD,110.74
1436 PARKER_5 1506 LONG_HLL 1,Line,To - From,-1018.6,1018.6,Hard Constraint,DJCKHND5,APR_2026,PeakWE,131.9
1436 PARKER_5 1869 BENBRK_A 1,Line,From - To,1018.8,1018.8,Hard Constraint,SBNBPK25,APR_2026,Off-peak,1074.79
1436 PARKER_5 1869 BENBRK_A 1,Line,From - To,1018.8,1018.8,Hard Constraint,SBNBPK25,APR_2026,PeakWD,2136.53
1436 PARKER_5 1869 BENBRK_A 1,Line,From - To,1018.8,1018.8,Hard Constraint,SBNBPK25,APR_2026,PeakWE,753.17
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,SCMNCPS5,APR_2026,Off-peak,2050.63
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,SCMNCPS5,APR_2026,PeakWD,4835.34
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,DBUCRGP5,APR_2026,PeakWE,1363.06
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,SCMNCPS5,APR_2026,PeakWE,548.18
1464 WFALLS_S 1467 NORTHSTR 1,Line,From - To,181.8,181.8,Hard Constraint,SBOMJC25,APR_2026,Off-peak,533.45
1464 WFALLS_S 1467 NORTHSTR 1,Line,From - To,181.8,181.8,Hard Constraint,SBOMJC25,APR_2026,PeakWD,392.03
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,40.5,40.5,Hard Constraint,SSCLWF18,APR_2026,Off-peak,491.65
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,40.5,40.5,Hard Constraint,SSCLWF18,APR_2026,PeakWD,1494.95
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,40.5,40.5,Hard Constraint,SSCLWF18,APR_2026,PeakWE,176.65
1500 PARKWAY1 901281 BOWMAN 1,Line,To - From,-209.7,209.7,Hard Constraint,XBOM58,APR_2026,PeakWD,189.82
1500 PARKWAY1 901281 BOWMAN 1,Line,To - From,-209.7,209.7,Hard Constraint,XBOM58,APR_2026,PeakWE,54.38
1510 DENTN_CR 1568 ALLISON_ 5,Line,From - To,203.4,203.4,Hard Constraint,SMYRSPR8,APR_2026,Off-peak,292.13
1510 DENTN_CR 1568 ALLISON_ 5,Line,From - To,203.4,203.4,Hard Constraint,SMYRWOL8,APR_2026,Off-peak,257.05
1510 DENTN_CR 1568 ALLISON_ 5,Line,From - To,203.4,203.4,Hard Constraint,SMYRSPR8,APR_2026,PeakWD,622.54
1510 DENTN_CR 1568 ALLISON_ 5,Line,From - To,203.4,203.4,Hard Constraint,SMYRSPR8,APR_2026,PeakWE,271.91
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-176.8,176.8,Hard Constraint,DLONPK25,APR_2026,Off-peak,199.29
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-176.8,176.8,Hard Constraint,DLONPK25,APR_2026,PeakWD,247.99
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-176.8,176.8,Hard Constraint,DLONPK25,APR_2026,PeakWE,96.13
158 PANCAKE 37580 TNPANCA 1,Line,To - From,-64.8,64.8,Hard Constraint,XHA2S89,APR_2026,Off-peak,49.98
158 PANCAKE 37580 TNPANCA 1,Line,To - From,-64.8,64.8,Hard Constraint,XHA2S89,APR_2026,PeakWD,382.52
158 PANCAKE 37580 TNPANCA 1,Line,To - From,-64.8,64.8,Hard Constraint,XHA2S89,APR_2026,PeakWE,90.35
160008 DC_R_B 900202 RAILRO 1,Line,To - From,-309.6,309.6,Hard Constraint,,APR_2026,Off-peak,2.4
1602 GRAHAM_9 1603 OLNEY_P9 1,Line,To - From,-39.6,39.6,Hard Constraint,DGRMGRS8,APR_2026,Off-peak,492.47
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-39.6,39.6,Hard Constraint,DGRMGRS8,APR_2026,Off-peak,72.01
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-39.6,39.6,Hard Constraint,DGRMGRS8,APR_2026,PeakWD,877.05
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-39.6,39.6,Hard Constraint,DGRMGRS8,APR_2026,PeakWE,136.65
1613 BRECK_T8 1618 CADDO_8 1,Line,From - To,176.4,176.4,Hard Constraint,SSALCHL5,APR_2026,Off-peak,46.79
1613 BRECK_T8 1618 CADDO_8 1,Line,From - To,176.4,176.4,Hard Constraint,SSALCHL5,APR_2026,PeakWD,172.84
1613 BRECK_T8 1618 CADDO_8 1,Line,From - To,176.4,176.4,Hard Constraint,SSALCHL5,APR_2026,PeakWE,78.68
1621 EASTLAND 1623 MORTNVAL 3,Line,From - To,34.7,34.7,Hard Constraint,SFLTLNG8,APR_2026,Off-peak,1207.55
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-27.0,27.0,Hard Constraint,,APR_2026,Off-peak,2389.37
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-28.7,28.7,Hard Constraint,DLONPK25,APR_2026,PeakWD,4549.46
1621 EASTLAND 1623 MORTNVAL 3,Line,From - To,28.7,28.7,Hard Constraint,SFLTLNG8,APR_2026,PeakWD,1436.96
1621 EASTLAND 1623 MORTNVAL 3,Line,From - To,28.7,28.7,Hard Constraint,XGRS58,APR_2026,PeakWD,357.67
1621 EASTLAND 1623 MORTNVAL 3,Line,From - To,37.2,37.2,Hard Constraint,SFLTLNG8,APR_2026,PeakWE,675.8
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-27.0,27.0,Hard Constraint,,APR_2026,PeakWE,1467.99
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,APR_2026,Off-peak,67.71
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,APR_2026,PeakWD,93.45
1685 FARMVLSW 2461 ROYSE_N5 1,Line,From - To,1018.8,1018.8,Hard Constraint,SFMRRYS5,APR_2026,PeakWE,10.59
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,1046.7,1046.7,Hard Constraint,DFMRSL25,APR_2026,Off-peak,5.96
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,1046.7,1046.7,Hard Constraint,DFMRSLT5,APR_2026,Off-peak,14.24
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,1046.7,1046.7,Hard Constraint,DTTRSLT5,APR_2026,Off-peak,8.84
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,1046.7,1046.7,Hard Constraint,DVLSPAC5,APR_2026,PeakWD,56.3
1692 PARIS_SW 11699 WOODARD 1,Line,To - From,-1046.7,1046.7,Hard Constraint,DFMRCYC5,APR_2026,PeakWE,0.1
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,1046.7,1046.7,Hard Constraint,DVLSPAC5,APR_2026,PeakWE,7.36
1692 PARIS_SW 140067 LPCCS_ 1,Line,From - To,1594.8,1594.8,Hard Constraint,DBAKRED5,APR_2026,PeakWD,7.04
1692 PARIS_SW 140067 LPCCS_ 1,Line,From - To,1594.8,1594.8,Hard Constraint,DBAKRED5,APR_2026,PeakWE,0.84
1692 PARIS_SW 907560 LPCCS_ 2,Line,To - From,-1594.8,1594.8,Hard Constraint,DPHRCTR5,APR_2026,PeakWD,26.84
1692 PARIS_SW 907560 LPCCS_ 2,Line,To - From,-1594.8,1594.8,Hard Constraint,SAEEABE5,APR_2026,PeakWD,0
1694 TENASKA_ 1700 TOCO_8 2,Line,From - To,284.8,284.8,Hard Constraint,DPRSHWK8,APR_2026,PeakWE,0.46
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-1046.7,1046.7,Hard Constraint,DPRSPAC5,APR_2026,Off-peak,32.27
