SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,APR_2027,PeakWE,-16.867458
HRNT_SLR_RN,APR_2027,PeakWE,6.269525
VIC_VICTORG6,APR_2027,PeakWE,-2.610711
WRSBES_BESS1,APR_2027,PeakWE,-17.112737
REDBARN_RN,APR_2027,PeakWE,-13.624892
VISION_RN,APR_2027,PeakWE,0.033603
GRIF_TRL_RN,APR_2027,PeakWE,2.764089
SBEAN_BESS,APR_2027,PeakWE,-17.156966
VIC_VICTORG5,APR_2027,PeakWE,-2.610711
MYR_ALL,APR_2027,PeakWE,-1.234316
CEDROHI_CHW1,APR_2027,PeakWE,1.245229
HAMI_BESS_RN,APR_2027,PeakWE,-14.771778
CMPD_SLR_RN,APR_2027,PeakWE,0.206494
BRP_ZPT1_RN,APR_2027,PeakWE,-8.160941
N_MRD_ESR_RN,APR_2027,PeakWE,-6.991766
SPNC_SPNCE_5,APR_2027,PeakWE,0.219772
RIOG_ESR2_RN,APR_2027,PeakWE,-6.757182
VORT_ALL_RN,APR_2027,PeakWE,2.256848
SPNC_SPNCE_4,APR_2027,PeakWE,0.219772
SAN_SANMIGG1,APR_2027,PeakWE,-1.864207
SC2SES_UNIT1,APR_2027,PeakWE,-0.090679
MCLNSLR_RN,APR_2027,PeakWE,-12.887250
CBECII_CT7,APR_2027,PeakWE,0.014291
WILDWIND_ALL,APR_2027,PeakWE,0.369107
MU_RN,APR_2027,PeakWE,-3.769978
TGCCS_ALL,APR_2027,PeakWE,0.089760
HB_NORTH,APR_2027,PeakWE,0.206494
COTPLNS_RN,APR_2027,PeakWE,5.971105
SIG_SLR_RN,APR_2027,PeakWE,-0.522432
CISC_RN,APR_2027,PeakWE,-1.243961
CALAVER_JKS2,APR_2027,PeakWE,-5.311781
CALAVER_JKS1,APR_2027,PeakWE,-5.311781
FALFUR_RN2,APR_2027,PeakWE,-0.245780
FORTMA_RN,APR_2027,PeakWE,-3.948043
CALAVER_JTD2,APR_2027,PeakWE,-4.905320
CALAVER_JTD1,APR_2027,PeakWE,-4.905320
HHGT_KENDAL,APR_2027,PeakWE,-3.924983
BRPMAGNO_RN,APR_2027,PeakWE,-13.093856
PEARSALL_RN,APR_2027,PeakWE,-5.451861
LASSO_GEN,APR_2027,PeakWE,-16.028789
LGE_LGE_GT2,APR_2027,PeakWE,-2.131636
LGE_LGE_GT1,APR_2027,PeakWE,-2.131636
RIPPEY_ALL,APR_2027,PeakWE,0.219772
SANDHSYD6_7,APR_2027,PeakWE,-5.390800
BRP_PBL2_RN,APR_2027,PeakWE,-13.639624
DC_R,APR_2027,PeakWE,-5.948509
PAVO_ESS_ALL,APR_2027,PeakWE,-16.374175
DC_N,APR_2027,PeakWE,3.222696
PISG_RN_ALL,APR_2027,PeakWE,-0.049324
ALGOD_ALL_RN,APR_2027,PeakWE,1.372772
DC_L,APR_2027,PeakWE,2.096494
TNSKA_CCU,APR_2027,PeakWE,0.805893
VANCOURT_RN,APR_2027,PeakWE,1.409318
LPCCS_UNIT1,APR_2027,PeakWE,0.668999
DC_E,APR_2027,PeakWE,0.162038
LPCCS_UNIT2,APR_2027,PeakWE,0.668999
NCARBID_PUN1,APR_2027,PeakWE,-3.358679
NCARBID_PUN2,APR_2027,PeakWE,-3.358736
CN_BRKS_UNT1,APR_2027,PeakWE,6.071380
FAGUSSLR_RN,APR_2027,PeakWE,4.829959
QALSW_ALL,APR_2027,PeakWE,-15.875748
LZ_AEN,APR_2027,PeakWE,-5.369468
WAP_WAPGT_1,APR_2027,PeakWE,-1.422158
TXCTY_CTB,APR_2027,PeakWE,-6.494296
TXCTY_CTC,APR_2027,PeakWE,-6.494296
TORR_ALL,APR_2027,PeakWE,1.206494
TXCTY_CTA,APR_2027,PeakWE,-6.494296
REDFISH_ALL,APR_2027,PeakWE,2.518395
PANDA_T2_ST1,APR_2027,PeakWE,-0.256529
SWT_BESS_RN,APR_2027,PeakWE,-4.499586
DECKER_GT,APR_2027,PeakWE,-5.813869
OBERON_U1,APR_2027,PeakWE,-17.229715
GRAN_SLR_RN,APR_2027,PeakWE,-3.957587
MISAE_GEN_RN,APR_2027,PeakWE,4.827784
N_AL_BESS_RN,APR_2027,PeakWE,-7.627780
ANEM_ESS_RN,APR_2027,PeakWE,0.985112
ASCK_SLR_RN,APR_2027,PeakWE,0.785017
ZIER_SLR_ALL,APR_2027,PeakWE,-12.882977
RSK_RN,APR_2027,PeakWE,-2.900442
BAYC_BESS_RN,APR_2027,PeakWE,-5.194045
WHCCS2_4,APR_2027,PeakWE,0.663812
RN_ECEC_HOLT,APR_2027,PeakWE,-16.887984
BOSQ_BSQS_12,APR_2027,PeakWE,0.143720
FLTCK_SSI,APR_2027,PeakWE,-1.213961
NED_NEDIN_G1,APR_2027,PeakWE,-7.825335
LONEWOLF_ALL,APR_2027,PeakWE,-0.732844
NED_NEDIN_G2,APR_2027,PeakWE,-7.995568
NED_NEDIN_G3,APR_2027,PeakWE,-7.869293
BRISCOE_WIND,APR_2027,PeakWE,5.721174
ELSAUZ_ALL,APR_2027,PeakWE,4.007162
BOSQ_BSQSU_5,APR_2027,PeakWE,0.143720
RTLSNAKE_BT,APR_2027,PeakWE,-16.870450
COTTON_PAP2,APR_2027,PeakWE,-0.411636
JUNCTION_RN,APR_2027,PeakWE,-16.464551
HI_LONEB_RN1,APR_2027,PeakWE,-10.132447
TGS_GT01,APR_2027,PeakWE,-2.406775
CRWN_SLR_UN1,APR_2027,PeakWE,0.419678
FERGCC_GT2_3,APR_2027,PeakWE,-3.860040
MLSES_UNIT1,APR_2027,PeakWE,0.114618
MLSES_UNIT2,APR_2027,PeakWE,0.114618
MLSES_UNIT3,APR_2027,PeakWE,0.114618
ROW_ALL,APR_2027,PeakWE,-0.026206
MWEC_G1,APR_2027,PeakWE,-1.823043
E_BLACK_RN,APR_2027,PeakWE,-4.467010
JAR_RN,APR_2027,PeakWE,0.867507
MILTON_RN,APR_2027,PeakWE,-2.924332
CHE_PUN2,APR_2027,PeakWE,-2.698497
CHE_PUN1,APR_2027,PeakWE,-2.698497
THW_1_CCU,APR_2027,PeakWE,-1.373790
BAKE_RN_ALL,APR_2027,PeakWE,0.684517
JC_BAT_RN,APR_2027,PeakWE,-4.434564
HB_PAN,APR_2027,PeakWE,5.552326
SANDLAKE_RN,APR_2027,PeakWE,-16.532865
BOSQ_BSQS_34,APR_2027,PeakWE,-0.161735
TNS_SLR_ALL,APR_2027,PeakWE,0.442586
GBY_GT,APR_2027,PeakWE,-2.653495
FLCNS_UNIT3,APR_2027,PeakWE,-1.502482
FENCESLR_ALL,APR_2027,PeakWE,-0.495072
FLCNS_UNIT2,APR_2027,PeakWE,-1.502482
FLCNS_UNIT1,APR_2027,PeakWE,-1.502482
TOPAZ_ALL,APR_2027,PeakWE,-6.604444
CORAZON_RN,APR_2027,PeakWE,1.266494
LGW_UNIT_ALL,APR_2027,PeakWE,1.151808
GWEC_G1,APR_2027,PeakWE,-2.844132
PANDA_S_ST1,APR_2027,PeakWE,0.168128
WHCCS_CT1_ST,APR_2027,PeakWE,0.663254
BOCO_ESS_RN,APR_2027,PeakWE,-1.867653
FRNYPP_1_CCU,APR_2027,PeakWE,-0.445687
TGW_T1_T2,APR_2027,PeakWE,2.390339
CHIL_SLR,APR_2027,PeakWE,-0.429238
COYOTSPR_RN,APR_2027,PeakWE,-16.919183
SAMSON_ALL,APR_2027,PeakWE,0.168240
TTWEC_G1,APR_2027,PeakWE,-2.219409
WIPOPA_3_4,APR_2027,PeakWE,-2.605369
WOODWRD1_RN,APR_2027,PeakWE,-16.199501
LAPETUS_U1,APR_2027,PeakWE,-16.931759
LV5_UNIT1,APR_2027,PeakWE,-6.522849
FRNYPP_2_CCU,APR_2027,PeakWE,-0.445687
FLOWERII_RN,APR_2027,PeakWE,-16.582864
PNPI_GT2_RN,APR_2027,PeakWE,-1.422158
LFSTH_RN,APR_2027,PeakWE,0.043975
CONIGLIO_RN,APR_2027,PeakWE,0.504517
MARBFA,APR_2027,PeakWE,-5.540040
HAYSEN1_2,APR_2027,PeakWE,-2.929173
HDNLAKES_RN,APR_2027,PeakWE,-8.208438
FLUVANNA_1_2,APR_2027,PeakWE,3.980913
CBY4_ALL,APR_2027,PeakWE,-3.189132
ROSELAND_ALL,APR_2027,PeakWE,0.497282
TC_PUN1,APR_2027,PeakWE,-1.383495
TC_PUN2,APR_2027,PeakWE,-1.383495
TURQ_BESS1,APR_2027,PeakWE,-0.414825
LZ_CPS,APR_2027,PeakWE,-4.866679
PHOEBE_ALL,APR_2027,PeakWE,-16.746604
AMADEUS_ALL,APR_2027,PeakWE,2.747440
FERGCC_ST1_5,APR_2027,PeakWE,-3.860040
HHOLLW2_WND1,APR_2027,PeakWE,0.151101
HOL_ALL,APR_2027,PeakWE,-0.205709
FAL_FALCONG1,APR_2027,PeakWE,-6.228581
FAL_FALCONG2,APR_2027,PeakWE,-6.228581
EL_RAYO_ALL,APR_2027,PeakWE,0.467079
FAL_FALCONG3,APR_2027,PeakWE,-6.228581
CNTRY_RN,APR_2027,PeakWE,0.553272
FRYE_SLR_ALL,APR_2027,PeakWE,5.915777
CPSES_UNIT2,APR_2027,PeakWE,0.694347
THW_THWGT5X,APR_2027,PeakWE,-1.336310
TAV_RN,APR_2027,PeakWE,-2.628493
CPSES_UNIT1,APR_2027,PeakWE,0.694347
MIL_MILG1_2,APR_2027,PeakWE,-1.014404
SWOOSEII_RN,APR_2027,PeakWE,-17.333238
GRANDVW1_A_B,APR_2027,PeakWE,5.701057
HB_HOUSTON,APR_2027,PeakWE,-1.683506
ETCCS_CCU,APR_2027,PeakWE,0.206984
SCSES_UNIT2,APR_2027,PeakWE,-0.090679
SPLAIN1_RN,APR_2027,PeakWE,5.971105
NBOHR_RN,APR_2027,PeakWE,-2.900442
WIPOPA_1_2,APR_2027,PeakWE,-2.605369
LON_RN1,APR_2027,PeakWE,-2.050327
WHMESA_U1,APR_2027,PeakWE,-8.307293
BOARDCRK_ALL,APR_2027,PeakWE,-0.049324
JAY_RN_1,APR_2027,PeakWE,0.101364
BYRDR_ES_ALL,APR_2027,PeakWE,-1.269789
SBE_RN_1,APR_2027,PeakWE,-2.913701
PHO_ALL,APR_2027,PeakWE,-0.107959
REDGATE_RN,APR_2027,PeakWE,-7.980431
TV_RN,APR_2027,PeakWE,-1.261447
CFLATS_UNIT,APR_2027,PeakWE,-3.266455
AMO_AMOCO_G1,APR_2027,PeakWE,-5.932217
AMO_AMOCO_G2,APR_2027,PeakWE,-5.932217
MERCURY_ALL,APR_2027,PeakWE,0.785017
JCKCNTY2_ST2,APR_2027,PeakWE,0.803557
AMO_AMOCO_G3,APR_2027,PeakWE,-5.932217
FORMOSA_PUN2,APR_2027,PeakWE,-2.802709
