DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,117.9,117.9,Hard Constraint,SARYYUC8,JUL_2025,PeakWD,74.89
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,119.1,119.1,Hard Constraint,SARYYUC8,SEP_2025,PeakWD,28.63
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-119.1,119.1,Hard Constraint,DODEMOS5,SEP_2025,Off-peak,1.7
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,AUG_2025,PeakWD,9.17
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,JUL_2025,PeakWD,245.81
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-123.0,123.0,Hard Constraint,DODEMOS5,DEC_2025,PeakWE,15.77
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-119.1,119.1,Hard Constraint,DODEMOS5,SEP_2025,PeakWE,54.81
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-315.5,315.5,Hard Constraint,DCONLNG5,DEC_2025,Off-peak,1263.27
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-286.8,286.8,Hard Constraint,DCONLNG5,JUL_2025,Off-peak,222.93
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-309.8,309.8,Hard Constraint,DCONLNG5,NOV_2025,Off-peak,713.05
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-292.6,292.6,Hard Constraint,DCONLNG5,OCT_2025,Off-peak,335.82
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-292.6,292.6,Hard Constraint,DCONLNG5,SEP_2025,Off-peak,160.64
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-286.8,286.8,Hard Constraint,DCONLNG5,AUG_2025,PeakWD,234.53
