DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-72.0,72.0,Hard Constraint,SCRNODE8,APR_2026,Off-peak,1043.02
10002 FOUNDRY 71199 L_ARCO_ 1,Line,From - To,74.0,74.0,Hard Constraint,SCRNODE8,MAR_2026,Off-peak,273.49
10002 FOUNDRY 71199 L_ARCO_ 1,Line,To - From,-70.1,70.1,Hard Constraint,SCRNODE8,MAY_2026,PeakWD,260.67
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,220.0,220.0,Hard Constraint,SARYYUC8,APR_2026,Off-peak,43.74
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,216.2,216.2,Hard Constraint,SARYYUC8,JUN_2026,Off-peak,58.04
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,218.3,218.3,Hard Constraint,SARYYUC8,MAY_2026,Off-peak,61.25
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,220.0,220.0,Hard Constraint,SARYYUC8,APR_2026,PeakWD,38.79
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-216.2,216.2,Hard Constraint,SARYYUC8,JUN_2026,PeakWE,67.11
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,218.4,218.3,Hard Constraint,SARYYUC8,MAY_2026,PeakWE,11.84
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,227.6,227.6,Hard Constraint,SARYYUC8,JAN_2026,Off-peak,26.56
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,227.6,227.6,Hard Constraint,SARYYUC8,JAN_2026,PeakWD,94.87
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,224.0,224.0,Hard Constraint,SARYYUC8,FEB_2026,PeakWE,23.69
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,227.6,227.6,Hard Constraint,SARYYUC8,JAN_2026,PeakWE,32.13
10018 CARTVLR 23851 CRTRVLL 3,Line,To - From,-137.6,137.6,Hard Constraint,DCONLNG5,JAN_2026,Off-peak,2335.92
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-107.8,107.8,Hard Constraint,DMOSME25,APR_2026,Off-peak,843.45
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-113.8,113.8,Hard Constraint,DMOSME25,FEB_2026,Off-peak,676.19
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-119.3,119.3,Hard Constraint,DMOSME25,JAN_2026,Off-peak,1104.9
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-101.7,101.8,Hard Constraint,DMOSME25,JUN_2026,Off-peak,1709.4
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-111.1,111.1,Hard Constraint,DMOSME25,MAR_2026,Off-peak,1744.26
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-105.0,105.0,Hard Constraint,DWLFMET5,MAY_2026,Off-peak,1935.08
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-113.8,113.8,Hard Constraint,DMOSME25,FEB_2026,PeakWD,466.28
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-119.3,119.3,Hard Constraint,DMOSME25,JAN_2026,PeakWD,245.53
1013 WOLFSS_8 1103 SANDHLTA 1,Line,To - From,-101.7,101.8,Hard Constraint,DMOSME25,JUN_2026,PeakWD,1793.94
