SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,APR_2026,PeakWE,-14.427611
DSWL_BES1,APR_2026,PeakWE,-0.890131
HRNT_SLR_RN,APR_2026,PeakWE,8.136962
WRSBES_BESS1,APR_2026,PeakWE,-15.072643
SBEAN_BESS,APR_2026,PeakWE,-14.086451
REDBARN_RN,APR_2026,PeakWE,-10.437460
VISION_RN,APR_2026,PeakWE,-0.203833
GRIF_TRL_RN,APR_2026,PeakWE,4.349276
PERE_SLR_RN,APR_2026,PeakWE,0.125734
VIC_VICTORG6,APR_2026,PeakWE,-2.806109
VIC_VICTORG5,APR_2026,PeakWE,-2.806109
MYR_ALL,APR_2026,PeakWE,-1.702783
CEDROHI_CHW1,APR_2026,PeakWE,3.924124
HAMI_BESS_RN,APR_2026,PeakWE,-8.886785
CMPD_SLR_RN,APR_2026,PeakWE,6.687619
BRP_ZPT1_RN,APR_2026,PeakWE,-6.023187
N_MRD_ESR_RN,APR_2026,PeakWE,-10.772786
SPNC_SPNCE_5,APR_2026,PeakWE,3.195481
RIOG_ESR2_RN,APR_2026,PeakWE,-6.091348
VORT_ALL_RN,APR_2026,PeakWE,3.585617
SPNC_SPNCE_4,APR_2026,PeakWE,3.195481
SAN_SANMIGG1,APR_2026,PeakWE,-1.204899
SC2SES_UNIT1,APR_2026,PeakWE,-0.361608
MCLNSLR_RN,APR_2026,PeakWE,-10.006840
CBECII_CT7,APR_2026,PeakWE,0.046383
WILDWIND_ALL,APR_2026,PeakWE,1.101127
MU_RN,APR_2026,PeakWE,-4.532280
TGCCS_ALL,APR_2026,PeakWE,-0.224097
HB_NORTH,APR_2026,PeakWE,0.112389
COTPLNS_RN,APR_2026,PeakWE,8.045461
SIG_SLR_RN,APR_2026,PeakWE,-0.295743
CISC_RN,APR_2026,PeakWE,-5.121463
TYSN_SLR_RN,APR_2026,PeakWE,1.390394
CALAVER_JKS2,APR_2026,PeakWE,-8.144195
CALAVER_JKS1,APR_2026,PeakWE,-8.144195
FALFUR_RN2,APR_2026,PeakWE,0.825657
FORTMA_RN,APR_2026,PeakWE,-3.851414
CALAVER_JTD2,APR_2026,PeakWE,-7.184801
CALAVER_JTD1,APR_2026,PeakWE,-7.184801
HHGT_KENDAL,APR_2026,PeakWE,-3.383805
BRPMAGNO_RN,APR_2026,PeakWE,-4.592184
PEARSALL_RN,APR_2026,PeakWE,-5.582616
LASSO_GEN,APR_2026,PeakWE,-11.076030
LGE_LGE_GT2,APR_2026,PeakWE,-1.188501
LGE_LGE_GT1,APR_2026,PeakWE,-1.188501
RIPPEY_ALL,APR_2026,PeakWE,2.344287
SANDHSYD6_7,APR_2026,PeakWE,-5.351340
BRP_PBL2_RN,APR_2026,PeakWE,-13.583809
DC_R,APR_2026,PeakWE,-5.124196
PAVO_ESS_ALL,APR_2026,PeakWE,-12.399834
ESCONDID_ESR,APR_2026,PeakWE,-14.226794
DC_N,APR_2026,PeakWE,3.768980
PISG_RN_ALL,APR_2026,PeakWE,-0.244148
ALGOD_ALL_RN,APR_2026,PeakWE,2.675974
DC_L,APR_2026,PeakWE,3.272952
TNSKA_CCU,APR_2026,PeakWE,2.283604
VANCOURT_RN,APR_2026,PeakWE,2.369475
LPCCS_UNIT1,APR_2026,PeakWE,1.324357
DC_E,APR_2026,PeakWE,0.416771
LPCCS_UNIT2,APR_2026,PeakWE,1.324357
NCARBID_PUN1,APR_2026,PeakWE,-4.344338
NCARBID_PUN2,APR_2026,PeakWE,-4.344000
CN_BRKS_UNT1,APR_2026,PeakWE,7.994622
FAGUSSLR_RN,APR_2026,PeakWE,7.035958
QALSW_ALL,APR_2026,PeakWE,-11.739766
LZ_AEN,APR_2026,PeakWE,-5.303653
WAP_WAPGT_1,APR_2026,PeakWE,-2.342671
TXCTY_CTB,APR_2026,PeakWE,-6.004224
TXCTY_CTC,APR_2026,PeakWE,-6.004224
TORR_ALL,APR_2026,PeakWE,3.008770
TXCTY_CTA,APR_2026,PeakWE,-6.004224
REDFISH_ALL,APR_2026,PeakWE,2.836064
PANDA_T2_ST1,APR_2026,PeakWE,0.279823
SWT_BESS_RN,APR_2026,PeakWE,-2.762478
DECKER_GT,APR_2026,PeakWE,-5.309686
OBERON_U1,APR_2026,PeakWE,-14.434306
GRAN_SLR_RN,APR_2026,PeakWE,-5.732292
MISAE_GEN_RN,APR_2026,PeakWE,7.033746
N_AL_BESS_RN,APR_2026,PeakWE,-8.278672
ANEM_ESS_RN,APR_2026,PeakWE,2.492033
ASCK_SLR_RN,APR_2026,PeakWE,6.871011
LOWR_ESS_RN,APR_2026,PeakWE,-9.316148
ZIER_SLR_ALL,APR_2026,PeakWE,-7.599074
RSK_RN,APR_2026,PeakWE,-1.938996
BAYC_BESS_RN,APR_2026,PeakWE,-7.393333
WHCCS2_4,APR_2026,PeakWE,0.135068
RN_ECEC_HOLT,APR_2026,PeakWE,-13.796712
BOSQ_BSQS_12,APR_2026,PeakWE,0.470217
FLTCK_SSI,APR_2026,PeakWE,-4.577611
NED_NEDIN_G1,APR_2026,PeakWE,-6.707258
LONEWOLF_ALL,APR_2026,PeakWE,0.494690
NED_NEDIN_G2,APR_2026,PeakWE,-5.939973
NED_NEDIN_G3,APR_2026,PeakWE,-6.396287
BRISCOE_WIND,APR_2026,PeakWE,7.767024
ELSAUZ_ALL,APR_2026,PeakWE,6.792063
BOSQ_BSQSU_5,APR_2026,PeakWE,0.470217
RTLSNAKE_BT,APR_2026,PeakWE,-14.176853
COTTON_PAP2,APR_2026,PeakWE,-0.389459
JUNCTION_RN,APR_2026,PeakWE,-18.588605
HI_LONEB_RN1,APR_2026,PeakWE,-7.524463
TGS_GT01,APR_2026,PeakWE,-3.262617
CRWN_SLR_UN1,APR_2026,PeakWE,0.215915
FERGCC_GT2_3,APR_2026,PeakWE,-1.217324
MLSES_UNIT1,APR_2026,PeakWE,-0.220400
MLSES_UNIT2,APR_2026,PeakWE,-0.220400
MLSES_UNIT3,APR_2026,PeakWE,-0.220400
ROW_ALL,APR_2026,PeakWE,0.744168
MWEC_G1,APR_2026,PeakWE,-1.173973
E_BLACK_RN,APR_2026,PeakWE,-3.804380
JAR_RN,APR_2026,PeakWE,0.816977
MILTON_RN,APR_2026,PeakWE,-4.359271
CHE_PUN2,APR_2026,PeakWE,-3.681152
CHE_PUN1,APR_2026,PeakWE,-3.681152
THW_1_CCU,APR_2026,PeakWE,-2.269876
BAKE_RN_ALL,APR_2026,PeakWE,2.090586
JC_BAT_RN,APR_2026,PeakWE,-2.993057
HB_PAN,APR_2026,PeakWE,7.528437
SANDLAKE_RN,APR_2026,PeakWE,-14.314159
BOSQ_BSQS_34,APR_2026,PeakWE,-0.161095
TNS_SLR_ALL,APR_2026,PeakWE,0.808060
GZ_RN,APR_2026,PeakWE,-2.886186
GBY_GT,APR_2026,PeakWE,-3.313065
FLCNS_UNIT3,APR_2026,PeakWE,-19.647689
FENCESLR_ALL,APR_2026,PeakWE,-1.279038
FLCNS_UNIT2,APR_2026,PeakWE,-19.647689
FLCNS_UNIT1,APR_2026,PeakWE,-19.647689
TOPAZ_ALL,APR_2026,PeakWE,-5.888473
CORAZON_RN,APR_2026,PeakWE,3.008770
LGW_UNIT_ALL,APR_2026,PeakWE,3.195526
GWEC_G1,APR_2026,PeakWE,-2.594093
PANDA_S_ST1,APR_2026,PeakWE,0.745998
WHCCS_CT1_ST,APR_2026,PeakWE,0.136750
BOCO_ESS_RN,APR_2026,PeakWE,0.119051
FRNYPP_1_CCU,APR_2026,PeakWE,-0.426843
TGW_T1_T2,APR_2026,PeakWE,4.475444
CHIL_SLR,APR_2026,PeakWE,0.831166
COYOTSPR_RN,APR_2026,PeakWE,-15.195006
SAMSON_ALL,APR_2026,PeakWE,0.475385
TTWEC_G1,APR_2026,PeakWE,-0.931632
WIPOPA_3_4,APR_2026,PeakWE,-3.983231
JUNG_SLR_RN,APR_2026,PeakWE,-8.575629
WOODWRD1_RN,APR_2026,PeakWE,-12.341729
LAPETUS_U1,APR_2026,PeakWE,-14.204791
LV5_UNIT1,APR_2026,PeakWE,-5.519461
FRNYPP_2_CCU,APR_2026,PeakWE,-0.426843
FLOWERII_RN,APR_2026,PeakWE,-19.443436
PNPI_GT2_RN,APR_2026,PeakWE,-2.342671
LFSTH_RN,APR_2026,PeakWE,-0.275804
CONIGLIO_RN,APR_2026,PeakWE,0.570068
MARBFA,APR_2026,PeakWE,-4.374636
HAYSEN1_2,APR_2026,PeakWE,-4.752210
HDNLAKES_RN,APR_2026,PeakWE,-6.422379
FLUVANNA_1_2,APR_2026,PeakWE,7.588350
CBY4_ALL,APR_2026,PeakWE,-5.703954
ROSELAND_ALL,APR_2026,PeakWE,0.931721
TC_PUN1,APR_2026,PeakWE,-2.071632
TC_PUN2,APR_2026,PeakWE,-2.071632
TURQ_BESS1,APR_2026,PeakWE,-0.337131
LZ_CPS,APR_2026,PeakWE,-7.300064
PHOEBE_ALL,APR_2026,PeakWE,-13.851210
AMADEUS_ALL,APR_2026,PeakWE,4.598066
FERGCC_ST1_5,APR_2026,PeakWE,-1.217324
HHOLLW2_WND1,APR_2026,PeakWE,-0.799467
HOL_ALL,APR_2026,PeakWE,-0.247625
FAL_FALCONG1,APR_2026,PeakWE,-4.773349
FAL_FALCONG2,APR_2026,PeakWE,-4.773349
EL_RAYO_ALL,APR_2026,PeakWE,1.695657
FAL_FALCONG3,APR_2026,PeakWE,-4.773349
CNTRY_RN,APR_2026,PeakWE,-0.031101
FRYE_SLR_ALL,APR_2026,PeakWE,7.898311
CPSES_UNIT2,APR_2026,PeakWE,0.180242
THW_THWGT5X,APR_2026,PeakWE,-2.206621
TAV_RN,APR_2026,PeakWE,-2.908714
CPSES_UNIT1,APR_2026,PeakWE,0.180242
MIL_MILG1_2,APR_2026,PeakWE,-1.237611
SWOOSEII_RN,APR_2026,PeakWE,-14.568240
GRANDVW1_A_B,APR_2026,PeakWE,7.729037
HB_HOUSTON,APR_2026,PeakWE,-2.953954
PALMVIEW_RN,APR_2026,PeakWE,-5.737251
ETCCS_CCU,APR_2026,PeakWE,-0.202537
SCSES_UNIT2,APR_2026,PeakWE,-0.361608
SPLAIN1_RN,APR_2026,PeakWE,8.045461
