DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-117.9,117.9,Hard Constraint,SARYYUC8,AUG_2026,Off-peak,45.64
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,123.0,123.0,Hard Constraint,SARYYUC8,DEC_2026,Off-peak,14.06
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,122.1,122.1,Hard Constraint,SARYYUC8,NOV_2026,Off-peak,42.84
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-120.0,120.0,Hard Constraint,SARYYUC8,OCT_2026,Off-peak,36.84
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,120.0,120.0,Hard Constraint,SARYYUC8,OCT_2026,Off-peak,69.8
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-119.1,119.1,Hard Constraint,SARYYUC8,SEP_2026,Off-peak,269.51
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,119.1,119.1,Hard Constraint,SARYYUC8,SEP_2026,Off-peak,16.8
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,123.0,123.0,Hard Constraint,SARYYUC8,DEC_2026,PeakWD,42.66
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,122.1,122.1,Hard Constraint,SARYYUC8,NOV_2026,PeakWD,29.12
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,120.0,120.0,Hard Constraint,SARYYUC8,OCT_2026,PeakWD,71.64
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,119.1,119.1,Hard Constraint,SARYYUC8,SEP_2026,PeakWD,6.98
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,123.0,123.0,Hard Constraint,SARYYUC8,DEC_2026,PeakWE,10.38
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,122.1,122.1,Hard Constraint,SARYYUC8,NOV_2026,PeakWE,46.98
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,120.0,120.0,Hard Constraint,SARYYUC8,OCT_2026,PeakWE,19.29
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-238.5,238.5,Hard Constraint,DWLFYUC8,OCT_2026,Off-peak,64.76
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-234.0,234.0,Hard Constraint,DWLFYUC8,SEP_2026,Off-peak,31.21
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-234.0,234.0,Hard Constraint,DWLFYUC8,SEP_2026,PeakWD,62.71
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-234.0,234.0,Hard Constraint,DWLFYUC8,SEP_2026,PeakWE,10.55
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,JUL_2026,Off-peak,178.65
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,AUG_2026,PeakWD,76.05
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,JUL_2026,PeakWD,105.25
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-119.1,119.1,Hard Constraint,DODEMOS5,SEP_2026,PeakWD,22.74
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,AUG_2026,PeakWE,53.81
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-123.0,123.0,Hard Constraint,DODEMOS5,DEC_2026,PeakWE,31.08
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,JUL_2026,PeakWE,26.2
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-119.1,119.1,Hard Constraint,DODEMOS5,SEP_2026,PeakWE,13.95
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-109.3,109.3,Hard Constraint,DWLFYU18,AUG_2026,Off-peak,42.63
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,117.9,117.9,Hard Constraint,DWLFMOS5,DEC_2026,Off-peak,12.1
