SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,JAN_2025,PeakWE,-6.294156
PRO_RN,JAN_2025,PeakWE,-5.916665
WRSBES_BESS1,JAN_2025,PeakWE,-6.584000
SRWE1_UNIT1,JAN_2025,PeakWE,-3.574662
CAPRIDG4_CR4,JAN_2025,PeakWE,-2.283824
VISION_RN,JAN_2025,PeakWE,-4.637063
GRIF_TRL_RN,JAN_2025,PeakWE,-2.631673
LOS_LOSTPST1,JAN_2025,PeakWE,-3.887460
SBEAN_BESS,JAN_2025,PeakWE,-5.755912
REDBARN_RN,JAN_2025,PeakWE,-4.148184
RN_RTS1,JAN_2025,PeakWE,-2.462758
VIC_VICTORG6,JAN_2025,PeakWE,-5.633148
BRP_PBL1_RN,JAN_2025,PeakWE,-22.710720
VIC_VICTORG5,JAN_2025,PeakWE,-5.633148
STEA_STEAM_2,JAN_2025,PeakWE,-4.757632
STEA_STEAM_1,JAN_2025,PeakWE,-5.278652
MYR_ALL,JAN_2025,PeakWE,0.070716
RHESS2_ESS1,JAN_2025,PeakWE,-6.465319
CEDROHI_CHW1,JAN_2025,PeakWE,6.225121
STEA_STEAM_3,JAN_2025,PeakWE,-4.757632
HAMI_BESS_RN,JAN_2025,PeakWE,-7.606202
BRP_ZPT1_RN,JAN_2025,PeakWE,6.455457
BYU_BYU_12,JAN_2025,PeakWE,-11.284276
OGSES_2,JAN_2025,PeakWE,-4.669161
OGSES_1,JAN_2025,PeakWE,-4.669161
N_MRD_ESR_RN,JAN_2025,PeakWE,3.535068
SPNC_SPNCE_5,JAN_2025,PeakWE,-3.265579
VORT_ALL_RN,JAN_2025,PeakWE,-2.856753
SPNC_SPNCE_4,JAN_2025,PeakWE,-3.265579
MESQCRK_ALL,JAN_2025,PeakWE,-3.574662
SAN_SANMIGG1,JAN_2025,PeakWE,2.799747
SC2SES_UNIT1,JAN_2025,PeakWE,-4.644974
MCLNSLR_RN,JAN_2025,PeakWE,-14.776482
RIOG_ESR_RN,JAN_2025,PeakWE,4.401906
SCES_UNIT1,JAN_2025,PeakWE,-4.742516
SPLAIN2_RN,JAN_2025,PeakWE,-0.265428
CBECII_CT7,JAN_2025,PeakWE,-1.888487
WILDWIND_ALL,JAN_2025,PeakWE,-4.375307
TGCCS_ALL,JAN_2025,PeakWE,-4.489204
WFTANK_ESS1,JAN_2025,PeakWE,7.376507
HB_NORTH,JAN_2025,PeakWE,-4.568652
COTPLNS_RN,JAN_2025,PeakWE,-0.265428
BBREEZE_1_2,JAN_2025,PeakWE,10.539280
BRAUNIG_VHB3,JAN_2025,PeakWE,-7.632004
HICK_G1_G2,JAN_2025,PeakWE,-3.179382
PYR_PYRON1,JAN_2025,PeakWE,-2.546543
BRAUNIG_VHB1,JAN_2025,PeakWE,-6.396402
BRAUNIG_VHB2,JAN_2025,PeakWE,-6.396402
WIR_WIRTZ_G1,JAN_2025,PeakWE,-7.150686
WIR_WIRTZ_G2,JAN_2025,PeakWE,-7.150686
HRZN_SLR_UN1,JAN_2025,PeakWE,-4.121555
AZ_ALL,JAN_2025,PeakWE,-9.334326
CALAVER_JKS2,JAN_2025,PeakWE,-3.321213
CALAVER_JKS1,JAN_2025,PeakWE,-3.321213
BYU_BYU_34,JAN_2025,PeakWE,-11.284276
CALAVER_JTD2,JAN_2025,PeakWE,-6.760746
CALAVER_JTD1,JAN_2025,PeakWE,-6.760746
HHGT_KENDAL,JAN_2025,PeakWE,-2.100720
OXY_OXY_CCG1,JAN_2025,PeakWE,1.749187
BRPMAGNO_RN,JAN_2025,PeakWE,-35.511549
LASSO_GEN,JAN_2025,PeakWE,-6.448542
LGE_LGE_GT2,JAN_2025,PeakWE,-3.001927
LGE_LGE_GT1,JAN_2025,PeakWE,-3.001927
RIPPEY_ALL,JAN_2025,PeakWE,-5.137999
SWTWN4_WND45,JAN_2025,PeakWE,-2.394077
SANDHSYD6_7,JAN_2025,PeakWE,-7.865255
BRP_PBL2_RN,JAN_2025,PeakWE,-22.967640
DC_R,JAN_2025,PeakWE,3.715608
DC_N,JAN_2025,PeakWE,-2.042784
PISG_RN_ALL,JAN_2025,PeakWE,-4.365289
ALGOD_ALL_RN,JAN_2025,PeakWE,4.898407
DC_L,JAN_2025,PeakWE,8.667295
CITYVICT_ALL,JAN_2025,PeakWE,-5.633148
TNSKA_CCU,JAN_2025,PeakWE,-4.862260
VANCOURT_RN,JAN_2025,PeakWE,7.101840
CARBN_BSP_1,JAN_2025,PeakWE,-1.925899
TRUSGILL_RN,JAN_2025,PeakWE,-2.566808
LPCCS_UNIT1,JAN_2025,PeakWE,-3.872260
DC_E,JAN_2025,PeakWE,-4.586215
LPCCS_UNIT2,JAN_2025,PeakWE,-3.872260
NCARBID_PUN1,JAN_2025,PeakWE,-3.298582
NCARBID_PUN2,JAN_2025,PeakWE,-3.298261
DENISON_G1_2,JAN_2025,PeakWE,-4.555464
LZ_NORTH,JAN_2025,PeakWE,-5.727725
BATCAVE_RN,JAN_2025,PeakWE,-10.129793
CN_BRKS_UNT1,JAN_2025,PeakWE,-0.159036
FWLR_SLR_1,JAN_2025,PeakWE,-4.610880
PANDA_T2_CT2,JAN_2025,PeakWE,-4.871049
QALSW_ALL,JAN_2025,PeakWE,-4.090541
PANDA_T2_CT1,JAN_2025,PeakWE,-4.871049
LZ_AEN,JAN_2025,PeakWE,-7.371049
WAP_WAPGT_1,JAN_2025,PeakWE,-4.970000
TXCTY_CTB,JAN_2025,PeakWE,-15.485306
MAR_MARSFOG3,JAN_2025,PeakWE,-7.473403
TXCTY_CTC,JAN_2025,PeakWE,-15.485306
MAR_MARSFOG2,JAN_2025,PeakWE,-7.473403
TORR_ALL,JAN_2025,PeakWE,9.274187
MAR_MARSFOG1,JAN_2025,PeakWE,-5.908825
TXCTY_CTA,JAN_2025,PeakWE,-15.485306
REDFISH_ALL,JAN_2025,PeakWE,11.789280
EXGNSND_RN,JAN_2025,PeakWE,6.285542
TBWF_ES_BES1,JAN_2025,PeakWE,-4.757788
PANDA_T2_ST1,JAN_2025,PeakWE,-4.871049
SWT_BESS_RN,JAN_2025,PeakWE,-2.835789
DECKER_GT,JAN_2025,PeakWE,-8.186764
OBERON_U1,JAN_2025,PeakWE,-7.104610
HLSES_UNIT3,JAN_2025,PeakWE,-5.145713
HLSES_UNIT4,JAN_2025,PeakWE,-5.144681
HLSES_UNIT5,JAN_2025,PeakWE,-5.145713
BAIRDWND_ALL,JAN_2025,PeakWE,-3.133073
MISAE_GEN_RN,JAN_2025,PeakWE,-0.835637
SWOOSE1_U1,JAN_2025,PeakWE,-7.016517
AZURE_RN,JAN_2025,PeakWE,-2.738029
N_AL_BESS_RN,JAN_2025,PeakWE,2.354062
HB_HUBAVG,JAN_2025,PeakWE,-3.573030
DANSBY_ALL,JAN_2025,PeakWE,-4.909258
BULLCRK_1_2,JAN_2025,PeakWE,-3.022395
RSK_RN,JAN_2025,PeakWE,-2.051034
BAYC_BESS_RN,JAN_2025,PeakWE,-36.216741
CHE_LYD2,JAN_2025,PeakWE,-7.347327
WHCCS2_4,JAN_2025,PeakWE,-4.171004
RN_ECEC_HOLT,JAN_2025,PeakWE,-4.839910
BOSQ_BSQS_12,JAN_2025,PeakWE,-5.786361
FLTCK_SSI,JAN_2025,PeakWE,-8.477244
RDCAN_RDCNY1,JAN_2025,PeakWE,-3.693901
NED_NEDIN_G1,JAN_2025,PeakWE,2.751930
BSS_U1,JAN_2025,PeakWE,-4.337546
BRPANGLE_RN,JAN_2025,PeakWE,-4.019137
LONEWOLF_ALL,JAN_2025,PeakWE,-2.516019
NED_NEDIN_G2,JAN_2025,PeakWE,2.349919
NED_NEDIN_G3,JAN_2025,PeakWE,3.789280
BRISCOE_WIND,JAN_2025,PeakWE,-0.365038
ELSAUZ_ALL,JAN_2025,PeakWE,10.539280
BOSQ_BSQSU_5,JAN_2025,PeakWE,-5.786361
RTLSNAKE_BT,JAN_2025,PeakWE,-5.976748
COTTON_PAP2,JAN_2025,PeakWE,1.559280
JUNCTION_RN,JAN_2025,PeakWE,-6.242379
GREASWOD_ALL,JAN_2025,PeakWE,-4.179535
CVC_CVC_G2,JAN_2025,PeakWE,-7.014878
CVC_CVC_G3,JAN_2025,PeakWE,-7.014878
HI_LONEB_RN1,JAN_2025,PeakWE,-3.699741
ENDPARK_ESS1,JAN_2025,PeakWE,-2.569462
FOARDCTY_ALL,JAN_2025,PeakWE,-2.342533
CVC_CVCG1_5,JAN_2025,PeakWE,-7.014878
ELSA_ESR_RN,JAN_2025,PeakWE,1.896788
