DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-123.0,123.0,Hard Constraint,SARYYUC8,JAN_2025,Off-peak,71.43
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,117.9,117.9,Hard Constraint,SARYYUC8,JUN_2025,Off-peak,2.69
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,120.0,120.0,Hard Constraint,SARYYUC8,APR_2025,PeakWD,10.67
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-121.2,121.2,Hard Constraint,DODEMOS5,MAR_2025,PeakWE,29.53
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,120.0,120.0,Hard Constraint,DODEMOS5,APR_2025,Off-peak,269.04
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,124.2,124.2,Hard Constraint,DODEMOS5,FEB_2025,Off-peak,178.73
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,123.0,123.0,Hard Constraint,DODEMOS5,JAN_2025,Off-peak,368.12
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,117.9,117.9,Hard Constraint,DODEMOS5,JUN_2025,Off-peak,154.21
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,121.2,121.2,Hard Constraint,DODEMOS5,MAR_2025,Off-peak,8.44
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,124.2,124.2,Hard Constraint,DODEMOS5,FEB_2025,PeakWD,151.97
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,123.0,123.0,Hard Constraint,DODEMOS5,JAN_2025,PeakWD,646.99
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,120.0,120.0,Hard Constraint,DODEMOS5,APR_2025,PeakWE,112.68
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,124.2,124.2,Hard Constraint,DODEMOS5,FEB_2025,PeakWE,33.32
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,123.0,123.0,Hard Constraint,DODEMOS5,JAN_2025,PeakWE,141.84
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,63.0,63.0,Hard Constraint,DWLFMOS5,APR_2025,Off-peak,956.72
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,64.8,64.8,Hard Constraint,DWLFMOS5,FEB_2025,Off-peak,897.97
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,63.0,63.0,Hard Constraint,DWLFMOS5,MAR_2025,Off-peak,6871.87
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,64.2,64.2,Hard Constraint,DWLFMOS5,JAN_2025,PeakWD,4129.77
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,63.0,63.0,Hard Constraint,DWLFMOS5,MAR_2025,PeakWD,996.22
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,63.0,63.0,Hard Constraint,DWLFMOS5,APR_2025,PeakWE,245.87
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,64.8,64.8,Hard Constraint,DWLFMOS5,FEB_2025,PeakWE,1716.42
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,64.2,64.2,Hard Constraint,DWLFMOS5,JAN_2025,PeakWE,1322.43
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,63.0,63.0,Hard Constraint,DWLFMOS5,MAR_2025,PeakWE,2240.59
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-339.6,339.6,Hard Constraint,DMGSBTR5,APR_2025,Off-peak,727.22
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-375.3,375.3,Hard Constraint,DMGSBTR5,FEB_2025,Off-peak,848.64
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-366.9,366.9,Hard Constraint,DMGSBIT5,JAN_2025,Off-peak,83.83
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-366.9,366.9,Hard Constraint,DMGSBTR5,JAN_2025,Off-peak,1144.78
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-329.4,329.4,Hard Constraint,DMGSBIT5,JUN_2025,Off-peak,264.56
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-329.4,329.4,Hard Constraint,DMGSBTR5,JUN_2025,Off-peak,1178.46
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-348.9,348.9,Hard Constraint,DMGSBTR5,MAR_2025,Off-peak,1566.97
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-329.4,329.4,Hard Constraint,DMGSBIT5,MAY_2025,Off-peak,339.29
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-339.6,339.6,Hard Constraint,DMGSBIT5,APR_2025,PeakWD,209.22
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-339.6,339.6,Hard Constraint,DMGSBTR5,APR_2025,PeakWD,443.22
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-375.3,375.3,Hard Constraint,DMGSBIT5,FEB_2025,PeakWD,39.87
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-375.3,375.3,Hard Constraint,DMGSBTR5,FEB_2025,PeakWD,366.01
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-366.9,366.9,Hard Constraint,DMGSBIT5,JAN_2025,PeakWD,371.04
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-366.9,366.9,Hard Constraint,DMGSBTR5,JAN_2025,PeakWD,160.6
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-329.4,329.4,Hard Constraint,DMGSBIT5,JUN_2025,PeakWD,67.67
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-329.4,329.4,Hard Constraint,DMGSBTR5,JUN_2025,PeakWD,757.46
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-348.9,348.9,Hard Constraint,DMGSBIT5,MAR_2025,PeakWD,104.53
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-348.9,348.9,Hard Constraint,DMGSBTR5,MAR_2025,PeakWD,417.67
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-329.4,329.4,Hard Constraint,DMGSBIT5,MAY_2025,PeakWD,108.98
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-329.4,329.4,Hard Constraint,DMGSBTR5,MAY_2025,PeakWD,543.54
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-339.6,339.6,Hard Constraint,DMGSBIT5,APR_2025,PeakWE,175.31
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-339.6,339.6,Hard Constraint,DMGSBTR5,APR_2025,PeakWE,2.49
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-375.3,375.3,Hard Constraint,DMGSBIT5,FEB_2025,PeakWE,40.32
