CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
153587397,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,20.0,0.45363
153587398,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,20.0,0.45363
153587399,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWE,271.3,2.859834
153587400,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWE,271.3,2.859834
153587401,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWE,201.1,6.913533
153587402,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWE,199.1,6.913533
153587426,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,4.962835
153587427,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWE,35.0,4.962835
153587428,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,4.962835
153587429,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWE,20.0,6.418706
153587430,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWE,38.0,6.418706
153587445,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWE,4.0,0.78029
153587446,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWE,15.0,0.761539
153587474,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,164.0,0.81
153587475,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,PeakWE,164.0,0.81
153587476,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,184.0,0.81
153587477,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWE,560.0,0.969182
153587478,XCPSE,CALAVER_OWS1,LZ_CPS,OPT,PeakWE,27.5,0.32
153587479,XCPSE,CALAVER_OWS2,LZ_CPS,OPT,PeakWE,50.0,0.32
153587480,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWE,370.4,6.402495
153587481,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWE,366.8,6.402495
153587487,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,PeakWE,5.5,0.726006
153587488,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,PeakWE,19.5,0.726006
153587500,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,PeakWE,178.0,3.780832
153587501,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,PeakWE,178.0,3.780832
153587502,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,PeakWE,262.2,3.781852
153587503,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,PeakWE,50.6,3.637494
153587504,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,PeakWE,48.9,3.637494
153587505,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,PeakWE,53.5,3.637494
153587530,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,6.484458
153587531,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,6.484458
153587532,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,PeakWE,10.5,4.680164
153587533,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,PeakWE,10.5,4.680164
153587534,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,PeakWE,10.5,4.680164
153587535,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,PeakWE,218.5,5.329654
153587536,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,PeakWE,218.5,5.060742
153587537,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,PeakWE,250.0,5.92797
153587538,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,PeakWE,195.5,4.705549
153587543,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWE,15.7,0.729182
153587544,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWE,15.7,0.729182
153587801,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,20.0,0.155465
153587802,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,20.0,0.155465
153587803,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,271.3,0.750182
153587804,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,Off-peak,271.3,0.750182
153587805,XAEN,STP_STP_G1,LZ_AEN,OPT,Off-peak,201.1,3.722929
153587806,XAEN,STP_STP_G2,LZ_AEN,OPT,Off-peak,199.1,3.722929
153587838,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.405312
153587839,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.405312
153587840,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.405312
153587841,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,Off-peak,20.0,3.298716
153587842,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,Off-peak,38.0,3.298716
153587858,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,164.0,0.39842
