DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,285.1,285.1,Hard Constraint,SARYYUC8,NOV_2025,Off-peak,1.34
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,280.3,280.3,Hard Constraint,SARYYUC8,OCT_2025,Off-peak,11.25
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,277.7,277.7,Hard Constraint,SARYYUC8,SEP_2025,Off-peak,5.62
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,275.2,275.2,Hard Constraint,SARYYUC8,AUG_2025,PeakWD,6.07
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,287.3,287.3,Hard Constraint,SARYYUC8,DEC_2025,PeakWD,2.92
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,277.7,277.7,Hard Constraint,SARYYUC8,SEP_2025,PeakWD,12.83
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,275.2,275.2,Hard Constraint,SARYYUC8,AUG_2025,PeakWE,1.18
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,287.3,287.3,Hard Constraint,SARYYUC8,DEC_2025,PeakWE,18.16
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,285.1,285.1,Hard Constraint,SARYYUC8,NOV_2025,PeakWE,9.21
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,280.3,280.3,Hard Constraint,SARYYUC8,OCT_2025,PeakWE,2.87
1019 MOSS_8 11128 SHINOAK 2,Line,From - To,149.8,149.8,Hard Constraint,DMOSME25,DEC_2025,Off-peak,682.17
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-284.9,284.9,Hard Constraint,DODEMOS5,NOV_2025,Off-peak,219.14
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-280.0,280.0,Hard Constraint,DODEMOS5,OCT_2025,Off-peak,51.52
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-287.0,287.0,Hard Constraint,DODEMOS5,DEC_2025,PeakWD,16.55
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-284.9,284.9,Hard Constraint,DODEMOS5,NOV_2025,PeakWE,52.21
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,255.0,255.0,Hard Constraint,DMOSME25,AUG_2025,Off-peak,108.57
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,275.1,275.1,Hard Constraint,DMOSME25,DEC_2025,Off-peak,64.83
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,271.1,271.1,Hard Constraint,DWLFMET5,NOV_2025,Off-peak,703.55
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-271.1,271.1,Hard Constraint,DWLFYU18,NOV_2025,Off-peak,16.97
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-263.0,263.0,Hard Constraint,DWLFYU18,OCT_2025,Off-peak,3.74
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,259.0,259.0,Hard Constraint,DWLFMET5,SEP_2025,Off-peak,122.45
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,275.1,275.1,Hard Constraint,DMOSME25,DEC_2025,PeakWD,167.88
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,271.1,271.1,Hard Constraint,DWLFMET5,NOV_2025,PeakWD,125.57
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-259.0,259.0,Hard Constraint,DWLFYU18,SEP_2025,PeakWD,19.2
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,275.1,275.1,Hard Constraint,DWLFMET5,DEC_2025,PeakWE,24.27
1025 FSCOGEN_ 10049 RANGER_ 2,Line,To - From,-695.8,695.8,Hard Constraint,DCONLNG5,DEC_2025,Off-peak,1402.84
1025 FSCOGEN_ 10049 RANGER_ 2,Line,To - From,-682.5,682.5,Hard Constraint,DCONLNG5,NOV_2025,Off-peak,2332.4
1025 FSCOGEN_ 10049 RANGER_ 2,Line,To - From,-669.2,669.2,Hard Constraint,DCONLNG5,OCT_2025,Off-peak,1768.44
