DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,80.1,80.1,Hard Constraint,SARYYUC8,APR_2028,PeakWD,337.78
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,81.5,81.5,Hard Constraint,SARYYUC8,FEB_2028,PeakWD,182.25
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,82.7,82.8,Hard Constraint,SARYYUC8,JAN_2028,PeakWD,64.25
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,78.6,78.6,Hard Constraint,SARYYUC8,JUN_2028,PeakWD,137.56
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,80.8,80.8,Hard Constraint,SARYYUC8,MAR_2028,PeakWD,40.57
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,79.4,79.4,Hard Constraint,SARYYUC8,MAY_2028,PeakWD,247.52
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,80.1,80.1,Hard Constraint,SARYYUC8,APR_2028,PeakWE,100.6
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,81.5,81.5,Hard Constraint,SARYYUC8,FEB_2028,PeakWE,13.23
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,82.8,82.8,Hard Constraint,SARYYUC8,JAN_2028,PeakWE,27.77
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,78.6,78.6,Hard Constraint,SARYYUC8,JUN_2028,PeakWE,53.2
1001 AROYA_8 18692 WHITEDU 3,Line,From - To,80.8,80.8,Hard Constraint,SARYYUC8,MAR_2028,PeakWE,83.94
10018 CARTVLR 23851 CRTRVLL 3,Line,To - From,-47.8,47.8,Hard Constraint,SW_BLNG5,FEB_2028,Off-peak,101.17
10018 CARTVLR 23851 CRTRVLL 3,Line,To - From,-50.1,50.1,Hard Constraint,SW_BLNG5,JAN_2028,Off-peak,700.87
10018 CARTVLR 23851 CRTRVLL 3,Line,To - From,-45.3,45.3,Hard Constraint,SW_BLNG5,APR_2028,PeakWD,449.65
10018 CARTVLR 23851 CRTRVLL 3,Line,To - From,-46.5,46.5,Hard Constraint,SW_BLNG5,MAR_2028,PeakWD,75.67
10018 CARTVLR 23851 CRTRVLL 3,Line,To - From,-50.1,50.1,Hard Constraint,SW_BLNG5,JAN_2028,PeakWE,198.84
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-157.3,157.3,Hard Constraint,DWLFYUC8,JUN_2028,Off-peak,14.83
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-165.5,165.5,Hard Constraint,DWLFYUC8,JAN_2028,PeakWD,28.4
1009 YUCCADR_ 1013 WOLFSS_8 1,Line,To - From,-165.5,165.5,Hard Constraint,DWLFYUC8,JAN_2028,PeakWE,9.34
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-80.0,80.0,Hard Constraint,DODEMOS5,APR_2028,Off-peak,135
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-81.4,81.4,Hard Constraint,DODEMOS5,FEB_2028,PeakWD,63.86
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-82.8,82.8,Hard Constraint,DODEMOS5,JAN_2028,PeakWD,49.41
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-80.8,80.8,Hard Constraint,DODEMOS5,MAR_2028,PeakWD,132.66
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-78.6,78.6,Hard Constraint,DODEMOS5,JUN_2028,PeakWE,48.99
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-79.4,79.4,Hard Constraint,DODEMOS5,MAY_2028,PeakWE,71.24
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-80.0,80.0,Hard Constraint,DODEMOS5,APR_2028,Off-peak,28.07
1019 MOSS_8 1129 WESTOVER 1,Line,From - To,80.0,80.0,Hard Constraint,SODNOD38,APR_2028,PeakWD,67.36
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-82.8,82.8,Hard Constraint,DODEMOS5,JAN_2028,PeakWD,125.28
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-78.6,78.6,Hard Constraint,DODEMOS5,JUN_2028,PeakWD,10.27
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-82.8,82.8,Hard Constraint,DODEMOS5,JAN_2028,PeakWE,22.74
1019 MOSS_8 1129 WESTOVER 1,Line,From - To,78.6,78.6,Hard Constraint,DCRMO228,JUN_2028,PeakWE,39.64
1019 MOSS_8 1129 WESTOVER 1,Line,To - From,-78.6,78.6,Hard Constraint,DODEMOS5,JUN_2028,PeakWE,19.91
1019 MOSS_8 1143 AMOCNCTA 1,Line,From - To,81.4,81.4,Hard Constraint,DODNSFA8,FEB_2028,PeakWD,142.12
1019 MOSS_8 1143 AMOCNCTA 1,Line,From - To,81.4,81.4,Hard Constraint,SCLETE25,FEB_2028,PeakWD,20.48
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,75.1,75.1,Hard Constraint,DWLFMET5,APR_2028,Off-peak,267.1
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-75.1,75.1,Hard Constraint,DWLFYU18,APR_2028,Off-peak,74.46
1019 MOSS_8 1292 ECTRHARP 1,Line,From - To,77.4,77.4,Hard Constraint,DWLFMET5,FEB_2028,Off-peak,203.69
1019 MOSS_8 1292 ECTRHARP 1,Line,To - From,-77.4,77.4,Hard Constraint,DWLFYU18,FEB_2028,Off-peak,23.5
