DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-216.1,216.2,Hard Constraint,SARYYUC8,JUL_2025,Off-peak,121.8
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-220.0,220.0,Hard Constraint,SARYYUC8,OCT_2025,Off-peak,185.71
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-218.3,218.3,Hard Constraint,SARYYUC8,SEP_2025,Off-peak,27.87
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,225.5,225.5,Hard Constraint,SARYYUC8,DEC_2025,PeakWD,49.62
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,223.8,223.8,Hard Constraint,SARYYUC8,NOV_2025,PeakWD,19.88
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,220.0,220.0,Hard Constraint,SARYYUC8,OCT_2025,PeakWD,27.64
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,218.3,218.3,Hard Constraint,SARYYUC8,SEP_2025,PeakWD,37
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,216.2,216.2,Hard Constraint,SARYYUC8,AUG_2025,PeakWE,5.12
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,225.5,225.5,Hard Constraint,SARYYUC8,DEC_2025,PeakWE,32.09
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-216.2,216.2,Hard Constraint,SARYYUC8,JUL_2025,PeakWE,5.24
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,223.9,223.8,Hard Constraint,SARYYUC8,NOV_2025,PeakWE,17.71
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,220.0,220.0,Hard Constraint,SARYYUC8,OCT_2025,PeakWE,29.58
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-218.3,218.3,Hard Constraint,SARYYUC8,SEP_2025,PeakWE,13.03
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-117.2,117.2,Hard Constraint,DWLFMOS5,AUG_2025,Off-peak,7787.55
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-134.8,134.8,Hard Constraint,DWLFMOS5,DEC_2025,Off-peak,173.87
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,134.8,134.8,Hard Constraint,SMOSRLK8,DEC_2025,Off-peak,48.77
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-117.2,117.2,Hard Constraint,DWLFMOS5,JUL_2025,Off-peak,957.64
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-131.5,131.4,Hard Constraint,DWLFMOS5,NOV_2025,Off-peak,499.69
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,131.4,131.4,Hard Constraint,SMOSRLK8,NOV_2025,Off-peak,30.97
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-124.3,124.3,Hard Constraint,DWLFMOS5,OCT_2025,Off-peak,1702.74
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,124.3,124.3,Hard Constraint,SMOSRLK8,OCT_2025,Off-peak,22.57
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-121.0,121.0,Hard Constraint,DWLFMOS5,SEP_2025,Off-peak,3455.95
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,121.0,121.0,Hard Constraint,SMOSRLK8,SEP_2025,Off-peak,262.24
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-117.2,117.2,Hard Constraint,DWLFMOS5,AUG_2025,PeakWD,366.36
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,117.2,117.2,Hard Constraint,SMOSRLK8,AUG_2025,PeakWD,36.13
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-134.7,134.8,Hard Constraint,DWLFMOS5,DEC_2025,PeakWD,170.01
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,134.8,134.8,Hard Constraint,SMOSRLK8,DEC_2025,PeakWD,30.61
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-117.2,117.2,Hard Constraint,DWLFMOS5,JUL_2025,PeakWD,1538.37
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,117.1,117.2,Hard Constraint,SMOSRLK8,JUL_2025,PeakWD,119.18
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-131.4,131.4,Hard Constraint,DWLFMOS5,NOV_2025,PeakWD,471.98
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,131.5,131.4,Hard Constraint,SMOSRLK8,NOV_2025,PeakWD,25.24
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-124.3,124.3,Hard Constraint,DWLFMOS5,OCT_2025,PeakWD,537.68
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,124.3,124.3,Hard Constraint,SMOSRLK8,OCT_2025,PeakWD,39.26
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-121.0,121.0,Hard Constraint,DWLFMOS5,SEP_2025,PeakWD,768.98
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,121.0,121.0,Hard Constraint,SMOSRLK8,SEP_2025,PeakWD,88.57
