CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
173198757,XSNDAL,GRSES_UNIT2,TRINITY_ALL,OPT,Off-peak,3.4,0.14242
173198793,XSNDAL,WIR_WIRTZ_G1,FERGCC_ST1_5,OPT,Off-peak,3.4,0.088421
173207941,XPEAKE,INDNENR_1_RN,APPALOSA_ALL,OBL,Off-peak,0.2,7.757049
173208766,XALTU2,KINGW_ALL,WOODWRD1_RN,OPT,Off-peak,2.5,0.740565
173209206,XALTU2,BRANDON_RN,MASSENGL_G8,OPT,Off-peak,0.6,0.647933
173211425,XMUDD,GRIF_TRL_RN,VERAWIND_ALL,OPT,Off-peak,4.0,0.119165
173211486,XMUDD,RADN_SLR_ALL,GALO_RN1,OPT,Off-peak,4.0,1.412466
173211487,XMUDD,RAMBLER_UNIT,CAPRIDG4_CR4,OPT,Off-peak,4.0,2.20068
173215240,XPEAK1,LZ_HOUSTON,FEGC_RN,OBL,Off-peak,3.3,-0.257419
173216292,XPEAK1,BRAUNIG_VHB3,LZ_CPS,OPT,Off-peak,12.5,0.12654
173216293,XPEAK1,BRTSW_BCW1,JACKCNTY_CT1,OPT,Off-peak,2.9,0.762302
173229128,XDYNE3,DC_E,BR_ARROW_ALL,OPT,Off-peak,0.5,0.07717
173229345,XDYNE3,LZ_NORTH,MCSES_UNIT8,OPT,Off-peak,2.5,0.5
173229352,XDYNE3,MOZART_WIND1,WEC_WECG1,OPT,Off-peak,0.6,2.209341
173229354,XDYNE3,NUE_NUECESG7,NUE_NUECESG8,OPT,Off-peak,0.2,0.691815
173229396,XDYNE3,WHCCS2_4,CPSES_UNIT1,OPT,Off-peak,0.4,0.031936
173232037,XLAFAY,HHGT_KENDAL,HB_SOUTH,OPT,Off-peak,1.3,1.301803
173239669,XHERM2,WLTC_ESR_RN,NUE_NUECESG7,OPT,Off-peak,0.7,0.131684
173240230,XHERM1,SAN_SANMIGG1,HB_SOUTH,OPT,Off-peak,20.0,0.947399
173240326,XHERM1,SHANNONW_RN,WCPP_ST1,OPT,Off-peak,6.0,1.433424
173240637,XVIRIB,ANCHOR_ALL,NOBLESLR_ALL,OBL,Off-peak,1.9,0.738462
173240679,XVIRIB,GRSES_UNIT2,CHISMGRD_RN,OBL,Off-peak,3.0,0.832095
173242847,XSARA1,COTPLNS_RN,DKNS_ESS_RN,OPT,Off-peak,8.2,2.995251
173244475,XLCPE2,BUCHAN_ALL,MARBFA,OPT,Off-peak,1.8,0.549482
173244478,XLCPE2,COL_COLETOG1,BRP_LOOP_RN,OPT,Off-peak,1.8,1.019433
173244485,XLCPE2,FTR_FTR_G1_4,RPUBRDS_RN,OPT,Off-peak,4.0,0.36
173244531,XLCPE2,LV1A_LV1B,NEBULA_RN,OPT,Off-peak,1.9,1.108496
173245378,XLCPE1,ANCHOR_ALL,HB_NORTH,OPT,Off-peak,3.3,1.951486
173248057,XLCPE,OLIN_OLING_2,LILY_RN,OPT,Off-peak,3.6,0.227291
173250935,XCRIMS,BRTSW_BCW1,MNWL_BESS_RN,OPT,Off-peak,4.0,0.67
173250987,XCRIMS,IND_INADALE1,SOLARA_UNIT1,OPT,Off-peak,4.0,3.47087
173260278,XGBPPO,ODESW_RN,PB2SES_CT3,OPT,Off-peak,4.1,7.894331
173260283,XGBPPO,JDKNS_RN,PB2SES_CT1,OPT,Off-peak,5.6,7.006075
173260295,XGBPPO,RTLSNAKE_BT,CEDRVALE_RN,OPT,Off-peak,2.5,0.601119
173260957,XGBPP2,ANCHOR_ALL,RRC_WIND_ALL,OPT,Off-peak,17.3,0.771281
173262671,XMOUNT,APPALOSA_ALL,RUSSEKST_RN,OPT,Off-peak,6.2,19.125248
173267095,XLELAN,TRIPBUT1_RN,RIGGIN_UNIT1,OPT,Off-peak,4.0,0.88
173273150,XDCND2,CAPRIDG4_CR4,RAMBLER_UNIT,OBL,Off-peak,10.0,-1.028477
173273288,XDCND2,WCPP_CT1,MDANP_CT1_2,OBL,Off-peak,5.0,0.781392
173273335,XDCND2,BOOTLEG_UN1,LZ_WEST,OBL,Off-peak,15.0,-0.726623
173273356,XDCND2,WHITE_PT_UN1,SHAFFER_ALL,OBL,Off-peak,2.9,-0.368779
173273472,XDCND2,AGUAYO_UNIT1,FIVEWSLR_ALL,OBL,Off-peak,5.0,1.078236
173274483,XDYST2,RN_ECEC_HOLT,PB2SES_CT2,OPT,Off-peak,3.0,6.182495
173289212,XPERAS,AGUAYO_UNIT1,NF_BRP_RN,OPT,Off-peak,1.2,3.188301
