DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,120.0,120.0,Hard Constraint,SARYYUC8,APR_2026,Off-peak,11.49
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,117.9,117.9,Hard Constraint,SARYYUC8,JUN_2026,Off-peak,69.97
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,119.1,119.1,Hard Constraint,SARYYUC8,MAY_2026,Off-peak,9.27
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,120.0,120.0,Hard Constraint,SARYYUC8,APR_2026,PeakWD,36.23
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,121.2,121.2,Hard Constraint,SARYYUC8,MAR_2026,PeakWD,66.44
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,119.1,119.1,Hard Constraint,SARYYUC8,MAY_2026,PeakWD,114.44
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,120.0,120.0,Hard Constraint,SARYYUC8,APR_2026,PeakWE,12.43
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,121.2,121.2,Hard Constraint,SARYYUC8,MAR_2026,PeakWE,5.62
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,119.1,119.1,Hard Constraint,SARYYUC8,MAY_2026,PeakWE,27.24
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-67.8,67.8,Hard Constraint,DWLFMOS5,APR_2026,Off-peak,225.53
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,67.8,67.8,Hard Constraint,SMOSRLK8,APR_2026,Off-peak,5.01
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-71.7,71.7,Hard Constraint,DWLFMOS5,FEB_2026,Off-peak,35.02
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,71.7,71.7,Hard Constraint,SMOSRLK8,FEB_2026,Off-peak,5.57
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-75.0,75.0,Hard Constraint,DWLFMOS5,JAN_2026,Off-peak,15.67
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,75.0,75.0,Hard Constraint,SMOSRLK8,JAN_2026,Off-peak,4.45
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-63.9,63.9,Hard Constraint,DWLFMOS5,JUN_2026,Off-peak,306.74
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,63.9,63.9,Hard Constraint,SMOSRLK8,JUN_2026,Off-peak,21.38
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-69.9,69.9,Hard Constraint,DWLFMOS5,MAR_2026,Off-peak,149.55
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-66.0,66.0,Hard Constraint,DWLFMOS5,MAY_2026,Off-peak,255.41
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-67.8,67.8,Hard Constraint,DWLFMOS5,APR_2026,PeakWD,270
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,67.8,67.8,Hard Constraint,SMOSRLK8,APR_2026,PeakWD,29.53
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-71.7,71.7,Hard Constraint,DWLFMOS5,FEB_2026,PeakWD,257.45
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,71.7,71.7,Hard Constraint,SMOSRLK8,FEB_2026,PeakWD,23.91
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-75.0,75.0,Hard Constraint,DWLFMOS5,JAN_2026,PeakWD,27.52
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,75.0,75.0,Hard Constraint,SMOSRLK8,JAN_2026,PeakWD,21.72
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-63.9,63.9,Hard Constraint,DWLFMOS5,JUN_2026,PeakWD,177.21
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,63.9,63.9,Hard Constraint,SMOSRLK8,JUN_2026,PeakWD,6.22
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-69.9,69.9,Hard Constraint,DWLFMOS5,MAR_2026,PeakWD,177.88
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,69.9,69.9,Hard Constraint,SMOSRLK8,MAR_2026,PeakWD,5.17
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-66.0,66.0,Hard Constraint,DWLFMOS5,MAY_2026,PeakWD,305.66
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-67.8,67.8,Hard Constraint,DWLFMOS5,APR_2026,PeakWE,122.71
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,67.8,67.8,Hard Constraint,SMOSRLK8,APR_2026,PeakWE,1.25
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,71.7,71.7,Hard Constraint,SMOSRLK8,FEB_2026,PeakWE,13.43
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-63.9,63.9,Hard Constraint,DWLFMOS5,JUN_2026,PeakWE,134.12
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-69.9,69.9,Hard Constraint,DWLFMOS5,MAR_2026,PeakWE,149.06
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-66.0,66.0,Hard Constraint,DWLFMOS5,MAY_2026,PeakWE,359.69
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-124.2,124.2,Hard Constraint,DODEMOS5,JAN_2026,Off-peak,68.59
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,JUN_2026,Off-peak,268.63
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-121.2,121.2,Hard Constraint,DODEMOS5,MAR_2026,Off-peak,36.44
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-124.2,124.2,Hard Constraint,DODEMOS5,JAN_2026,PeakWD,53.31
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,JUN_2026,PeakWD,73.76
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-121.2,121.2,Hard Constraint,DODEMOS5,MAR_2026,PeakWD,35.43
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-120.0,120.0,Hard Constraint,DODEMOS5,APR_2026,PeakWE,32.48
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-122.1,122.1,Hard Constraint,DODEMOS5,FEB_2026,PeakWE,24.84
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-124.2,124.2,Hard Constraint,DODEMOS5,JAN_2026,PeakWE,55.16
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-117.9,117.9,Hard Constraint,DODEMOS5,JUN_2026,PeakWE,0.84
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-298.3,298.3,Hard Constraint,DCONLNG5,APR_2026,Off-peak,17.54
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-304.0,304.0,Hard Constraint,DCONLNG5,MAR_2026,Off-peak,756.31
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-292.6,292.6,Hard Constraint,DCONLNG5,MAY_2026,Off-peak,199.11
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-298.3,298.3,Hard Constraint,DCONLNG5,APR_2026,PeakWD,541.25
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-309.8,309.8,Hard Constraint,DCONLNG5,FEB_2026,PeakWD,636.83
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-321.2,321.2,Hard Constraint,DCONLNG5,JAN_2026,PeakWD,413.08
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-286.8,286.8,Hard Constraint,DCONLNG5,JUN_2026,PeakWD,1364
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-304.0,304.0,Hard Constraint,DCONLNG5,MAR_2026,PeakWD,632.9
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-292.6,292.6,Hard Constraint,DCONLNG5,MAY_2026,PeakWD,5157.58
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-298.3,298.3,Hard Constraint,DCONLNG5,APR_2026,PeakWE,157.05
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-309.8,309.8,Hard Constraint,DCONLNG5,FEB_2026,PeakWE,88.53
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-286.8,286.8,Hard Constraint,DCONLNG5,JUN_2026,PeakWE,788.54
