TargetDate,Source,Sink,TimeOfUse,StartDate,ACI99,ACP
11/12/2025,BSS_U1,DOWGEN_PUN1,Off-peak,12/01/2026,-1.4237,-0.8336
11/12/2025,FLCNS_UNIT3,GRDNE_ESR_RN,Off-peak,12/01/2026,-22.0921,-1.737
11/12/2025,RN_RTS1,DILEOS_UNIT1,Off-peak,12/01/2026,-3.8792,0.5821
11/12/2025,POTSVIL_RN,DILEOS_UNIT1,Off-peak,12/01/2026,-12.0942,-2.2155
11/12/2025,ANCHOR_ALL,CORALSLR_ALL,Off-peak,12/01/2026,-0.0863,1.6216
11/12/2025,FAL_FALCONG1,LV3_RN,Off-peak,12/01/2026,-17.043,-1.85
11/12/2025,BRIGHTSD_U1,FOXTROT_ALL,Off-peak,12/01/2026,-5.6733,-3.8612
11/12/2025,FRONT_EC_RN1,DC_R,Off-peak,12/01/2026,-0.2636,0.1082
11/12/2025,WFTANK_ESS1,DC_L,Off-peak,12/01/2026,-4.7813,-2.42
11/12/2025,TORR_ALL,DC_L,Off-peak,12/01/2026,-4.4276,-2.11
11/12/2025,FRNYPP_1_CCU,DC_E,Off-peak,12/01/2026,-1.0011,-0.2185
11/12/2025,BRTSW_BCW1,DC_E,Off-peak,12/01/2026,-1.4135,0.5369
11/12/2025,CRAWFISH_RN,MUSTNGCK_ALL,Off-peak,12/01/2026,-8.0211,-0.61
11/12/2025,SHANNONW_RN,S_HILLS_RN,Off-peak,12/01/2026,-0.5375,0.3297
11/12/2025,TAV_RN,DA_BESS,Off-peak,12/01/2026,-0.8079,-0.33
11/12/2025,CPSES_UNIT1,CNTRY_RN,Off-peak,12/01/2026,-0.1485,0.1865
11/12/2025,DUKE_GT2_CCU,HB_SOUTH,Off-peak,12/01/2026,-3.0644,3.2758
11/12/2025,COL_COLETOG1,HB_SOUTH,Off-peak,12/01/2026,-0.7987,-0.0121
11/12/2025,CCEC_ST1,HB_SOUTH,Off-peak,12/01/2026,-0.3622,1.9134
11/12/2025,LZ_CPS,HB_SOUTH,Off-peak,12/01/2026,-6.5242,-1.8943
11/12/2025,HB_NORTH,HB_SOUTH,Off-peak,12/01/2026,-3.3552,0.2261
11/12/2025,BARROW_ALL,PIONR_DJ_RN,Off-peak,12/01/2026,-22.3289,-1.3474
11/12/2025,PYR_PYRON1,TRINITY_ALL,Off-peak,12/01/2026,-8.606,-1.1837
11/12/2025,GID_GIDEONG2,WEBBER_WS_T1,Off-peak,12/01/2026,-0.8206,0.11
11/12/2025,HB_HUBAVG,WEBBER_WS_T1,Off-peak,12/01/2026,-1.6232,-0.4627
11/12/2025,FENCESLR_ALL,SC2SES_UNIT1,Off-peak,12/01/2026,-1.938,-0.2426
11/12/2025,VIC_VICTORG5,SAN_SANMIGG1,Off-peak,12/01/2026,-4.0722,-0.7212
11/12/2025,AGUAYO_UNIT1,PITSDD_UNIT1,Off-peak,12/01/2026,-1.8923,0.3912
11/12/2025,WGU_RN,BCH_RN,Off-peak,12/01/2026,-0.7183,-0.15
11/12/2025,LGDRAW_S_ALL,RAT_RN_1,Off-peak,12/01/2026,-14.7017,-0.626
11/12/2025,HB_WEST,JUNCTION_RN,Off-peak,12/01/2026,-10.0726,-1.5431
11/12/2025,NOVA1SLR_ALL,OLNEYTN_RN,Off-peak,12/01/2026,-1.2784,4.41
11/12/2025,POTSVIL_RN,DECKER_GT,Off-peak,12/01/2026,-11.2334,-1.25
11/12/2025,ANTL_ESS_ES1,HAMI_BESS_RN,Off-peak,12/01/2026,-11.0612,-1.5752
11/12/2025,ANCHOR_ALL,ANOL_ESS_RN,Off-peak,12/01/2026,-0.0687,1.9441
11/12/2025,TRSES_UNIT6,LFSTH_RN,Off-peak,12/01/2026,-1.8682,-0.3474
11/12/2025,HHOLLW2_WND1,LFSTH_RN,Off-peak,12/01/2026,-1.6864,-0.4856
11/12/2025,KELAMSL_U1,PAULN_RN,Off-peak,12/01/2026,-0.4387,-0.09
11/12/2025,WRSBES_BESS1,SBEAN_BESS,Off-peak,12/01/2026,-1.6959,-0.3502
11/12/2025,GUNMTN_NODE,CARBN_BSP_1,Off-peak,12/01/2026,-38.5715,-10.9649
11/12/2025,TRUSGILL_RN,CALLAHA_WND1,Off-peak,12/01/2026,-5.9908,3.257
11/12/2025,PRSPERO2_ALL,MIDWY_RN,Off-peak,12/01/2026,-1.6925,-0.3988
11/12/2025,PHOEBE_ALL,JDKNS_RN,Off-peak,12/01/2026,-53.8841,-3.5984
11/12/2025,BRP_LOOP_RN,7RNCHSLR_ALL,Off-peak,12/01/2026,-1.9436,-0.7355
11/12/2025,CANYONWD_ALL,ANCHOR_ALL,Off-peak,12/01/2026,-2.1797,-1.3443
11/12/2025,B_D_B_DAVIG1,SAN_SANMIGG1,Off-peak,12/01/2026,0.0324,1.1416
11/12/2025,MAR_MARSFOG2,SANDHSYD1_2,Off-peak,12/01/2026,-0.2595,0.0351
11/12/2025,X443ESRN,RIONOG_CT3,Off-peak,12/01/2026,-2.8611,-0.9445
11/12/2025,CALHOUN_ALL,RAYB_G78910,Off-peak,12/01/2026,-2.2134,-0.4595
11/12/2025,BOSQ_BSQS_34,HB_NORTH,Off-peak,12/01/2026,-2.7077,-0.4153
11/12/2025,LNCRK_ALL,HB_NORTH,Off-peak,12/01/2026,-1.2013,1.4783
11/12/2025,HB_PAN,HB_NORTH,Off-peak,12/01/2026,0.1783,5.4787
11/12/2025,EUNICE_ALL,ODESW_RN,Off-peak,12/01/2026,-8.8274,-0.5554
11/12/2025,WAP_WAP_G8,ALVIN_RN,Off-peak,12/01/2026,-0.5926,-0.83
11/12/2025,HICK_G1_G2,PC_NORTH_1,Off-peak,12/01/2026,-65.8956,-2.4687
11/12/2025,BAFFIN_ALL,OXY_PUN2,Off-peak,12/01/2026,0.0511,1.164
11/12/2025,NED_NEDIN_G1,N_MRD_ESR_RN,Off-peak,12/01/2026,-0.7259,0.6871
11/12/2025,FORMOSA_PUN2,TREB_SOLAR1,Off-peak,12/01/2026,-0.2034,-0.1724
11/12/2025,MIRASOLE_GEN,MUSTNGCK_ALL,Off-peak,12/01/2026,-0.1395,12.5629
11/12/2025,SENATEWD_1,S_HILLS_RN,Off-peak,12/01/2026,-2.8566,-0.12
11/12/2025,LAUR_BESS_RN,PAULN_RN,Off-peak,12/01/2026,-3.4574,2.0395
11/12/2025,EUNICE_ALL,MIDWY_RN,Off-peak,12/01/2026,-1.1684,2.4569
11/12/2025,CONTINEN_RN,BRIGHTSD_U1,Off-peak,12/01/2026,-3.3204,2.4867
11/12/2025,LOWR_ESS_RN,MV_VALV4_RN,Off-peak,12/01/2026,-0.1753,-0.2108
11/12/2025,MONT_WND_RN,HB_WEST,Off-peak,12/01/2026,1.0075,9.4602
11/12/2025,ODESW_RN,TBWF_ES_BES1,Off-peak,12/01/2026,-4.029,-0.7053
11/12/2025,B_DAVIS_3,WLTC_ESR_RN,Off-peak,12/01/2026,-0.6179,0.0727
11/12/2025,DUKE_GST1CCU,IND_INADALE1,Off-peak,12/01/2026,-9.3693,-5.0422
11/12/2025,BCATWD_WD_1,HLSES_UNIT3,Off-peak,12/01/2026,-0.7123,2.622
11/12/2025,GID_GIDEONG2,LZ_AEN,Off-peak,12/01/2026,-0.1192,0.4294
11/12/2025,AGUAYO_UNIT1,CBECII_89,Off-peak,12/01/2026,-1.6733,-0.078
11/12/2025,ROW_ALL,CBECII_89,Off-peak,12/01/2026,-0.2556,-0.2514
11/12/2025,PALACIOS_RN,CBECII_89,Off-peak,12/01/2026,-21.8972,-4.4311
11/12/2025,MAR_MARSFOG3,GIGA_ESS_RN,Off-peak,12/01/2026,-1.9581,-0.2074
11/12/2025,WLTC_ESR_RN,THW_1_CCU,Off-peak,12/01/2026,-1.486,-0.8352
11/12/2025,ATK_ATKINSG7,THW_1_CCU,Off-peak,12/01/2026,-1.5233,-0.0083
11/12/2025,BVE_UNIT1,TC_PUN2,Off-peak,12/01/2026,-0.1845,-0.0589
11/12/2025,LV5_UNIT1,CVC_CVCG1_5,Off-peak,12/01/2026,-3.205,0.8257
11/12/2025,OUTP_SLR_RN,CPSES_UNIT1,Off-peak,12/01/2026,-4.0157,2.554
11/12/2025,CRANELL_ALL,COTTON_PAP2,Off-peak,12/01/2026,-3.7174,-0.2643
11/12/2025,NUE_NUECESG7,COTTON_PAP2,Off-peak,12/01/2026,-3.2995,-0.0073
11/12/2025,CCEC_GT1,COTTON_PAP2,Off-peak,12/01/2026,-3.3053,-1.3668
11/12/2025,RN_SR_WIND1,L_FRE_ESR_RN,Off-peak,12/01/2026,-0.6843,-0.0209
11/12/2025,LV1A_LV1B,L_FRE_ESR_RN,Off-peak,12/01/2026,-2.1217,-0.2314
11/12/2025,EL_RAYO_ALL,L_FRE_ESR_RN,Off-peak,12/01/2026,-1.8557,-0.2901
11/12/2025,OECCS_1,RANCHERO_ALL,Off-peak,12/01/2026,-23.4456,-9.2118
11/12/2025,RN_APOGEE,S_HILLS_RN,Off-peak,12/01/2026,-1.0815,-0.1716
11/12/2025,BRIGHTSD_U1,X443ESRN,Off-peak,12/01/2026,-0.702,0.716
11/12/2025,CALAVER_JKS2,X443ESRN,Off-peak,12/01/2026,-0.0873,0.0871
11/12/2025,TTWEC_G1,RPUBRDS_RN,Off-peak,12/01/2026,-2.5915,-1.9326
11/12/2025,HB_WEST,LGDRAW_S_ALL,Off-peak,12/01/2026,-16.7971,-2.6659
11/12/2025,WHITE_PT_UN1,FTR_FTR_G1_4,Off-peak,12/01/2026,-1.7926,-1.0278
11/12/2025,HHGT_KENDAL,FPPYD_FPP_G1,Off-peak,12/01/2026,-4.3692,-2.4365
11/12/2025,HB_PAN,HB_WEST,Off-peak,12/01/2026,0.9768,12.4
11/12/2025,NUE_NUECESG9,CCEC_GT2,Off-peak,12/01/2026,-1.2551,-0.1777
11/12/2025,NUE_NUECESG8,CCEC_GT1,Off-peak,12/01/2026,-1.2846,-0.4047
11/12/2025,B_DAVIS_3,CCEC_GT1,Off-peak,12/01/2026,-0.607,-0.06
11/12/2025,FRONT_EC_RN1,MADERO_RN,Off-peak,12/01/2026,-0.4067,0.3766
11/12/2025,EXGNSND_RN,RVRVLYS_ALL,Off-peak,12/01/2026,-9.7753,1.491
11/12/2025,HB_HUBAVG,RVRVLYS_ALL,Off-peak,12/01/2026,-1.7257,-0.304
11/12/2025,BBREEZE_1_2,DAG_ALL,Off-peak,12/01/2026,-1.0323,3.8654
11/12/2025,CTW_RN,PRO_RN,Off-peak,12/01/2026,-0.5864,-0.142
11/12/2025,HB_NORTH,LZ_RAYBN,Off-peak,12/01/2026,-0.3063,0.3989
11/12/2025,SAN_SANMIGG1,LZ_LCRA,Off-peak,12/01/2026,-1.9137,0.17
11/12/2025,CAPRIDGE_ALL,ABINDUST_RN,Off-peak,12/01/2026,-20.1321,-1.8699
11/12/2025,AGUAYO_UNIT1,DILEOS_UNIT1,Off-peak,12/01/2026,-1.6583,-0.507
11/12/2025,LMO_ESR_RN,THW_THWGT5X,Off-peak,12/01/2026,-0.2344,-0.0426
11/12/2025,LMO_ESR_RN,THW_1_CCU,Off-peak,12/01/2026,-0.2603,-0.0604
11/12/2025,MIL_MILG345,TEN_CT1_STG,Off-peak,12/01/2026,-0.2759,0.0814
11/12/2025,SKY1,TC_PUN1,Off-peak,12/01/2026,-12.0942,-3.4243
