CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
161954573,XSCEN2,GBY_GT,WAP_WAP_G8,OPT,PeakWE,5.1,0.422285
161955103,XSCEN2,LIG_RN,LZ_HOUSTON,OPT,PeakWE,5.1,0.318911
161957259,XPENT1,B_DAVIS_3,BLACKJAK_RN,OBL,PeakWE,10.0,-2.4688
161963544,XMAIA1,BRP_SWNY_RN,NCO_RN,OPT,PeakWE,0.5,0.125701
161963638,XMAIA1,FRONT_EC_RN1,DC_R,OPT,PeakWE,0.5,0.326372
161963669,XMAIA1,KINGW_ALL,CASL_GAP_UN1,OPT,PeakWE,0.5,0.035898
161963799,XMAIA1,SADLBACK_RN,FLOWERII_RN,OPT,PeakWE,0.5,0.159543
135158772,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWE,302.0,6.009325
135158838,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWE,38.0,15.225344
135158905,XGAR,OLIN_OLING_2,LZ_NORTH,OPT,PeakWE,107.0,1.037426
135158992,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,PeakWE,53.5,4.480325
135159010,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,PeakWE,195.5,6.861121
137586169,XLUMN,COL_COLETOG1,HB_SOUTH,OBL,PeakWE,8.2,11.530406
137590746,XDME,RN_DEC_AGR_A,HB_NORTH,OBL,PeakWE,0.2,-0.219575
137590949,XDME,RN_DEC_AGR_B,HB_NORTH,OBL,PeakWE,0.2,-0.2177
137591082,XDME,RN_DEC_AGR_D,HB_NORTH,OBL,PeakWE,0.2,-0.220617
137591145,XDME,HICK_G1_G2,HB_NORTH,OBL,PeakWE,0.5,-4.35599
137593477,XLUTRD,FRNYPP_2_CCU,HB_NORTH,OBL,PeakWE,15.7,0.03
137593565,XLUTRD,MDANP_CT3_4,HB_NORTH,OBL,PeakWE,10.2,0.034031
137593588,XLUTRD,OECCS_2,HB_WEST,OBL,PeakWE,12.0,-7.582459
137593675,XLUTRD,FRNYPP_1_CCU,HB_NORTH,OBL,PeakWE,17.6,0.03
137593727,XLUTRD,LPCCS_UNIT1,HB_NORTH,OBL,PeakWE,9.2,0.965764
137595214,XEAGL,HB_NORTH,HB_SOUTH,OBL,PeakWE,17.1,-3.879907
137603478,XNEXTA,WHTTAIL_WR1,HB_NORTH,OBL,PeakWE,0.6,-1.838408
137609950,XTENS3,MDANP_CT1_2,LHSES_UNIT1,OPT,PeakWE,23.1,0.452875
137614340,XECNRQ,GRANDVW1_A_B,HB_NORTH,OBL,PeakWE,11.4,4.052988
137614856,XECNRQ,SAMSON_ALL,HB_NORTH,OBL,PeakWE,8.4,0.638368
137614883,XECNRQ,SAMSON_ALL,HB_NORTH,OPT,PeakWE,15.5,0.971481
137616642,XFRONT,HB_WEST,LZ_WEST,OBL,PeakWE,0.7,6.73
137616955,XSHEL2,HB_HOUSTON,LZ_HOUSTON,OBL,PeakWE,7.1,0.683736
137617039,XSHEL2,HB_SOUTH,LZ_CPS,OBL,PeakWE,50.0,8.58
137617314,XSHEL2,HB_SOUTH,LZ_AEN,OBL,PeakWE,50.0,8.566915
137631055,XNRGP,SJS_SJS_G1,HB_HOUSTON,OBL,PeakWE,12.9,-3.49526
137633811,XECNRQ,EL_RAYO_ALL,HB_SOUTH,OBL,PeakWE,5.9,18.135146
137633819,XECNRQ,HB_WEST,HB_NORTH,OBL,PeakWE,1.0,-2.508149
137633924,XECNRQ,IMP_RN1,HB_NORTH,OPT,PeakWE,8.4,0.901556
137633976,XECNRQ,IND_INADALE1,HB_WEST,OBL,PeakWE,8.7,5.33
137641711,XBTGP2,CHALUP_ALL,LV1A_LV1B,OPT,PeakWE,10.0,0.247739
137643962,XVBEIN,MCDLD_FCSBW1,OWF_OWF,OPT,PeakWE,4.8,1.20627
137647130,XEDFEN,HB_SOUTH,LZ_SOUTH,OBL,PeakWE,1.9,0.5
137652937,XPEAKE,WOV_BESS_RN,OECCS_1,OPT,PeakWE,3.1,0.551558
137653028,XPEAKE,FOXTROT_ALL,SAN_SANMIGG1,OPT,PeakWE,7.5,10.111756
137654566,XMUDD,HOLSTEIN_ALL,SWEETWND_1,OPT,PeakWE,4.0,0.470406
137657437,XALTU2,CHAMON_UN1,CVC_CVCG1_5,OPT,PeakWE,1.6,0.136908
137659509,XMUDD,CAMWIND_RN,RN_SR_WIND1,OPT,PeakWE,0.6,4.791489
137662525,XPEAK2,B_DAVIS_3,CCEC_GT1,OPT,PeakWE,35.9,0.472198
137662579,XPEAK2,GRANDVW1_A_B,DC_N,OPT,PeakWE,5.4,2.422952
137662668,XPEAK2,LZ_NORTH,HLSES_UNIT4,OPT,PeakWE,7.5,0.28981
137666911,XPEAK1,VERAWIND_ALL,HB_NORTH,OPT,PeakWE,6.5,2.847845
137666935,XPEAK1,AVIAT_ALL,HB_BUSAVG,OPT,PeakWE,7.0,2.75019
137679559,XHART2,HHOLLW3_WND1,HOLSTEIN_ALL,OPT,PeakWE,2.4,0.137441
137682289,XLCPE2,CHAMON_UN1,THW_THWGT5X,OPT,PeakWE,2.5,0.422072
137685448,XCRIMS,CALAVER_JKS1,BRA_AVR_CST1,OPT,PeakWE,4.0,0.234647
137685541,XCRIMS,LMAJADAS_ALL,EL_RAYO_ALL,OPT,PeakWE,1.3,1.085737
137704100,XBAYES,BRIGHTSD_RN,COL_COLETOG1,OPT,PeakWE,2.2,0.365765
137708373,XDESL2,LZ_WEST,TAYGETE_ALL,OPT,PeakWE,0.6,2.585942
137708552,XDESL2,LV5_UNIT1,CABEZON_ALL,OPT,PeakWE,0.5,1.1742
137708569,XDESL2,DUKE_GST1CCU,DC_R,OPT,PeakWE,0.4,1.429304
137708690,XDESL2,IND_INADALE1,ELB_ELBCREEK,OPT,PeakWE,1.5,9.343466
137708837,XDESL2,LZ_WEST,FLCNS_UNIT1,OPT,PeakWE,0.8,2.848381
137708891,XDESL2,TI_SOLAR_ALL,W_PECO_UNIT1,OPT,PeakWE,1.5,0.348332
137708996,XDESL2,BOSQ_BSQS_34,BOSQ_BSQSU_5,OPT,PeakWE,0.4,0.090497
137709584,XDESL1,MWEC_G1,RDCAN_RDCNY1,OPT,PeakWE,0.4,0.890302
137710304,XDESL1,LZ_WEST,SWEC_G1,OPT,PeakWE,0.4,3.631805
137710306,XDESL1,MIRASOLE_GEN,KARAKAW1_1,OPT,PeakWE,0.4,7.425282
145150609,XLUREP,HB_HOUSTON,LZ_HOUSTON,OPT,PeakWE,73.0,0.836444
145165627,XSUEZ1,HB_NORTH,LZ_NORTH,OBL,PeakWE,96.0,1.11
145167047,XDME,RN_DEC_AGR_C,HB_NORTH,OBL,PeakWE,0.3,-0.220617
145167184,XDME,HICK_G1_G2,HB_NORTH,OBL,PeakWE,1.0,-4.35599
145167248,XDME,CAPRIDG4_CR4,HB_NORTH,OBL,PeakWE,1.5,-3.005142
145167316,XDME,LGDRAW_S_ALL,HB_NORTH,OBL,PeakWE,0.9,-0.610845
145172150,XAEN,BOOTLEG_UN1,LZ_AEN,OPT,PeakWE,0.6,6.743747
