SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,JAN_2024,PeakWE,-9.180901
WRSBES_BESS1,JAN_2024,PeakWE,-9.203730
SBEAN_BESS,JAN_2024,PeakWE,-9.082074
REDBARN_RN,JAN_2024,PeakWE,-9.151102
VISION_RN,JAN_2024,PeakWE,-2.094879
GRIF_TRL_RN,JAN_2024,PeakWE,-0.502130
VIC_VICTORG6,JAN_2024,PeakWE,-3.360459
VIC_VICTORG5,JAN_2024,PeakWE,-3.360459
MYR_ALL,JAN_2024,PeakWE,0.740063
CEDROHI_CHW1,JAN_2024,PeakWE,9.564048
HAMI_BESS_RN,JAN_2024,PeakWE,-12.281736
N_MRD_ESR_RN,JAN_2024,PeakWE,6.738407
SPNC_SPNCE_5,JAN_2024,PeakWE,-1.945008
VORT_ALL_RN,JAN_2024,PeakWE,-0.759778
SPNC_SPNCE_4,JAN_2024,PeakWE,-1.945008
SC2SES_UNIT1,JAN_2024,PeakWE,-2.076130
MCLNSLR_RN,JAN_2024,PeakWE,-4.542230
CBECII_CT7,JAN_2024,PeakWE,-0.513793
WILDWIND_ALL,JAN_2024,PeakWE,-2.141715
TGCCS_ALL,JAN_2024,PeakWE,-1.907072
HB_NORTH,JAN_2024,PeakWE,-2.148132
CALAVER_JKS2,JAN_2024,PeakWE,-3.973589
BRP_ZPT1_RN,JAN_2024,PeakWE,5.027226
SAN_SANMIGG1,JAN_2024,PeakWE,6.742000
COTPLNS_RN,JAN_2024,PeakWE,2.527369
CALAVER_JKS1,JAN_2024,PeakWE,-3.973589
CALAVER_JTD2,JAN_2024,PeakWE,-3.564171
CALAVER_JTD1,JAN_2024,PeakWE,-3.564171
HHGT_KENDAL,JAN_2024,PeakWE,-1.674275
BRPMAGNO_RN,JAN_2024,PeakWE,-18.446841
LASSO_GEN,JAN_2024,PeakWE,-11.416860
LGE_LGE_GT2,JAN_2024,PeakWE,2.624080
LGE_LGE_GT1,JAN_2024,PeakWE,2.624080
RIPPEY_ALL,JAN_2024,PeakWE,-2.497302
SANDHSYD6_7,JAN_2024,PeakWE,-6.348571
BRP_PBL2_RN,JAN_2024,PeakWE,-11.644153
DC_R,JAN_2024,PeakWE,6.415936
DC_N,JAN_2024,PeakWE,0.037693
PISG_RN_ALL,JAN_2024,PeakWE,-2.120633
ALGOD_ALL_RN,JAN_2024,PeakWE,7.738924
DC_L,JAN_2024,PeakWE,10.177615
TNSKA_CCU,JAN_2024,PeakWE,-0.766805
VANCOURT_RN,JAN_2024,PeakWE,8.291968
LPCCS_UNIT1,JAN_2024,PeakWE,-1.348132
DC_E,JAN_2024,PeakWE,-2.275783
LPCCS_UNIT2,JAN_2024,PeakWE,-1.348132
NCARBID_PUN1,JAN_2024,PeakWE,-1.972614
NCARBID_PUN2,JAN_2024,PeakWE,-1.972379
CN_BRKS_UNT1,JAN_2024,PeakWE,2.680287
QALSW_ALL,JAN_2024,PeakWE,-8.292248
LZ_AEN,JAN_2024,PeakWE,-5.661714
WAP_WAPGT_1,JAN_2024,PeakWE,-1.560578
TXCTY_CTB,JAN_2024,PeakWE,-8.260340
TXCTY_CTC,JAN_2024,PeakWE,-8.260340
TORR_ALL,JAN_2024,PeakWE,11.290106
TXCTY_CTA,JAN_2024,PeakWE,-8.260340
REDFISH_ALL,JAN_2024,PeakWE,10.871960
PANDA_T2_ST1,JAN_2024,PeakWE,-2.383732
SWT_BESS_RN,JAN_2024,PeakWE,-2.800983
DECKER_GT,JAN_2024,PeakWE,-7.569754
OBERON_U1,JAN_2024,PeakWE,-9.084911
MISAE_GEN_RN,JAN_2024,PeakWE,2.108835
N_AL_BESS_RN,JAN_2024,PeakWE,5.700398
ZIER_SLR_ALL,JAN_2024,PeakWE,-10.603858
RSK_RN,JAN_2024,PeakWE,-4.436443
BAYC_BESS_RN,JAN_2024,PeakWE,-3.202991
WHCCS2_4,JAN_2024,PeakWE,-1.752452
RN_ECEC_HOLT,JAN_2024,PeakWE,-9.523023
BOSQ_BSQS_12,JAN_2024,PeakWE,-2.537068
FLTCK_SSI,JAN_2024,PeakWE,-3.757539
NED_NEDIN_G1,JAN_2024,PeakWE,5.417195
LONEWOLF_ALL,JAN_2024,PeakWE,-1.252448
NED_NEDIN_G2,JAN_2024,PeakWE,6.263249
NED_NEDIN_G3,JAN_2024,PeakWE,6.263249
BRISCOE_WIND,JAN_2024,PeakWE,2.484856
ELSAUZ_ALL,JAN_2024,PeakWE,10.850066
BOSQ_BSQSU_5,JAN_2024,PeakWE,-2.537068
RTLSNAKE_BT,JAN_2024,PeakWE,-9.120501
COTTON_PAP2,JAN_2024,PeakWE,4.263249
JUNCTION_RN,JAN_2024,PeakWE,-1.680460
HI_LONEB_RN1,JAN_2024,PeakWE,-7.651102
TGS_GT01,JAN_2024,PeakWE,-1.638784
CRWN_SLR_UN1,JAN_2024,PeakWE,-2.357855
FERGCC_GT2_3,JAN_2024,PeakWE,-2.142271
MLSES_UNIT1,JAN_2024,PeakWE,-1.698132
MLSES_UNIT2,JAN_2024,PeakWE,-1.698132
MLSES_UNIT3,JAN_2024,PeakWE,-1.698132
ROW_ALL,JAN_2024,PeakWE,-0.996890
MWEC_G1,JAN_2024,PeakWE,-2.626498
E_BLACK_RN,JAN_2024,PeakWE,-3.216046
CHE_PUN2,JAN_2024,PeakWE,-3.550915
CHE_PUN1,JAN_2024,PeakWE,-3.550915
THW_1_CCU,JAN_2024,PeakWE,-2.353560
JC_BAT_RN,JAN_2024,PeakWE,-4.176775
HB_PAN,JAN_2024,PeakWE,2.279732
BOSQ_BSQS_34,JAN_2024,PeakWE,-2.723431
GBY_GT,JAN_2024,PeakWE,-3.035123
FLCNS_UNIT3,JAN_2024,PeakWE,-6.101804
FENCESLR_ALL,JAN_2024,PeakWE,-2.425242
FLCNS_UNIT2,JAN_2024,PeakWE,-6.101804
FLCNS_UNIT1,JAN_2024,PeakWE,-6.101804
TOPAZ_ALL,JAN_2024,PeakWE,-8.288833
DECKER_DPG2,JAN_2024,PeakWE,-7.541561
CORAZON_RN,JAN_2024,PeakWE,11.290106
LGW_UNIT_ALL,JAN_2024,PeakWE,-1.663294
GWEC_G1,JAN_2024,PeakWE,-3.432646
PANDA_S_ST1,JAN_2024,PeakWE,-2.414611
WHCCS_CT1_ST,JAN_2024,PeakWE,-1.752569
FRNYPP_1_CCU,JAN_2024,PeakWE,-1.848132
SL_PUN2,JAN_2024,PeakWE,-5.168469
SL_PUN1,JAN_2024,PeakWE,-5.168469
TGW_T1_T2,JAN_2024,PeakWE,10.429366
COYOTSPR_RN,JAN_2024,PeakWE,-9.230781
SAMSON_ALL,JAN_2024,PeakWE,-2.347113
TTWEC_G1,JAN_2024,PeakWE,-3.017635
WIPOPA_3_4,JAN_2024,PeakWE,-1.683153
