TargetDate,Source,Sink,TimeOfUse,StartDate,ACI99,ACP
05/14/2025,VIC_VICTORG5,PTLBES_BESS1,PeakWD,03/01/2026,-3.268,1.633
05/14/2025,TRSES_UNIT6,NACPW_UNIT1,PeakWD,03/01/2026,-3.2251,-0.4622
05/14/2025,TRSES_UNIT6,ELS_RN_1,PeakWD,03/01/2026,-4.764,-1.6556
05/14/2025,VORT_ALL_RN,VERAWIND_ALL,PeakWD,03/01/2026,-5.3002,-0.6116
05/14/2025,LZ_LCRA,HB_SOUTH,PeakWD,03/01/2026,-29.9009,-7.5
05/14/2025,SHANNONW_RN,LZ_RAYBN,PeakWD,03/01/2026,0.075,2.6584
05/14/2025,BRISCOE_WIND,WAKEWE_ALL,PeakWD,03/01/2026,-0.6892,2.1463
05/14/2025,BCH_RN,CBECII_89,PeakWD,03/01/2026,-10.2012,-1.9799
05/14/2025,BAIRDWND_ALL,LILY_RN,PeakWD,03/01/2026,-0.9229,2.3752
05/14/2025,PSG_PSG_GT2,OGSES_1,PeakWD,03/01/2026,-44.0731,-7.5887
05/14/2025,PRID_RN,SPNC_SPNCE_4,PeakWD,03/01/2026,-10.7715,0.8944
05/14/2025,VORT_ALL_RN,LZ_NORTH,PeakWD,03/01/2026,0.2055,2.7429
05/14/2025,BRA_AVR1_CT2,DC_E,PeakWD,03/01/2026,-10.6366,-6.6337
05/14/2025,ANCHOR_ALL,WHCCS_CT2,PeakWD,03/01/2026,-7.2704,0.6542
05/14/2025,STP_STP_G1,HB_HOUSTON,PeakWD,03/01/2026,-0.7197,2.5
05/14/2025,OWF_OWF,APPALOSA_ALL,PeakWD,03/01/2026,-20.5718,-8.2179
05/14/2025,TEN_CT1_STG,LZ_NORTH,PeakWD,03/01/2026,-12.4425,-2.16
05/14/2025,SWEETWN2_2_4,IND_INADALE1,PeakWD,03/01/2026,-3.7374,-0.6453
05/14/2025,WNDTS2_UNIT1,SSPURT_WIND1,PeakWD,03/01/2026,-29.0385,-16.1084
05/14/2025,BTM_ALL,WAP_WAP_G3,PeakWD,03/01/2026,-2.0378,-0.0841
05/14/2025,RIOG_ESR_RN,CONTINEN_RN,PeakWD,03/01/2026,-0.5186,0.46
05/14/2025,PSG_PSG_GT2,AZ_ALL,PeakWD,03/01/2026,-0.114,0.2862
05/14/2025,PC_NORTH_1,FLTBES1,PeakWD,03/01/2026,-3.5771,12.662
05/14/2025,WEC_WECG1,CISC_RN,PeakWD,03/01/2026,-8.8241,1.2222
05/14/2025,RN_RTS1,AVIAT_ALL,PeakWD,03/01/2026,-0.8014,2.5977
05/14/2025,X443ESRN,CHEDPW_GT2,PeakWD,03/01/2026,-10.2698,-2.299
05/14/2025,CITYVICT_ALL,IMP_RN1,PeakWD,03/01/2026,-13.5672,-1.3155
05/14/2025,SHEEPCRK_1,WILDWIND_ALL,PeakWD,03/01/2026,-0.3839,1.0974
05/14/2025,7RNCHSLR_ALL,TC_PUN1,PeakWD,03/01/2026,-12.4551,-2.9222
05/14/2025,EBELLS_UNIT1,PHOENIX_RN,PeakWD,03/01/2026,-3.878,0.0947
05/14/2025,ANACACHO_ANA,RIONOG_ST1,PeakWD,03/01/2026,-10.8824,-8.8691
05/14/2025,AGUAYO_UNIT1,TNP_TNP_O_1,PeakWD,03/01/2026,-13.3252,-0.2728
05/14/2025,PANDA_S_CT1,LZ_RAYBN,PeakWD,03/01/2026,-2.4809,0.23
05/14/2025,BATCAVE_RN,DILEOS_UNIT1,PeakWD,03/01/2026,-15.6199,-11.1187
05/14/2025,AGUAYO_UNIT1,DIBOL_RN,PeakWD,03/01/2026,-9.0686,-0.0438
05/14/2025,YNG_WND_ALL,DC2SES_ALL,PeakWD,03/01/2026,-4.9659,0.5812
05/14/2025,MIRASOLE_GEN,W_HRL_ESR_RN,PeakWD,03/01/2026,-4.5413,0.4148
05/14/2025,MNWL_BESS_RN,JACKCNTY_CT1,PeakWD,03/01/2026,-5.0726,-0.4258
05/14/2025,CANYONWD_ALL,HWF_HWFG1,PeakWD,03/01/2026,-1.6919,-0.9976
05/14/2025,MIDWY_RN,PHOEBE_ALL,PeakWD,03/01/2026,-0.7216,0.0137
05/14/2025,B_DAVIS_3,CRANELL_ALL,PeakWD,03/01/2026,-4.261,-1.0351
05/14/2025,RAMBLER_UNIT,WCPP_CT1,PeakWD,03/01/2026,-9.1565,-1.3403
05/14/2025,WHCCS_CT1_ST,JCKCNTY2_CT3,PeakWD,03/01/2026,-5.4962,0.524
05/14/2025,NED_NEDIN_G2,BRP_LOP1_RN,PeakWD,03/01/2026,-25.3759,-1.8561
05/14/2025,NCARBID_PUN1,LOS_LOSTPGT1,PeakWD,03/01/2026,-8.0201,-0.6726
05/14/2025,TRSES_UNIT6,BR_ARROW_ALL,PeakWD,03/01/2026,-9.326,-0.0917
05/14/2025,PRO_RN,PNPI_GT2_RN,PeakWD,03/01/2026,-2.4792,-1.6686
05/14/2025,WES_ALL,DOWGEN_PUN1,PeakWD,03/01/2026,-9.9469,-3.0109
05/14/2025,OECCS_1,OBERON_U1,PeakWD,03/01/2026,-2.9979,0.2353
05/14/2025,JACKCNTY_CT1,FRNYPP_2_CCU,PeakWD,03/01/2026,-9.36,-4.6592
05/14/2025,HAYSEN1_2,BIGSTAR_ALL,PeakWD,03/01/2026,-3.702,-0.2454
05/14/2025,HAYSEN1_2,RIONOG_CT1,PeakWD,03/01/2026,-0.0837,0.506
05/14/2025,GBY_GT,CHEDPW_GT2,PeakWD,03/01/2026,-0.9671,-0.7111
05/14/2025,LONEWOLF_ALL,LNCRK_ALL,PeakWD,03/01/2026,-4.025,-2.32
05/14/2025,HRFDWIND_ALL,WAKEWE_ALL,PeakWD,03/01/2026,-0.6896,2.691
05/14/2025,HRFDWIND_ALL,MASSENGL_G6,PeakWD,03/01/2026,-1.8699,3.07
05/14/2025,ELS_RN_1,MDANP_CT1_2,PeakWD,03/01/2026,-1.7759,-0.858
05/14/2025,MCLNSLR_RN,FPPYD_FPP_G1,PeakWD,03/01/2026,-31.9068,-13.329
05/14/2025,WCPP_CT2,WILDWIND_ALL,PeakWD,03/01/2026,-0.3893,0.1977
05/14/2025,TRINITY_ALL,LZ_NORTH,PeakWD,03/01/2026,0.2539,2.3618
05/14/2025,SWEETWN2_2_4,WH_WIND_ALL,PeakWD,03/01/2026,-1.5961,-0.7758
05/14/2025,TGS_GT01,LMO_ESR_RN,PeakWD,03/01/2026,-37.5281,-2.3766
05/14/2025,TGS_GT01,JAD_RN,PeakWD,03/01/2026,-18.879,0.1187
05/14/2025,WNDTS2_UNIT1,DC2SES_ALL,PeakWD,03/01/2026,-23.6023,-9.2906
05/14/2025,WNDTS2_UNIT1,CISC_RN,PeakWD,03/01/2026,-18.583,-5.8629
05/14/2025,GRANDVW1_A_B,BLSMT1_5_A_6,PeakWD,03/01/2026,0.019,3.7918
