CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
121871379,XNEXTA,BORDAS_345,HB_SOUTH,OBL,Off-peak,1.3,10.374504
121871380,XNEXTA,BORDAS_345,HB_SOUTH,OBL,Off-peak,1.3,10.374504
121853495,XEXELO,HB_NORTH,HB_SOUTH,OBL,Off-peak,15.0,0.534276
121853496,XEXELO,HB_NORTH,HB_SOUTH,OBL,Off-peak,15.0,0.534276
121853497,XEXELO,HB_NORTH,HB_SOUTH,OBL,Off-peak,15.0,0.534276
121853498,XEXELO,HB_NORTH,HB_SOUTH,OBL,Off-peak,15.0,0.534276
121853499,XEXELO,HB_NORTH,HB_SOUTH,OBL,Off-peak,15.0,0.534276
121845154,XLUREP,HB_NORTH,HB_SOUTH,OBL,Off-peak,137.0,1.883023
121878528,XMERR3,HB_NORTH,HB_SOUTH,OBL,Off-peak,50.0,0.107943
121878529,XMERR3,HB_NORTH,HB_SOUTH,OBL,Off-peak,50.0,0.107943
121876043,XTENS,LMAJADAS_ALL,HB_SOUTH,OPT,Off-peak,1.3,6.70278
121856457,XEDFT3,LMAJADAS_ALL,HB_SOUTH,OPT,Off-peak,17.3,6.103032
121871038,XNEXTA,HHGT_KENDAL,HB_SOUTH,OBL,Off-peak,24.0,-0.14
121871039,XNEXTA,HHGT_KENDAL,HB_SOUTH,OBL,Off-peak,24.0,-0.14
121871084,XNEXTA,HHGT_KENDAL,HB_SOUTH,OBL,Off-peak,29.2,-0.14
121911537,XATNV2,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,0.3,1.374119
121911542,XATNV2,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,0.3,1.374119
121911544,XATNV2,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,0.3,1.374119
121911548,XATNV2,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,0.3,1.374119
121911552,XATNV2,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,0.3,1.374119
121911554,XATNV2,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,0.3,1.374119
121911557,XATNV2,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,0.3,1.374119
121911559,XATNV2,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,0.3,1.374119
121911561,XATNV2,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,0.3,1.374119
121997563,XMOUNT,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,56.2,1.47
121997564,XMOUNT,SENATEWD_1,JCKCNTY2_ST2,OPT,Off-peak,13.1,1.47
121912400,XATNV2,JACKCNTY_CT1,JCKCNTY2_ST2,OPT,Off-peak,0.3,0.44515
