CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
121853490,XEXELO,HB_NORTH,HB_SOUTH,OBL,Off-peak,15.0,-0.318975
121853491,XEXELO,HB_NORTH,HB_SOUTH,OBL,Off-peak,15.0,-0.318975
121853492,XEXELO,HB_NORTH,HB_SOUTH,OBL,Off-peak,15.0,-0.318975
121853493,XEXELO,HB_NORTH,HB_SOUTH,OBL,Off-peak,15.0,-0.318975
121853494,XEXELO,HB_NORTH,HB_SOUTH,OBL,Off-peak,15.0,-0.318975
121845124,XLUREP,HB_NORTH,HB_SOUTH,OBL,Off-peak,139.0,-1.018859
121878528,XMERR3,HB_NORTH,HB_SOUTH,OBL,Off-peak,50.0,0.107943
121878529,XMERR3,HB_NORTH,HB_SOUTH,OBL,Off-peak,50.0,0.107943
121910042,XEDFEN,HB_NORTH,HB_SOUTH,OBL,Off-peak,0.3,-1.018859
121876043,XTENS,LMAJADAS_ALL,HB_SOUTH,OPT,Off-peak,1.3,6.70278
121951331,XHERMI,SAN_SANMIGG1,HB_SOUTH,OPT,Off-peak,10.0,1.696696
121951332,XHERMI,SAN_SANMIGG1,HB_SOUTH,OPT,Off-peak,5.0,1.696696
121879008,XNEXTA,HHGT_KENDAL,HB_SOUTH,OBL,Off-peak,23.0,-1.752492
121879009,XNEXTA,HHGT_KENDAL,HB_SOUTH,OBL,Off-peak,23.0,-1.752492
121879010,XNEXTA,HHGT_KENDAL,HB_SOUTH,OBL,Off-peak,23.0,-1.752492
121879011,XNEXTA,HHGT_KENDAL,HB_SOUTH,OBL,Off-peak,23.0,-1.752492
121897737,XSESKP,FERGCC_GT1_1,MARBFA,OPT,Off-peak,1.2,0.974831
121958623,XDYNE3,INGLCO_PUN2,LGE_PUN1,OPT,Off-peak,0.8,0.211298
121998172,XMOUN2,INGLCO_PUN2,LGE_PUN1,OPT,Off-peak,4.0,0.310472
121998114,XMOUN2,INGLCO_PUN1,LGE_PUN1,OPT,Off-peak,4.0,0.351788
121998314,XMOUN2,LHSES_UNIT1,FRNYPP_1_CCU,OPT,Off-peak,4.0,0.113724
