SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,JAN_2024,PeakWE,-5.404613
WRSBES_BESS1,JAN_2024,PeakWE,-5.079969
SBEAN_BESS,JAN_2024,PeakWE,-4.809673
REDBARN_RN,JAN_2024,PeakWE,-4.515220
GRIF_TRL_RN,JAN_2024,PeakWE,-1.133292
VIC_VICTORG6,JAN_2024,PeakWE,-4.383401
VIC_VICTORG5,JAN_2024,PeakWE,-4.383401
MYR_ALL,JAN_2024,PeakWE,2.659377
CEDROHI_CHW1,JAN_2024,PeakWE,7.661958
VISION_RN,JAN_2024,PeakWE,-2.626312
BRP_ZPT1_RN,JAN_2024,PeakWE,6.301680
SPNC_SPNCE_5,JAN_2024,PeakWE,-1.883168
VORT_ALL_RN,JAN_2024,PeakWE,-1.461347
SPNC_SPNCE_4,JAN_2024,PeakWE,-1.883168
SAN_SANMIGG1,JAN_2024,PeakWE,1.121482
SC2SES_UNIT1,JAN_2024,PeakWE,-2.783850
MCLNSLR_RN,JAN_2024,PeakWE,-21.415212
CBECII_CT7,JAN_2024,PeakWE,-0.231970
WILDWIND_ALL,JAN_2024,PeakWE,-2.385365
TGCCS_ALL,JAN_2024,PeakWE,-2.540930
HB_NORTH,JAN_2024,PeakWE,-2.631942
COTPLNS_RN,JAN_2024,PeakWE,0.776866
CALAVER_JKS2,JAN_2024,PeakWE,-1.925737
CALAVER_JKS1,JAN_2024,PeakWE,-1.925737
CALAVER_JTD2,JAN_2024,PeakWE,-2.221787
CALAVER_JTD1,JAN_2024,PeakWE,-2.221787
HHGT_KENDAL,JAN_2024,PeakWE,-0.756208
BRPMAGNO_RN,JAN_2024,PeakWE,-38.687771
LASSO_GEN,JAN_2024,PeakWE,-5.070103
LGE_LGE_GT2,JAN_2024,PeakWE,1.935555
LGE_LGE_GT1,JAN_2024,PeakWE,1.935555
RIPPEY_ALL,JAN_2024,PeakWE,-2.609802
SANDHSYD6_7,JAN_2024,PeakWE,-3.854471
BRP_PBL2_RN,JAN_2024,PeakWE,-23.910609
DC_R,JAN_2024,PeakWE,4.539153
DC_N,JAN_2024,PeakWE,-0.554967
PISG_RN_ALL,JAN_2024,PeakWE,-2.622787
ALGOD_ALL_RN,JAN_2024,PeakWE,3.822494
DC_L,JAN_2024,PeakWE,11.003633
TNSKA_CCU,JAN_2024,PeakWE,-3.443862
VANCOURT_RN,JAN_2024,PeakWE,8.855841
LPCCS_UNIT1,JAN_2024,PeakWE,-2.011942
DC_E,JAN_2024,PeakWE,-2.762202
LPCCS_UNIT2,JAN_2024,PeakWE,-2.011942
NCARBID_PUN1,JAN_2024,PeakWE,-3.417678
NCARBID_PUN2,JAN_2024,PeakWE,-3.417169
CN_BRKS_UNT1,JAN_2024,PeakWE,0.881071
QALSW_ALL,JAN_2024,PeakWE,-3.375480
LZ_AEN,JAN_2024,PeakWE,-3.399560
WAP_WAPGT_1,JAN_2024,PeakWE,-2.595776
TXCTY_CTB,JAN_2024,PeakWE,-13.914052
TXCTY_CTC,JAN_2024,PeakWE,-13.914052
TORR_ALL,JAN_2024,PeakWE,11.026764
TXCTY_CTA,JAN_2024,PeakWE,-13.914052
