DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,216.2,216.2,Hard Constraint,SARYYUC8,JUN_2024,Off-peak,46.83
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-216.1,216.2,Hard Constraint,DODEMOS5,JUN_2024,PeakWD,271.54
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-222.2,222.2,Hard Constraint,DODEMOS5,MAR_2024,PeakWE,30.32
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,222.2,222.2,Hard Constraint,DODEMOS5,MAR_2024,Off-peak,336.36
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,225.5,225.5,Hard Constraint,DODEMOS5,JAN_2024,PeakWD,602.85
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,222.2,222.2,Hard Constraint,DODEMOS5,MAR_2024,PeakWD,265.96
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,225.5,225.5,Hard Constraint,DODEMOS5,JAN_2024,PeakWE,169.24
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,222.2,222.2,Hard Constraint,DODEMOS5,MAR_2024,PeakWE,172
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,118.8,118.8,Hard Constraint,DWLFMOS5,FEB_2024,PeakWD,293.38
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,117.7,117.7,Hard Constraint,DWLFMOS5,JAN_2024,PeakWD,1739.42
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,115.5,115.5,Hard Constraint,DWLFMOS5,MAR_2024,PeakWD,1860.1
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,115.5,115.5,Hard Constraint,DWLFMOS5,MAR_2024,PeakWE,2305.53
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-622.6,622.6,Hard Constraint,DMGSBTR5,APR_2024,Off-peak,2024.77
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-688.1,688.0,Hard Constraint,DMGSBIT5,FEB_2024,Off-peak,595.38
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-672.7,672.6,Hard Constraint,DMGSBIT5,JAN_2024,Off-peak,282.85
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-672.6,672.6,Hard Constraint,DMGSBTR5,JAN_2024,Off-peak,404.43
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-603.9,603.9,Hard Constraint,DMGSBIT5,JUN_2024,Off-peak,1016.65
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-603.9,603.9,Hard Constraint,DMGSBTR5,JUN_2024,Off-peak,25.43
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-639.6,639.6,Hard Constraint,DMGSBTR5,MAR_2024,Off-peak,1293.4
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-603.9,603.9,Hard Constraint,DMGSBIT5,MAY_2024,Off-peak,186.85
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-603.9,603.9,Hard Constraint,DMGSBTR5,MAY_2024,Off-peak,1007.36
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-622.6,622.6,Hard Constraint,DMGSBTR5,APR_2024,PeakWD,676.36
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-688.1,688.0,Hard Constraint,DMGSBTR5,FEB_2024,PeakWD,390.8
