SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,APR_2026,PeakWE,-15.382484
HRNT_SLR_RN,APR_2026,PeakWE,7.957722
WRSBES_BESS1,APR_2026,PeakWE,-15.851987
SBEAN_BESS,APR_2026,PeakWE,-15.598386
VIC_VICTORG6,APR_2026,PeakWE,-5.324145
VIC_VICTORG5,APR_2026,PeakWE,-5.324145
MYR_ALL,APR_2026,PeakWE,-2.144702
REDBARN_RN,APR_2026,PeakWE,-11.489419
GRIF_TRL_RN,APR_2026,PeakWE,3.774655
VISION_RN,APR_2026,PeakWE,0.858976
CEDROHI_CHW1,APR_2026,PeakWE,0.437069
HAMI_BESS_RN,APR_2026,PeakWE,-12.097650
CMPD_SLR_RN,APR_2026,PeakWE,1.740798
BRP_ZPT1_RN,APR_2026,PeakWE,-5.078424
N_MRD_ESR_RN,APR_2026,PeakWE,-9.105922
SPNC_SPNCE_5,APR_2026,PeakWE,0.850101
RIOG_ESR2_RN,APR_2026,PeakWE,-7.983497
VORT_ALL_RN,APR_2026,PeakWE,3.118816
SPNC_SPNCE_4,APR_2026,PeakWE,0.850101
SAN_SANMIGG1,APR_2026,PeakWE,-3.446130
SC2SES_UNIT1,APR_2026,PeakWE,0.770264
MCLNSLR_RN,APR_2026,PeakWE,-14.960881
CBECII_CT7,APR_2026,PeakWE,-0.181535
WILDWIND_ALL,APR_2026,PeakWE,1.160640
MU_RN,APR_2026,PeakWE,-5.993919
TGCCS_ALL,APR_2026,PeakWE,0.924193
HB_NORTH,APR_2026,PeakWE,0.896301
COTPLNS_RN,APR_2026,PeakWE,7.656122
SIG_SLR_RN,APR_2026,PeakWE,0.380959
CISC_RN,APR_2026,PeakWE,0.141078
CALAVER_JKS2,APR_2026,PeakWE,-5.508371
CALAVER_JKS1,APR_2026,PeakWE,-5.508371
FORTMA_RN,APR_2026,PeakWE,-3.811280
CALAVER_JTD2,APR_2026,PeakWE,-7.245691
CALAVER_JTD1,APR_2026,PeakWE,-7.245691
HHGT_KENDAL,APR_2026,PeakWE,-4.239095
BRPMAGNO_RN,APR_2026,PeakWE,-20.590208
PEARSALL_RN,APR_2026,PeakWE,-7.299647
LASSO_GEN,APR_2026,PeakWE,-14.188785
LGE_LGE_GT2,APR_2026,PeakWE,-2.764512
LGE_LGE_GT1,APR_2026,PeakWE,-2.764512
RIPPEY_ALL,APR_2026,PeakWE,0.443765
SANDHSYD6_7,APR_2026,PeakWE,-5.993609
BRP_PBL2_RN,APR_2026,PeakWE,-15.662297
DC_R,APR_2026,PeakWE,-6.650761
PAVO_ESS_ALL,APR_2026,PeakWE,-12.860019
DC_N,APR_2026,PeakWE,3.751106
PISG_RN_ALL,APR_2026,PeakWE,0.798432
ALGOD_ALL_RN,APR_2026,PeakWE,1.136301
DC_L,APR_2026,PeakWE,2.064675
TNSKA_CCU,APR_2026,PeakWE,1.015716
VANCOURT_RN,APR_2026,PeakWE,0.547237
LPCCS_UNIT1,APR_2026,PeakWE,1.240563
DC_E,APR_2026,PeakWE,0.595982
LPCCS_UNIT2,APR_2026,PeakWE,1.240563
NCARBID_PUN1,APR_2026,PeakWE,-6.288932
NCARBID_PUN2,APR_2026,PeakWE,-6.288916
CN_BRKS_UNT1,APR_2026,PeakWE,7.776084
QALSW_ALL,APR_2026,PeakWE,-12.116853
LZ_AEN,APR_2026,PeakWE,-6.521390
WAP_WAPGT_1,APR_2026,PeakWE,-1.750666
TXCTY_CTB,APR_2026,PeakWE,-10.129887
TXCTY_CTC,APR_2026,PeakWE,-10.129887
TORR_ALL,APR_2026,PeakWE,0.581066
TXCTY_CTA,APR_2026,PeakWE,-10.129887
REDFISH_ALL,APR_2026,PeakWE,0.730900
PANDA_T2_ST1,APR_2026,PeakWE,0.702113
SWT_BESS_RN,APR_2026,PeakWE,-1.932005
DECKER_GT,APR_2026,PeakWE,-6.119748
OBERON_U1,APR_2026,PeakWE,-14.111561
