CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
153586492,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,40.0,0.208437
153586493,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,40.0,0.208437
153586494,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,304.0,1.097853
153586495,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,Off-peak,304.0,1.097853
153586496,XAEN,STP_STP_G1,LZ_AEN,OPT,Off-peak,211.7,3.405069
153586497,XAEN,STP_STP_G2,LZ_AEN,OPT,Off-peak,209.6,3.405069
153586527,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.437366
153586528,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.437366
153586529,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.437366
153586530,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,Off-peak,20.0,3.573894
153586531,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,Off-peak,40.0,3.573894
153586568,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,98.8,0.31418
153586569,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,Off-peak,102.5,0.31418
153586570,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,118.8,0.31418
153586571,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,Off-peak,560.0,0.444346
153586572,XCPSE,STP_STP_G1,LZ_CPS,OPT,Off-peak,370.4,4.153975
153586573,XCPSE,STP_STP_G2,LZ_CPS,OPT,Off-peak,366.8,4.153975
153586591,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,Off-peak,2.0,0.475636
153586592,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,Off-peak,3.0,0.475636
153586631,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,Off-peak,179.5,1.297235
153586632,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,Off-peak,179.5,1.297235
153586633,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,Off-peak,264.5,1.297686
153586634,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,Off-peak,52.0,1.159956
153586635,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,Off-peak,49.8,1.159956
153586636,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,Off-peak,54.5,1.159956
153586693,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,5.113821
153586694,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,5.113821
153586695,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,Off-peak,10.5,4.837055
153586696,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,Off-peak,10.5,4.837055
153586697,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,Off-peak,10.5,4.837055
153586698,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,Off-peak,218.8,3.715143
153586699,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,Off-peak,218.8,3.674863
153586700,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,Off-peak,250.0,3.754863
153586701,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,Off-peak,195.5,1.794951
153586710,XETEC,DENISON_G1_2,LZ_NORTH,OPT,Off-peak,15.7,0.526831
153586711,XETEC,DENISON_G1_2,LZ_NORTH,OPT,Off-peak,15.7,0.526831
153586780,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,40.0,0.683953
153586781,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,40.0,0.683953
153586782,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWD,304.0,4.47394
153586783,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWD,304.0,4.47394
153586784,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWD,211.7,9.317435
153586785,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWD,209.6,9.317435
153586801,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWD,35.0,5.564068
153586802,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWD,35.0,5.564068
153586803,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWD,35.0,5.564068
153586804,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWD,20.0,9.918202
153586805,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWD,40.0,9.918202
153586814,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWD,12.0,1.55002
153586815,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWD,65.4,1.656145
153586833,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWD,103.9,3.417162
153586834,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,PeakWD,94.1,3.417162
153586835,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWD,124.0,3.417162
153586836,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWD,560.0,3.14
153586837,XCPSE,CALAVER_OWS1,LZ_CPS,OPT,PeakWD,330.6,0.47
153586838,XCPSE,CALAVER_OWS2,LZ_CPS,OPT,PeakWD,322.7,0.47
153586839,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWD,370.4,10.383857
153586840,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWD,366.8,10.383857
153586854,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,PeakWD,13.0,0.838176
153586855,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,PeakWD,14.0,0.838176
153586904,XLCRA,AUSTPL_ALL,LZ_LCRA,OPT,PeakWD,2.2,0.95
153586905,XLCRA,AUSTPL_ALL,LZ_LCRA,OPT,PeakWD,2.5,0.95
153586906,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWD,3.2,1.34219
153586907,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWD,3.2,1.34219
153586908,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWD,3.2,1.34219
153586909,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,PeakWD,179.5,3.497996
153586910,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,PeakWD,179.5,3.497996
153586911,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,PeakWD,264.5,3.497884
153586912,XLCRA,GID_GIDEONG1,LZ_LCRA,OPT,PeakWD,17.0,2.367634
153586913,XLCRA,GID_GIDEONG2,LZ_LCRA,OPT,PeakWD,17.0,2.367634
153586914,XLCRA,GID_GIDEONG3,LZ_LCRA,OPT,PeakWD,48.4,2.367634
153586915,XLCRA,INKS_INKS_G1,LZ_LCRA,OPT,PeakWD,3.7,1.834611
153586916,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,PeakWD,52.0,3.084438
153586917,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,PeakWD,49.8,3.084438
153586918,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,PeakWD,54.5,3.084438
153586919,XLCRA,MARBFA,LZ_LCRA,OPT,PeakWD,5.6,1.022163
153586920,XLCRA,MARBFA,LZ_LCRA,OPT,PeakWD,4.2,1.022163
153586921,XLCRA,MAR_MARSFOG1,LZ_LCRA,OPT,PeakWD,9.6,0.768846
153586922,XLCRA,MAR_MARSFOG2,LZ_LCRA,OPT,PeakWD,12.0,0.74143
153586923,XLCRA,MAR_MARSFOG3,LZ_LCRA,OPT,PeakWD,10.0,1.618463
153586924,XLCRA,WIR_WIRTZ_G1,LZ_LCRA,OPT,PeakWD,15.2,3.1534
