CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
171282138,XTEFLP,LGDRAW_S_ALL,BOCO_ESS_RN,OPT,PeakWE,2.8,0.226667
171282139,XTEFLP,LGDRAW_S_ALL,BOCO_ESS_RN,OPT,PeakWE,3.4,0.226667
171285671,XCDAFP,LGDRAW_S_ALL,BOCO_ESS_RN,OPT,PeakWE,2.6,0.081833
171272824,XGBPPO,X443ESRN,EBNY_ESS_RN,OPT,PeakWE,10.0,0.19085
171272825,XGBPPO,X443ESRN,EBNY_ESS_RN,OPT,PeakWE,7.0,0.19085
171265966,XGBPP2,CALAVER_JKS1,EBNY_ESS_RN,OPT,PeakWE,0.6,1.171504
171295872,XSCEN1,ODESW_RN,RSK_RN,OPT,PeakWE,11.3,0.576269
171272291,XCRIMS,LACY_CRK_ALL,RSK_RN,OPT,PeakWE,4.0,0.375972
171276948,XALTO2,LACY_CRK_ALL,RSK_RN,OPT,PeakWE,5.7,0.375972
171285649,XCDAFP,BOCO_ESS_RN,SRWE1_UNIT1,OPT,PeakWE,19.9,0.1
171210361,XSWPWR,TAHOKA_ALL,SRWE1_UNIT1,OPT,PeakWE,7.5,0.49924
171210366,XSWPWR,TAHOKA_ALL,SRWE1_UNIT1,OPT,PeakWE,5.7,0.49924
171210433,XSWPWR,TAHOKA_ALL,SRWE1_UNIT1,OPT,PeakWE,15.0,0.49924
171210596,XSWPWR,TAHOKA_ALL,SRWE1_UNIT1,OPT,PeakWE,1.5,0.49924
171210646,XSWPWR,TAHOKA_ALL,SRWE1_UNIT1,OPT,PeakWE,0.3,0.49924
171229048,XATNV2,LGDRAW_S_ALL,SRWE1_UNIT1,OPT,PeakWE,19.0,0.12
171267457,XDEN,PEY_RN,CBECII_89,OPT,PeakWE,2.0,0.612565
171267458,XDEN,PEY_RN,CBECII_89,OPT,PeakWE,2.0,0.612565
171267459,XDEN,PEY_RN,CBECII_89,OPT,PeakWE,2.0,0.612565
171267460,XDEN,PEY_RN,CBECII_89,OPT,PeakWE,2.0,0.612565
171267461,XDEN,PEY_RN,CBECII_89,OPT,PeakWE,2.0,0.612565
171267462,XDEN,PEY_RN,CBECII_89,OPT,PeakWE,2.0,0.612565
171223314,XBIOUR,HOL_ALL,CBECII_89,OPT,PeakWE,15.0,0.084544
171272274,XCRIMS,HOL_ALL,CBECII_89,OPT,PeakWE,4.0,0.157115
171267422,XDEN,STP_STP_G2,CBECII_89,OPT,PeakWE,2.0,0.788321
171267423,XDEN,STP_STP_G2,CBECII_89,OPT,PeakWE,2.0,0.788321
171267424,XDEN,STP_STP_G2,CBECII_89,OPT,PeakWE,5.0,0.788321
171267425,XDEN,STP_STP_G2,CBECII_89,OPT,PeakWE,25.0,0.788321
171240420,XALTU2,CBEC_ALL,CBECII_89,OPT,PeakWE,2.9,0.277266
171261159,XHART1,CBEC_ALL,CBECII_89,OPT,PeakWE,2.1,0.277266
171263020,XHERM2,CBEC_ALL,CBECII_89,OPT,PeakWE,8.0,0.277266
171263021,XHERM2,CBEC_ALL,CBECII_89,OPT,PeakWE,32.0,0.277266
