SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,JAN_2025,PeakWE,-13.372769
HRNT_SLR_RN,JAN_2025,PeakWE,1.985204
WRSBES_BESS1,JAN_2025,PeakWE,-13.666731
SBEAN_BESS,JAN_2025,PeakWE,-13.517995
REDBARN_RN,JAN_2025,PeakWE,-11.644596
VISION_RN,JAN_2025,PeakWE,-1.789013
GRIF_TRL_RN,JAN_2025,PeakWE,-0.573265
VIC_VICTORG6,JAN_2025,PeakWE,-2.194083
VIC_VICTORG5,JAN_2025,PeakWE,-2.194083
MYR_ALL,JAN_2025,PeakWE,-1.104156
HAMI_BESS_RN,JAN_2025,PeakWE,-13.967412
BRP_ZPT1_RN,JAN_2025,PeakWE,4.044448
N_MRD_ESR_RN,JAN_2025,PeakWE,3.772099
RIOG_ESR2_RN,JAN_2025,PeakWE,5.972871
VORT_ALL_RN,JAN_2025,PeakWE,-0.833161
SPNC_SPNCE_4,JAN_2025,PeakWE,-2.598826
SAN_SANMIGG1,JAN_2025,PeakWE,2.016937
SC2SES_UNIT1,JAN_2025,PeakWE,-2.091028
MCLNSLR_RN,JAN_2025,PeakWE,-10.773163
CBECII_CT7,JAN_2025,PeakWE,-0.496850
WILDWIND_ALL,JAN_2025,PeakWE,-1.805371
TGCCS_ALL,JAN_2025,PeakWE,-1.904056
HB_NORTH,JAN_2025,PeakWE,-1.865119
CISC_RN,JAN_2025,PeakWE,-2.801031
CEDROHI_CHW1,JAN_2025,PeakWE,5.574445
SPNC_SPNCE_5,JAN_2025,PeakWE,-2.598826
COTPLNS_RN,JAN_2025,PeakWE,1.680808
CALAVER_JKS2,JAN_2025,PeakWE,-7.571111
CALAVER_JKS1,JAN_2025,PeakWE,-7.571111
FORTMA_RN,JAN_2025,PeakWE,-2.729553
CALAVER_JTD2,JAN_2025,PeakWE,-5.260519
CALAVER_JTD1,JAN_2025,PeakWE,-5.260519
HHGT_KENDAL,JAN_2025,PeakWE,-3.722004
BRPMAGNO_RN,JAN_2025,PeakWE,-2.765189
LASSO_GEN,JAN_2025,PeakWE,-13.241116
LGE_LGE_GT2,JAN_2025,PeakWE,3.638208
LGE_LGE_GT1,JAN_2025,PeakWE,3.638208
