DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,280.0,280.0,Hard Constraint,SARYYUC8,APR_2025,Off-peak,6.34
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-284.9,284.9,Hard Constraint,SARYYUC8,FEB_2025,Off-peak,47.18
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,284.9,284.9,Hard Constraint,SARYYUC8,FEB_2025,Off-peak,3.91
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,282.8,282.8,Hard Constraint,SARYYUC8,MAR_2025,Off-peak,16.11
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,280.0,280.0,Hard Constraint,SARYYUC8,APR_2025,PeakWD,42.29
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,284.9,284.9,Hard Constraint,SARYYUC8,FEB_2025,PeakWD,18.32
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,289.8,289.8,Hard Constraint,SARYYUC8,JAN_2025,PeakWD,47.26
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,275.1,275.1,Hard Constraint,SARYYUC8,JUN_2025,PeakWD,12.33
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,282.8,282.8,Hard Constraint,SARYYUC8,MAR_2025,PeakWD,11.97
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,277.9,277.9,Hard Constraint,SARYYUC8,MAY_2025,PeakWD,99.23
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,280.0,280.0,Hard Constraint,SARYYUC8,APR_2025,PeakWE,6.35
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,284.9,284.9,Hard Constraint,SARYYUC8,FEB_2025,PeakWE,21.35
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,275.1,275.1,Hard Constraint,SARYYUC8,JUN_2025,PeakWE,0.64
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,282.8,282.8,Hard Constraint,SARYYUC8,MAR_2025,PeakWE,1.68
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,277.9,277.9,Hard Constraint,SARYYUC8,MAY_2025,PeakWE,36.97
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-158.2,158.2,Hard Constraint,DWLFMOS5,APR_2025,Off-peak,149.48
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,158.2,158.2,Hard Constraint,SMOSRLK8,APR_2025,Off-peak,86.01
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-167.3,167.3,Hard Constraint,DWLFMOS5,FEB_2025,Off-peak,78.94
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,167.3,167.3,Hard Constraint,SMOSRLK8,FEB_2025,Off-peak,85.15
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,175.0,175.0,Hard Constraint,SMOSRLK8,JAN_2025,Off-peak,48.7
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-149.1,149.1,Hard Constraint,DWLFMOS5,JUN_2025,Off-peak,1056.28
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,149.1,149.1,Hard Constraint,SMOSRLK8,JUN_2025,Off-peak,122.51
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-163.1,163.1,Hard Constraint,DWLFMOS5,MAR_2025,Off-peak,114.76
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,163.1,163.1,Hard Constraint,SMOSRLK8,MAR_2025,Off-peak,50.27
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-154.0,154.0,Hard Constraint,DWLFMOS5,MAY_2025,Off-peak,82.67
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,154.0,154.0,Hard Constraint,SMOSRLK8,MAY_2025,Off-peak,13.59
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-158.2,158.2,Hard Constraint,DWLFMOS5,APR_2025,PeakWD,145.1
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,167.3,167.3,Hard Constraint,SMOSRLK8,FEB_2025,PeakWD,47.5
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,175.0,175.0,Hard Constraint,SMOSRLK8,JAN_2025,PeakWD,138.76
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-149.1,149.1,Hard Constraint,DWLFMOS5,JUN_2025,PeakWD,755.44
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,149.1,149.1,Hard Constraint,SMOSRLK8,JUN_2025,PeakWD,52.15
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-163.1,163.1,Hard Constraint,DWLFMOS5,MAR_2025,PeakWD,47.83
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-154.0,154.0,Hard Constraint,DWLFMOS5,MAY_2025,PeakWD,101.71
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-158.2,158.2,Hard Constraint,DWLFMOS5,APR_2025,PeakWE,91.72
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,158.2,158.2,Hard Constraint,SMOSRLK8,APR_2025,PeakWE,14.33
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-167.3,167.3,Hard Constraint,DWLFMOS5,FEB_2025,PeakWE,55.83
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,167.3,167.3,Hard Constraint,SMOSRLK8,FEB_2025,PeakWE,15.7
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,175.0,175.0,Hard Constraint,SMOSRLK8,JAN_2025,PeakWE,18.65
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-149.1,149.1,Hard Constraint,DWLFMOS5,JUN_2025,PeakWE,438.1
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,149.1,149.1,Hard Constraint,SMOSRLK8,JUN_2025,PeakWE,41.87
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-163.1,163.1,Hard Constraint,DWLFMOS5,MAR_2025,PeakWE,61.49
1013 WOLFSS_8 11292 PENWELL 1,Line,To - From,-154.0,154.0,Hard Constraint,DWLFMOS5,MAY_2025,PeakWE,73.98
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-275.1,275.1,Hard Constraint,DODEMOS5,JUN_2025,PeakWD,17.49
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-275.1,275.1,Hard Constraint,DODEMOS5,JUN_2025,PeakWE,42.59
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-282.8,282.8,Hard Constraint,DODEMOS5,MAR_2025,PeakWE,2.07
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-669.3,669.3,Hard Constraint,DCONLNG5,JUN_2025,Off-peak,900.84
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-709.4,709.4,Hard Constraint,DCONLNG5,MAR_2025,Off-peak,889.48
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-682.6,682.6,Hard Constraint,DCONLNG5,MAY_2025,Off-peak,23.11
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-696.0,696.0,Hard Constraint,DCONLNG5,APR_2025,PeakWD,1053.33
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-709.4,709.4,Hard Constraint,DCONLNG5,MAR_2025,PeakWD,4535.76
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-682.6,682.6,Hard Constraint,DCONLNG5,MAY_2025,PeakWD,1142.83
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-696.0,696.0,Hard Constraint,DCONLNG5,APR_2025,PeakWE,110.54
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-669.3,669.3,Hard Constraint,DCONLNG5,JUN_2025,PeakWE,1106.82
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-709.4,709.4,Hard Constraint,DCONLNG5,MAR_2025,PeakWE,910.93
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-682.6,682.6,Hard Constraint,DCONLNG5,MAY_2025,PeakWE,252.8
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-669.2,669.2,Hard Constraint,DCONLNG5,APR_2025,Off-peak,713.51
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-682.5,682.5,Hard Constraint,DCONLNG5,FEB_2025,Off-peak,1496.74
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-695.8,695.8,Hard Constraint,DCONLNG5,JAN_2025,Off-peak,2950.61
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-669.2,669.2,Hard Constraint,DCONLNG5,JUN_2025,Off-peak,230.57
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-669.2,669.2,Hard Constraint,DCONLNG5,MAR_2025,Off-peak,6825.16
1025 FSCOGEN_ 1030 MRGNCRK_ 1,Line,To - From,-669.2,669.2,Hard Constraint,DCONLNG5,MAY_2025,Off-peak,246.53
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,289.8,289.8,Hard Constraint,DODEMOS5,JAN_2025,PeakWD,236.57
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,282.8,282.8,Hard Constraint,DODEMOS5,MAR_2025,PeakWD,226.19
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,277.9,277.9,Hard Constraint,DODEMOS5,MAY_2025,PeakWE,100.56
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,APR_2025,Off-peak,9141.84
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,148.4,148.4,Hard Constraint,DWLFMOS5,FEB_2025,Off-peak,5822.98
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,151.2,151.2,Hard Constraint,DWLFMOS5,JAN_2025,Off-peak,10825.25
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,JUN_2025,Off-peak,5831.53
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,MAR_2025,Off-peak,16100.33
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,MAY_2025,Off-peak,11027.75
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,APR_2025,PeakWD,9742.43
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,148.4,148.4,Hard Constraint,DWLFMOS5,FEB_2025,PeakWD,6528.44
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,151.2,151.2,Hard Constraint,DWLFMOS5,JAN_2025,PeakWD,8634.86
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,JUN_2025,PeakWD,1725.92
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,MAR_2025,PeakWD,12134.91
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,MAY_2025,PeakWD,8709.03
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,APR_2025,PeakWE,3168.69
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,148.4,148.4,Hard Constraint,DWLFMOS5,FEB_2025,PeakWE,3319.1
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,151.2,151.2,Hard Constraint,DWLFMOS5,JAN_2025,PeakWE,3528.02
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,MAR_2025,PeakWE,5384.87
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,MAY_2025,PeakWE,4222.13
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,137.2,137.2,Hard Constraint,DCONLNG5,APR_2025,Off-peak,33860.81
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,137.2,137.2,Hard Constraint,DMGSCON5,APR_2025,Off-peak,2710.24
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,144.9,144.9,Hard Constraint,DCONLNG5,FEB_2025,Off-peak,13600.54
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,144.9,144.9,Hard Constraint,DMGSCON5,FEB_2025,Off-peak,12205.5
1032 MRGNCRK_ 11395 NAVIGAT 1,Line,From - To,148.4,148.4,Hard Constraint,DCONLNG5,JAN_2025,Off-peak,18382.37
