DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,40.0,40.0,Hard Constraint,SARYYUC8,OCT_2026,Off-peak,5.93
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,41.0,41.0,Hard Constraint,SARYYUC8,DEC_2026,PeakWE,3.52
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,40.0,40.0,Hard Constraint,SARYYUC8,OCT_2026,PeakWE,1.66
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,39.7,39.7,Hard Constraint,SARYYUC8,SEP_2026,PeakWE,6.72
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,24.5,24.5,Hard Constraint,SMOSRLK8,DEC_2026,Off-peak,28.54
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,23.9,23.9,Hard Constraint,SMOSRLK8,NOV_2026,Off-peak,24.32
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,22.6,22.6,Hard Constraint,SMOSRLK8,OCT_2026,Off-peak,31.63
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,24.5,24.5,Hard Constraint,SMOSRLK8,DEC_2026,PeakWD,28.95
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,23.9,23.9,Hard Constraint,SMOSRLK8,NOV_2026,PeakWD,11.96
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,21.3,21.3,Hard Constraint,SMOSRLK8,AUG_2026,PeakWE,6.55
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,24.5,24.5,Hard Constraint,SMOSRLK8,DEC_2026,PeakWE,21.03
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,21.3,21.3,Hard Constraint,SMOSRLK8,JUL_2026,PeakWE,85.71
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,23.9,23.9,Hard Constraint,SMOSRLK8,NOV_2026,PeakWE,56.39
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,22.6,22.6,Hard Constraint,SMOSRLK8,OCT_2026,PeakWE,3.38
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,22.0,22.0,Hard Constraint,SMOSRLK8,SEP_2026,PeakWE,3.83
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-39.3,39.3,Hard Constraint,DODEMOS5,AUG_2026,Off-peak,101.1
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-39.3,39.3,Hard Constraint,DODEMOS5,JUL_2026,Off-peak,47.43
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-39.3,39.3,Hard Constraint,DODEMOS5,AUG_2026,PeakWD,110.1
