CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
153587500,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,PeakWE,197.8,3.459033
153587501,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,PeakWE,197.8,3.459033
153587502,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,PeakWE,291.3,3.459631
153587503,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,PeakWE,56.2,3.295453
153587504,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,PeakWE,54.3,3.295453
153587505,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,PeakWE,59.4,3.295453
153587474,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,164.0,3.644061
153587476,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,184.0,3.644061
153587477,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWE,560.0,3.270123
153587478,XCPSE,CALAVER_OWS1,LZ_CPS,OPT,PeakWE,27.5,0.189987
153587479,XCPSE,CALAVER_OWS2,LZ_CPS,OPT,PeakWE,50.0,0.189987
153587480,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWE,370.4,7.843696
153587481,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWE,366.8,7.843696
153587400,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWE,301.5,2.796736
153587397,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,20.0,0.512727
153587398,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,20.0,0.512727
153587399,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWE,301.5,2.796736
153587401,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWE,211.7,7.451496
153587402,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWE,209.6,7.451496
153587487,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,PeakWE,5.5,0.899372
153587488,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,PeakWE,19.5,0.899372
153587426,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,10.05042
153587427,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWE,35.0,10.05042
153587428,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,10.05042
153587429,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWE,20.0,10.219413
153587430,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWE,38.0,10.219413
153587445,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWE,4.0,0.919569
153587446,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWE,15.0,0.902887
153587530,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,5.875255
153587531,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,5.875255
153587532,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,PeakWE,10.5,5.036109
153587533,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,PeakWE,10.5,5.036109
153587534,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,PeakWE,10.5,5.036109
153587536,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,PeakWE,218.5,10.060918
153587537,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,PeakWE,250.0,11.190918
153587538,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,PeakWE,195.5,3.432491
153587543,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWE,15.7,0.900494
153587544,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWE,15.7,0.900494
153587890,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,Off-peak,197.8,1.447852
153587891,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,Off-peak,197.8,1.447852
153587892,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,Off-peak,291.3,1.447998
153587893,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,Off-peak,56.2,1.381588
153587894,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,Off-peak,54.3,1.381588
153587895,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,Off-peak,59.4,1.381588
153587858,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,164.0,0.292218
