SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,OCT_2026,PeakWE,-18.733891
DSWL_BES1,OCT_2026,PeakWE,-0.655908
SBEAN_BESS,OCT_2026,PeakWE,-18.592084
REDBARN_RN,OCT_2026,PeakWE,-15.430580
VISION_RN,OCT_2026,PeakWE,-0.178017
GRIF_TRL_RN,OCT_2026,PeakWE,4.084691
PERE_SLR_RN,OCT_2026,PeakWE,0.628796
VIC_VICTORG6,OCT_2026,PeakWE,-1.771267
HRNT_SLR_RN,OCT_2026,PeakWE,6.408498
WRSBES_BESS1,OCT_2026,PeakWE,-19.134343
VIC_VICTORG5,OCT_2026,PeakWE,-1.771267
MYR_ALL,OCT_2026,PeakWE,-2.540613
CEDROHI_CHW1,OCT_2026,PeakWE,1.833836
HAMI_BESS_RN,OCT_2026,PeakWE,-13.573910
CMPD_SLR_RN,OCT_2026,PeakWE,6.712340
BRP_ZPT1_RN,OCT_2026,PeakWE,-8.289702
N_MRD_ESR_RN,OCT_2026,PeakWE,-13.615617
SPNC_SPNCE_5,OCT_2026,PeakWE,1.018098
RIOG_ESR2_RN,OCT_2026,PeakWE,-11.648514
VORT_ALL_RN,OCT_2026,PeakWE,3.313932
SPNC_SPNCE_4,OCT_2026,PeakWE,1.018098
SAN_SANMIGG1,OCT_2026,PeakWE,-1.046164
SC2SES_UNIT1,OCT_2026,PeakWE,-0.528686
MCLNSLR_RN,OCT_2026,PeakWE,-6.899623
CBECII_CT7,OCT_2026,PeakWE,0.311828
WILDWIND_ALL,OCT_2026,PeakWE,0.523877
MU_RN,OCT_2026,PeakWE,-4.617148
HB_NORTH,OCT_2026,PeakWE,0.047564
COTPLNS_RN,OCT_2026,PeakWE,6.499280
SIG_SLR_RN,OCT_2026,PeakWE,-0.223569
CISC_RN,OCT_2026,PeakWE,-7.286536
TYSN_SLR_RN,OCT_2026,PeakWE,1.443216
CALAVER_JKS2,OCT_2026,PeakWE,-7.803518
CALAVER_JKS1,OCT_2026,PeakWE,-7.803518
FALFUR_RN2,OCT_2026,PeakWE,0.076565
FORTMA_RN,OCT_2026,PeakWE,-4.232369
CALAVER_JTD2,OCT_2026,PeakWE,-7.192117
CALAVER_JTD1,OCT_2026,PeakWE,-7.192117
HHGT_KENDAL,OCT_2026,PeakWE,-4.233768
BRPMAGNO_RN,OCT_2026,PeakWE,-5.629721
PEARSALL_RN,OCT_2026,PeakWE,-4.251546
LASSO_GEN,OCT_2026,PeakWE,-17.862705
LGE_LGE_GT2,OCT_2026,PeakWE,-0.384124
LGE_LGE_GT1,OCT_2026,PeakWE,-0.384124
RIPPEY_ALL,OCT_2026,PeakWE,0.816486
SANDHSYD6_7,OCT_2026,PeakWE,-5.400526
BRP_PBL2_RN,OCT_2026,PeakWE,-11.549822
DC_R,OCT_2026,PeakWE,-10.213773
PAVO_ESS_ALL,OCT_2026,PeakWE,-17.535119
ESCONDID_ESR,OCT_2026,PeakWE,-12.132072
DC_N,OCT_2026,PeakWE,3.586489
PISG_RN_ALL,OCT_2026,PeakWE,-0.260736
ALGOD_ALL_RN,OCT_2026,PeakWE,1.487564
DC_L,OCT_2026,PeakWE,2.072850
TNSKA_CCU,OCT_2026,PeakWE,1.303118
VANCOURT_RN,OCT_2026,PeakWE,1.493821
LPCCS_UNIT1,OCT_2026,PeakWE,1.244911
DC_E,OCT_2026,PeakWE,0.212441
LPCCS_UNIT2,OCT_2026,PeakWE,1.244911
NCARBID_PUN1,OCT_2026,PeakWE,-3.401721
NCARBID_PUN2,OCT_2026,PeakWE,-3.401732
CN_BRKS_UNT1,OCT_2026,PeakWE,6.284156
FAGUSSLR_RN,OCT_2026,PeakWE,5.447968
QALSW_ALL,OCT_2026,PeakWE,-13.947882
LZ_AEN,OCT_2026,PeakWE,-5.614558
WAP_WAPGT_1,OCT_2026,PeakWE,-3.392436
TXCTY_CTB,OCT_2026,PeakWE,-6.095015
TXCTY_CTC,OCT_2026,PeakWE,-6.095015
TORR_ALL,OCT_2026,PeakWE,2.362315
TXCTY_CTA,OCT_2026,PeakWE,-6.095015
REDFISH_ALL,OCT_2026,PeakWE,-0.512436
PANDA_T2_ST1,OCT_2026,PeakWE,-0.469312
SWT_BESS_RN,OCT_2026,PeakWE,-8.897273
DECKER_GT,OCT_2026,PeakWE,-5.707583
OBERON_U1,OCT_2026,PeakWE,-17.046045
GRAN_SLR_RN,OCT_2026,PeakWE,-2.597640
MISAE_GEN_RN,OCT_2026,PeakWE,5.445568
N_AL_BESS_RN,OCT_2026,PeakWE,-13.499780
ANEM_ESS_RN,OCT_2026,PeakWE,1.772132
ASCK_SLR_RN,OCT_2026,PeakWE,7.135173
LOWR_ESS_RN,OCT_2026,PeakWE,-14.627916
ZIER_SLR_ALL,OCT_2026,PeakWE,-10.376676
RSK_RN,OCT_2026,PeakWE,-4.244734
BAYC_BESS_RN,OCT_2026,PeakWE,-5.705581
WHCCS2_4,OCT_2026,PeakWE,0.288257
RN_ECEC_HOLT,OCT_2026,PeakWE,-15.427064
BOSQ_BSQS_12,OCT_2026,PeakWE,-0.002592
FLTCK_SSI,OCT_2026,PeakWE,-5.012401
NED_NEDIN_G1,OCT_2026,PeakWE,-13.907151
LONEWOLF_ALL,OCT_2026,PeakWE,-0.335171
NED_NEDIN_G2,OCT_2026,PeakWE,-13.900765
NED_NEDIN_G3,OCT_2026,PeakWE,-12.767151
BRISCOE_WIND,OCT_2026,PeakWE,6.145805
ELSAUZ_ALL,OCT_2026,PeakWE,3.923761
BOSQ_BSQSU_5,OCT_2026,PeakWE,-0.002592
RTLSNAKE_BT,OCT_2026,PeakWE,-18.760409
COTTON_PAP2,OCT_2026,PeakWE,0.129516
JUNCTION_RN,OCT_2026,PeakWE,-11.949436
HI_LONEB_RN1,OCT_2026,PeakWE,-8.546736
