DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1309 BLUFCKTA 1318 CHINAGRV 1,Line,From - To,171.9,171.9,Hard Constraint,SECRDMT8,MAY_2025,PeakWE,716.12
1310 KNAPP_8 1312 SCURYCHV 1,Line,To - From,-171.9,171.9,Hard Constraint,DMTSCOS5,MAY_2025,Off-peak,4389.61
1310 KNAPP_8 1312 SCURYCHV 1,Line,To - From,-171.9,171.9,Hard Constraint,DSCOFAR5,MAY_2025,Off-peak,11300.95
1310 KNAPP_8 1312 SCURYCHV 1,Line,To - From,-171.9,171.9,Hard Constraint,DMTSCOS5,MAY_2025,PeakWD,11222.15
1310 KNAPP_8 1312 SCURYCHV 1,Line,To - From,-171.9,171.9,Hard Constraint,DSCOFAR5,MAY_2025,PeakWD,65.56
1310 KNAPP_8 1312 SCURYCHV 1,Line,To - From,-171.9,171.9,Hard Constraint,DMTSCOS5,MAY_2025,PeakWE,4485.76
1319 CHINAGRV 1378 COLOCITY 1,Line,From - To,51.0,51.0,Hard Constraint,SFLNBHI9,MAY_2025,PeakWD,70.36
1319 CHINAGRV 1378 COLOCITY 1,Line,From - To,51.0,51.0,Hard Constraint,XBSP89,MAY_2025,PeakWD,671.71
132 BELLCNTY8 3640 SALADO1_ 1,Line,From - To,203.4,203.4,Hard Constraint,DSALHUT5,MAY_2025,PeakWD,673.03
132 BELLCNTY8 3640 SALADO1_ 1,Line,From - To,203.6,203.6,Hard Constraint,DSALHUT5,MAY_2025,PeakWE,8454.3
1321 CARBONSW 1323 BIGSPRIG 1,Line,From - To,55.8,55.8,Hard Constraint,DCONLNG5,MAY_2025,Off-peak,51.39
1321 CARBONSW 1323 BIGSPRIG 1,Line,From - To,55.8,55.8,Hard Constraint,DCONLNG5,MAY_2025,PeakWD,426.53
1321 CARBONSW 1323 BIGSPRIG 1,Line,From - To,55.8,55.8,Hard Constraint,SFLNBHI9,MAY_2025,PeakWD,18.59
1321 CARBONSW 1323 BIGSPRIG 1,Line,From - To,55.8,55.8,Hard Constraint,SFLNBHI9,MAY_2025,PeakWE,80.46
1321 CARBONSW 1323 BIGSPRIG 1,Line,From - To,55.8,55.8,Hard Constraint,XBSP89,MAY_2025,PeakWE,31.37
1333 MCDONALD 1334 GLASSCNT 1,Line,From - To,166.5,166.5,Hard Constraint,SEILPCT8,MAY_2025,Off-peak,16.21
1333 MCDONALD 1334 GLASSCNT 1,Line,From - To,166.5,166.5,Hard Constraint,XEIN58,MAY_2025,PeakWD,50.54
1333 MCDONALD 1334 GLASSCNT 1,Line,From - To,166.5,166.5,Hard Constraint,XEIN58,MAY_2025,PeakWE,1.75
1334 GLASSCNT 1335 FORSANTA 1,Line,To - From,-166.5,166.5,Hard Constraint,SMCDNAV8,MAY_2025,PeakWD,113.71
1334 GLASSCNT 1335 FORSANTA 1,Line,To - From,-166.5,166.5,Hard Constraint,SMCDNAV8,MAY_2025,PeakWE,118.65
1335 FORSANTA 11337 POLECAT 1,Line,To - From,-166.5,166.5,Hard Constraint,SMCDNAV8,MAY_2025,PeakWD,270.13
1335 FORSANTA 11337 POLECAT 1,Line,To - From,-166.5,166.5,Hard Constraint,SMCDNAV8,MAY_2025,PeakWE,40.63
1355 BUZZDRAW 23829 KOCHTAP 1,Line,To - From,-353.7,353.7,Hard Constraint,SW_LVLT5,MAY_2025,Off-peak,24261.02
1355 BUZZDRAW 23829 KOCHTAP 1,Line,To - From,-353.7,353.7,Hard Constraint,SW_LVLT5,MAY_2025,PeakWD,13693.14
1355 BUZZDRAW 23829 KOCHTAP 1,Line,To - From,-353.7,353.7,Hard Constraint,SW_LVLT5,MAY_2025,PeakWE,6910.22
1380 PLOWBOY_ 1381 SWEETWTR 1,Line,To - From,-38.7,38.7,Hard Constraint,SFLNBHI9,MAY_2025,Off-peak,136.36
139 LAKEBELTO 3610 BELTON1_ 1,Line,To - From,-223.2,223.2,Hard Constraint,SCAYBOS8,MAY_2025,PeakWD,67.1
1429 JACKSBRO 1445 BURWICK_ 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DGRSPKR5,MAY_2025,Off-peak,156.05
1429 JACKSBRO 1445 BURWICK_ 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DGRSPKR5,MAY_2025,PeakWD,209.41
1429 JACKSBRO 1445 BURWICK_ 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DGRSPKR5,MAY_2025,PeakWE,117.99
1430 GRHAMSES 17002 GARVEYR 1,Line,To - From,-1018.8,1018.8,Hard Constraint,SBOMJC25,MAY_2025,Off-peak,234.78
1430 GRHAMSES 17002 GARVEYR 1,Line,To - From,-1018.8,1018.8,Hard Constraint,SBOMJC25,MAY_2025,PeakWD,95.32
1430 GRHAMSES 17002 GARVEYR 1,Line,To - From,-1018.8,1018.8,Hard Constraint,SBOMJC25,MAY_2025,PeakWE,76.91
1431 GRHAMSES 1601 GRAHAME_ 1,Line,From - To,176.8,176.8,Hard Constraint,DGRSPKR5,MAY_2025,PeakWD,312.64
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,SCMNCPS5,MAY_2025,Off-peak,2540.55
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,DBUCRGP5,MAY_2025,PeakWD,1553.09
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,SCMNCPS5,MAY_2025,PeakWD,2183.07
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,XCMB58,MAY_2025,PeakWD,1433.79
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,DBUCRGP5,MAY_2025,PeakWE,1217.05
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,SCMNCPS5,MAY_2025,PeakWE,1610.54
1441 COMCHESS 1653 MERCERSG 1,Line,From - To,203.4,203.4,Hard Constraint,DCMNCMN8,MAY_2025,Off-peak,97.59
1441 COMCHESS 1653 MERCERSG 1,Line,From - To,203.4,203.4,Hard Constraint,DCMNCMN8,MAY_2025,PeakWD,432.44
1464 WFALLS_S 1467 NORTHSTR 1,Line,From - To,176.8,176.8,Hard Constraint,DCLECOU5,MAY_2025,Off-peak,77.21
1464 WFALLS_S 1467 NORTHSTR 1,Line,From - To,176.8,176.8,Hard Constraint,SBOMJC25,MAY_2025,PeakWD,5567.79
1464 WFALLS_S 1467 NORTHSTR 1,Line,From - To,176.8,176.8,Hard Constraint,SBOMJC25,MAY_2025,PeakWE,1971.88
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,39.6,39.6,Hard Constraint,SSCLWF18,MAY_2025,Off-peak,596.59
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,39.6,39.6,Hard Constraint,SSCLWF18,MAY_2025,PeakWD,2284.13
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,39.6,39.6,Hard Constraint,XOLN89,MAY_2025,PeakWD,471.54
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,39.6,39.6,Hard Constraint,SSCLWF18,MAY_2025,PeakWE,175.17
1500 PARKWAY1 901257 BOWMAN 1,Line,To - From,-203.4,203.4,Hard Constraint,XBOM58,MAY_2025,PeakWD,259.79
1500 PARKWAY1 901257 BOWMAN 1,Line,To - From,-203.4,203.4,Hard Constraint,DWFCBOM8,MAY_2025,PeakWE,81.61
1566 DECATUR_ 1582 BENNETT_ 1,Line,To - From,-203.4,203.4,Hard Constraint,DRNKLWS5,MAY_2025,Off-peak,637.53
1566 DECATUR_ 1582 BENNETT_ 1,Line,To - From,-203.4,203.4,Hard Constraint,DRNKLWS5,MAY_2025,PeakWD,595.01
1566 DECATUR_ 1582 BENNETT_ 1,Line,To - From,-203.4,203.4,Hard Constraint,DRNKLWS5,MAY_2025,PeakWE,179.13
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-176.8,176.8,Hard Constraint,DGRSPKR5,MAY_2025,Off-peak,116.91
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-176.8,176.8,Hard Constraint,DGRSPKR5,MAY_2025,PeakWD,288.68
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-176.8,176.8,Hard Constraint,DGRSPKR5,MAY_2025,PeakWE,193.5
160008 DC_R_B 910084 RAILRO 1,Line,To - From,-309.6,309.6,Hard Constraint,,MAY_2025,Off-peak,52.08
160008 DC_R_B 910084 RAILRO 1,Line,To - From,-309.6,309.6,Hard Constraint,,MAY_2025,PeakWD,47.04
160008 DC_R_B 910084 RAILRO 1,Line,To - From,-309.6,309.6,Hard Constraint,,MAY_2025,PeakWE,16
1602 GRAHAM_9 1603 OLNEY_P9 1,Line,To - From,-39.6,39.6,Hard Constraint,DGRMGRS8,MAY_2025,Off-peak,414.88
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-39.6,39.6,Hard Constraint,DGRMGRS8,MAY_2025,Off-peak,485.6
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-39.6,39.6,Hard Constraint,DGRMGRS8,MAY_2025,PeakWD,3296.42
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-39.6,39.6,Hard Constraint,DGRMGRS8,MAY_2025,PeakWE,1172.79
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-27.0,27.0,Hard Constraint,SCLCGTN8,MAY_2025,Off-peak,1522.25
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-27.3,27.3,Hard Constraint,SCLCGRS8,MAY_2025,PeakWD,1788.26
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-27.3,27.3,Hard Constraint,SCLCGTN8,MAY_2025,PeakWD,5815.1
1621 EASTLAND 1623 MORTNVAL 3,Line,To - From,-27.5,27.5,Hard Constraint,SCLCGTN8,MAY_2025,PeakWE,1302.24
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,MAY_2025,Off-peak,171.22
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,MAY_2025,PeakWD,264.87
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,MAY_2025,PeakWE,119.69
1685 FARMVLSW 2461 ROYSE_N5 1,Line,From - To,1102.9,1102.9,Hard Constraint,SFMRRYS5,MAY_2025,PeakWD,349.45
1685 FARMVLSW 2461 ROYSE_N5 1,Line,From - To,1100.1,1100.1,Hard Constraint,SFMRRYS5,MAY_2025,PeakWE,53.9
1694 TENASKA_ 1700 TOCO_8 2,Line,From - To,281.2,281.2,Hard Constraint,DPRSHWK8,MAY_2025,PeakWD,71.15
1695 MOSES_5 11688 THORNTR 2,Line,To - From,-1046.7,1046.7,Hard Constraint,STT2MNS5,MAY_2025,PeakWE,6.44
1698 SULSP_SS 1723 LIBERTY_ 1,Line,From - To,253.4,253.4,Hard Constraint,DFMRCYC5,MAY_2025,PeakWD,2188.65
1698 SULSP_SS 1723 LIBERTY_ 1,Line,From - To,246.9,246.9,Hard Constraint,DFMRCYC5,MAY_2025,PeakWE,760.65
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DJCKHND5,MAY_2025,Off-peak,308.81
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DJCKHND5,MAY_2025,PeakWD,411.29
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DJCKHND5,MAY_2025,PeakWE,230.48
1739 DENISND_ 6949 DENISDMA 1,Line,From - To,134.1,134.1,Hard Constraint,DWLDSCO5,MAY_2025,Off-peak,7.18
1739 DENISND_ 6949 DENISDMA 1,Line,From - To,134.1,134.1,Hard Constraint,SBUDTUR8,MAY_2025,PeakWD,35.5
1768 DEPORT_P 1780 RIVERCST 1,Line,From - To,176.4,176.4,Hard Constraint,SMNSPRS5,MAY_2025,PeakWD,117.41
1768 DEPORT_P 1780 RIVERCST 1,Line,From - To,176.4,176.4,Hard Constraint,SMNSPRS5,MAY_2025,PeakWE,43.45
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-203.4,203.4,Hard Constraint,DPRSHWK8,MAY_2025,Off-peak,2.71
1773 PARIS_E_ 1786 RENO_T8 2,Line,From - To,203.4,203.4,Hard Constraint,DPRSHWK8,MAY_2025,Off-peak,0.84
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-203.4,203.4,Hard Constraint,DPRSHWK8,MAY_2025,PeakWD,11.28
1773 PARIS_E_ 1786 RENO_T8 2,Line,From - To,203.4,203.4,Hard Constraint,DPRSHWK8,MAY_2025,PeakWD,1.28
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-203.4,203.4,Hard Constraint,STNSTCO8,MAY_2025,PeakWD,27.92
1773 PARIS_E_ 1786 RENO_T8 2,Line,From - To,203.4,203.4,Hard Constraint,STNSTCO8,MAY_2025,PeakWD,4.72
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-203.4,203.4,Hard Constraint,DPRSHWK8,MAY_2025,PeakWE,5.87
1773 PARIS_E_ 1786 RENO_T8 2,Line,From - To,203.4,203.4,Hard Constraint,DPRSHWK8,MAY_2025,PeakWE,1.02
1773 PARIS_E_ 1786 RENO_T8 2,Line,From - To,203.4,203.4,Hard Constraint,STNSTCO8,MAY_2025,PeakWE,9.39
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,XVLS58,MAY_2025,Off-peak,11.78
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,DPRSPAC5,MAY_2025,PeakWD,59.78
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,DVLSPAC5,MAY_2025,PeakWD,33.66
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,DVLSPAC5,MAY_2025,PeakWE,67.95
1814 SULSPG_8 1822 COOPERLK 1,Line,From - To,209.7,209.7,Hard Constraint,DTTRSLT5,MAY_2025,Off-peak,23.68
1814 SULSPG_8 1822 COOPERLK 1,Line,From - To,230.5,230.5,Hard Constraint,DFMRCYC5,MAY_2025,PeakWE,12.78
1816 COMM_SW_ 1819 COMM_S1_ 1,Line,From - To,207.6,207.6,Hard Constraint,DTTRSLT5,MAY_2025,PeakWD,5.61
1899 MITCHBND 1900 COMCHPKW 1,Line,To - From,-1550.7,1550.7,Hard Constraint,SWO2CPS5,MAY_2025,PeakWD,48.09
1906 VENUS_S5 1939 MDLTHELP 1,Line,To - From,-1550.7,1550.7,Hard Constraint,SAEEABE5,MAY_2025,PeakWD,3.17
1906 VENUS_S5 3389 FORTSMIT 1,Line,To - From,-1018.8,1018.8,Hard Constraint,STHSVE65,MAY_2025,Off-peak,42.11
1906 VENUS_S5 3389 FORTSMIT 1,Line,To - From,-1020.9,1020.9,Hard Constraint,STHSVE65,MAY_2025,PeakWD,1520.3
1906 VENUS_S5 3389 FORTSMIT 1,Line,To - From,-1018.8,1018.8,Hard Constraint,STHSVE65,MAY_2025,PeakWE,495.63
1974 HIGHL_W_ 1984 ARGYLE1_ 1,Line,To - From,-189.0,189.0,Hard Constraint,DLWSRNK5,MAY_2025,Off-peak,7838.8
1974 HIGHL_W_ 1984 ARGYLE1_ 1,Line,To - From,-189.0,189.0,Hard Constraint,DLWSRNK5,MAY_2025,PeakWD,5147.52
1974 HIGHL_W_ 1984 ARGYLE1_ 1,Line,To - From,-189.0,189.0,Hard Constraint,DLWSRNK5,MAY_2025,PeakWE,2732.41
