CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
146819658,XSESKP,DERMOTT_ALL,OWF_OWF,OBL,PeakWD,3.0,13.664417
146819385,XSESKP,BARROW_ALL,OWF_OWF,OPT,PeakWD,2.5,10.191619
146817788,XSUEZI,LV3_UNIT1,WFTANK_ESS1,OBL,PeakWD,0.5,1.771969
146817789,XSUEZI,LV3_UNIT1,WFTANK_ESS1,OBL,PeakWD,1.0,1.771969
146817783,XSUEZI,MIRASOLE_GEN,WFTANK_ESS1,OBL,PeakWD,0.5,1.537038
146817784,XSUEZI,MIRASOLE_GEN,WFTANK_ESS1,OBL,PeakWD,1.0,1.537038
146873090,XKWANX,TORR_ALL,WFTANK_ESS1,OPT,PeakWD,0.1,2.419766
146817793,XSUEZI,LV4_UNIT_1,WFTANK_ESS1,OBL,PeakWD,0.5,1.755172
146817794,XSUEZI,LV4_UNIT_1,WFTANK_ESS1,OBL,PeakWD,1.0,1.755172
146866072,XMOUN2,LARDVFTN_G4,DC_L,OPT,PeakWD,2.3,0.162813
146735519,XEDISO,TORR_ALL,DC_L,OPT,PeakWD,2.2,4.488328
146735520,XEDISO,TORR_ALL,DC_L,OPT,PeakWD,2.6,4.488328
146811539,XSWPWR,TORR_ALL,DC_L,OPT,PeakWD,0.2,4.488328
146814780,XEDIS1,TORR_ALL,DC_L,OBL,PeakWD,1.6,2.12
146814781,XEDIS1,TORR_ALL,DC_L,OBL,PeakWD,1.6,2.12
146814782,XEDIS1,TORR_ALL,DC_L,OBL,PeakWD,2.4,2.12
146814783,XEDIS1,TORR_ALL,DC_L,OBL,PeakWD,2.2,2.12
146873054,XKWANX,TORR_ALL,DC_L,OPT,PeakWD,0.1,3.241352
146873055,XKWANX,TORR_ALL,DC_L,OPT,PeakWD,0.2,3.241352
146872217,XKWANX,CORAZON_RN,DC_L,OPT,PeakWD,0.1,3.251352
146872218,XKWANX,CORAZON_RN,DC_L,OPT,PeakWD,0.2,3.251352
146872219,XKWANX,CORAZON_RN,DC_L,OPT,PeakWD,0.2,3.251352
146752313,XSESSW,LARDVFTN_G5,DC_L,OPT,PeakWD,3.0,0.0
146865915,XMOUN2,LARDVFTN_G5,DC_L,OPT,PeakWD,2.3,0.162813
146834584,XQUATT,SANTACRU_ALL,ALGOD_ALL_RN,OPT,PeakWD,0.1,1.756451
146866649,XMOUN2,FWLR_SLR_1,CROSSETT_ALL,OPT,PeakWD,4.0,0.080407
146740573,XEDISO,VIC_VICTORG6,DUP_PUN4,OPT,PeakWD,3.2,0.58
146740575,XEDISO,VIC_VICTORG6,DUP_PUN4,OPT,PeakWD,3.6,0.58
146772832,XENDUR,NUE_NUECESG9,CCEC_PUN2,OPT,PeakWD,2.0,0.166221
146834087,XQUATT,B_DAVIS_4,CCEC_PUN2,OPT,PeakWD,0.2,1.138265
146865987,XMOUN2,TOYAH_RN,REROCK_ALL,OPT,PeakWD,0.8,0.27
146772834,XENDUR,HOVEY_GEN,REROCK_ALL,OPT,PeakWD,18.7,0.0
146827916,XATNV2,HOVEY_GEN,REROCK_ALL,OPT,PeakWD,4.0,0.0
146827917,XATNV2,HOVEY_GEN,REROCK_ALL,OPT,PeakWD,4.0,0.0
146827918,XATNV2,HOVEY_GEN,REROCK_ALL,OPT,PeakWD,1.5,0.0
146854002,XHART2,HOVEY_GEN,REROCK_ALL,OPT,PeakWD,5.3,0.0
146866313,XMOUN2,HOVEY_GEN,REROCK_ALL,OPT,PeakWD,4.0,0.0
146818019,XVITO1,CALHOUN_ALL,REROCK_ALL,OBL,PeakWD,2.1,-1.05884
146818020,XVITO1,CALHOUN_ALL,REROCK_ALL,OBL,PeakWD,0.1,-1.05884
146865304,XLELAN,BCATWD_WD_1,WFCOGEN_13,OPT,PeakWD,3.4,0.48
146818025,XVITO1,ECLIPSE_UN1,TOYAH_RN,OBL,PeakWD,0.5,0.17912
146818157,XVITO1,X443ESRN,TOYAH_RN,OBL,PeakWD,2.1,-2.064291
146818158,XVITO1,X443ESRN,TOYAH_RN,OBL,PeakWD,0.1,-2.064291
146818159,XVITO1,X443ESRN,TOYAH_RN,OBL,PeakWD,0.3,-2.064291
146818088,XVITO1,MUSTNGCK_ALL,TOYAH_RN,OBL,PeakWD,1.1,-1.792101
146840036,XMUDD,EXGNWTL_1,TORR_ALL,OPT,PeakWD,2.5,1.051716
146783813,XTENS,CORAZON_RN,TORR_ALL,OPT,PeakWD,5.0,0.013966
146772115,XENDUR,CORAZON_RN,TORR_ALL,OPT,PeakWD,15.0,0.013966
146752468,XSESSW,CORAZON_RN,TORR_ALL,OPT,PeakWD,25.0,0.01
146786905,XMEA,CORAZON_RN,TORR_ALL,OPT,PeakWD,5.6,0.013966
146800945,XMEA2,CORAZON_RN,TORR_ALL,OPT,PeakWD,9.4,0.013966
146866002,XMOUN2,CORAZON_RN,TORR_ALL,OPT,PeakWD,4.0,0.013966
146863735,XGBPPO,BRP_LOP1_RN,TORR_ALL,OPT,PeakWD,0.6,1.194944
146864282,XMOUNT,BORDAS_345,TORR_ALL,OPT,PeakWD,3.1,0.574472
146864283,XMOUNT,BORDAS_345,TORR_ALL,OPT,PeakWD,0.8,0.574472
146864284,XMOUNT,BORDAS_345,TORR_ALL,OPT,PeakWD,1.0,0.574472
146864285,XMOUNT,BORDAS_345,TORR_ALL,OPT,PeakWD,1.5,0.574472
